coll_asian_female_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.077893257
""
""
""
""
""
""
""
0.082736619
""
""
""
0.10160469
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051944286
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.028694816
""
""
0.061761662
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.066778682
""
""
""
""
""
0.086894535
""
""
""
""
""
""
""
""
""
0.013365479
""
""
""
""
""
0.01974841
""
""
0.031188359
""
""
""
""
0.044714764
0.093757913
""
""
0.0066339648
""
0.065013006
""
""
0.06384404
""
""
0.049434807
0.10105699
""
0.010697137
0.074053802
""
0.025899578
0.019724671
""
0.022356762
0.014414261
0.014185141
0.027651645
0.10285783
0.017893678
0.064127333
0.011070899
0.085634224
""
""
""
0.028494345
0.070937589
0.048195429
0.086006366
""
""
0.066927254
""
0.030850463
0.071611442
0.11343248
0.057269964
""
0.046449952
""
""
""
0.074423067
""
""
""
""
""
""
""
""
""
0.060567942
""
0.09610793
""
""
0.06421911
""
""
""
""
""
""
""
""
0.060503747
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.042342894
0.046585813
""
""
0.051498398
0.10048588
""
""
""
0.049651112
""
0.076292239
0.086626798
""
0.10215931
""
0.086530149
0.035335347
""
""
""
0.1041348
""
""
""
""
0.051215414
0.07929495
""
""
""
""
""
""
""
""
""
""
""
0.043160938
""
""
""
""
""
""
0.086261556
""
""
""
""
""
""
""
0.042366493
""
""
0.10296793
""
0.038821965
""
0.058227506
0.094206542
0.049492572
0.091064245
""
""
""
""
""
0.064385064
""
""
""
""
0.11635193
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.063262112
""
0.046694368
""
""
0.067382477
""
""
""
""
""
""
""
0.040063024
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.051130969
""
""
""
""
""
""
0.035771262
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050476253
0.013484377
0.065653212
0.043492332
0.099039033
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.092538655
""
""
""
""
""
0.012814772
""
""
""
""
""
0.018899443
""
""
""
""
""
""
""
""
""
""
""
""
""
""
