kir_imm_white_female_p75_se
0.040798601
0.071379274
""
0.036022387
0.035804473
""
0.030058263
""
""
0.042730745
0.050160464
0.017255723
""
""
0.055621278
""
""
0.038182441
""
""
0.045759138
0.026013145
0.048630737
0.073043041
0.016368972
""
0.058881499
0.036870882
0.017488159
""
""
0.054635011
0.019162472
0.023028508
""
0.036673784
""
0.082958266
""
""
0.042758785
""
""
""
""
""
0.020196753
0.066845134
0.030021926
0.057984382
0.041250259
0.044464089
0.080454998
""
""
0.038364869
""
""
""
""
""
0.030966248
""
0.10413277
""
""
""
""
""
""
""
""
""
0.077430315
""
""
0.081248939
""
""
0.026920769
""
0.062875085
""
""
0.019864265
0.080790207
0.078903586
0.03499404
0.032587998
0.066251837
0.097375594
""
""
0.038571965
""
""
0.073106349
0.05024318
0.011090359
0.030948
0.021744693
0.0080885738
0.014424246
0.021136764
0.023228381
0.014977859
0.024242794
0.016839026
0.08535099
0.039936867
0.036649931
0.062809326
0.025638731
""
0.02924007
0.027720783
0.027276224
""
""
""
0.057750147
""
0.080247983
0.057689901
""
0.036345817
0.037166525
""
""
""
0.010692677
0.085031606
0.056045573
""
0.052759204
""
0.037862848
0.034749076
""
0.074564017
0.037514199
0.046862554
""
""
0.071416117
""
0.038755663
0.092804238
""
""
""
0.029677238
0.073617309
""
0.022193223
0.041520793
""
0.041006841
""
""
""
""
0.031912945
0.01169488
""
0.0068041333
0.071266428
0.07021115
0.067970604
0.04460926
0.0063473182
0.029990437
0.070272192
0.031546805
0.079223618
""
0.03076731
0.018022211
0.067597963
0.08577466
0.069075555
0.073710136
0.021514172
0.10641579
""
0.01711181
""
""
0.039013442
""
""
0.044957459
0.02243638
""
""
""
0.060067024
0.057074487
0.025839083
""
0.028542902
0.037138734
0.07229764
0.060174946
0.060676947
0.029320782
0.020948313
0.068777576
0.055612788
0.042450514
0.057592414
0.050308362
""
""
0.023543408
0.032893751
0.031125847
0.009880268
0.075480781
0.071800053
0.084327258
""
0.093947835
0.077172309
0.018889584
0.054083969
0.046744715
0.057341855
0.01443518
0.026583781
0.027554095
0.036442738
""
0.069079459
""
""
""
0.07472913
""
""
0.078447454
0.050379053
0.057479694
0.037951
""
0.0810351
0.038485821
0.016004357
0.05315312
0.034287445
0.011023454
0.037389897
0.049102325
""
0.042284962
0.043623094
0.064504363
0.017899612
0.058351334
0.021988612
0.052483425
0.020467395
0.020766592
0.020460265
0.015396768
0.0037138904
0.013558773
0.0048637385
0.007434037
0.024440503
0.03552803
0.054736786
""
0.036621604
0.08368443
0.037236191
0.023929924
0.0241041
0.053275634
0.039480634
0.0091757551
""
""
0.0065648807
0.014612017
0.052240975
0.016780529
0.0071220677
0.044230871
""
""
""
""
0.083311401
""
""
""
0.05826202
0.071457662
0.043796889
0.011136124
""
0.062068962
0.03818813
""
""
""
0.079342455
0.048915625
""
0.044849478
0.052098639
0.066597626
0.040636476
0.028663229
0.042701535
""
0.037521496
0.04109244
0.046722941
0.063295275
0.025090205
0.062779531
""
0.090246446
0.046341199
0.034183986
0.061189212
""
0.039838579
""
0.030392637
0.02591433
0.014666754
0.06590873
0.0046463939
0.024316201
0.075411886
""
0.013596932
""
""
0.042354818
0.041115191
0.086488247
""
""
""
""
""
""
""
0.06930282
""
0.064434804
0.064618804
""
0.082024194
""
""
0.10040189
""
0.037928529
""
""
""
""
""
""
""
""
""
0.07035546
""
""
""
""
""
""
0.050363563
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039411299
""
""
""
""
""
""
0.082325466
0.078717947
""
0.057893347
0.048856389
""
""
""
0.061688136
0.10931796
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.092060924
""
""
""
0.08195506
0.028087012
""
""
""
0.049271941
""
""
""
""
""
0.060299795
""
""
""
""
""
""
0.086154878
0.066237308
""
0.03636457
""
""
0.021731848
""
""
""
""
""
""
0.016024282
""
""
0.068583645
""
""
""
""
""
""
""
""
""
""
""
""
0.078580819
""
""
0.029587535
0.011124405
""
""
""
""
0.084785454
""
""
""
""
""
""
""
""
""
0.048243336
0.046883177
0.029641835
0.08443968
""
""
""
0.060262315
0.045731589
0.015978932
0.055113539
0.071119078
""
""
0.044712558
0.088050812
0.041387305
0.081189372
0.065400288
""
""
0.069924839
0.091217682
0.037655644
""
0.022668784
""
""
0.088053495
0.02533219
0.074257024
""
""
""
0.070596881
""
0.056660715
0.041880157
0.065037325
""
0.051201213
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.018358048
""
0.015945021
""
""
""
0.046713948
""
""
""
""
""
""
0.038194619
0.039925095
0.057167184
0.044424925
0.0096686278
0.041779947
0.088995859
""
0.076996341
""
""
""
""
""
""
""
""
0.044509318
""
""
0.053794429
""
""
""
""
""
0.05066289
0.083687812
0.026129872
0.015071987
0.011126408
0.060957722
0.044213809
0.053157289
0.066000201
0.036068916
0.092800543
""
""
""
""
0.022268811
""
0.064550579
0.062885776
""
""
0.026672469
""
""
""
""
""
""
""
""
""
""
""
""
0.043160263
""
""
0.055009201
""
""
""
""
""
""
""
""
0.065334111
""
""
0.068175562
0.081857644
""
""
""
0.057296444
0.062382549
""
""
0.070473149
""
0.022452909
""
0.07401523
""
0.055421773
""
""
""
0.024916304
""
0.010109009
""
0.020156851
0.06140716
""
0.07218612
0.044054091
""
""
0.082127832
0.05903789
""
0.033618238
""
""
0.057226721
""
""
""
""
0.020383826
0.01277717
0.043549925
0.03462125
""
""
""
""
""
""
0.052301083
""
""
0.051447794
0.057539966
0.046038233
""
0.070972599
0.019817796
0.032751322
0.020758945
0.034344058
0.010486968
0.0092315078
""
""
""
0.02795193
0.022420643
0.0072444007
0.013926623
""
""
0.0099798497
0.04807014
0.022406492
0.004138242
0.074967749
0.067322806
0.068467878
0.058061425
0.021910457
0.061911974
0.04322879
0.011219784
""
0.022882104
""
0.051168971
0.03504879
""
""
0.067055218
""
""
""
0.031296365
0.077478148
0.0079859812
