wgflx_rk_other_pooled_p1
0.35171026
""
""
0.21139447
0.24187244
""
0.29387492
""
""
""
""
0.35578451
""
""
""
""
""
""
""
""
0.4851281
0.22702354
0.23472768
""
0.35722375
""
0.34708396
0.40227371
0.4289895
""
""
""
0.46588445
0.34597605
""
0.45700634
""
""
""
""
0.5821045
""
""
""
""
""
0.45942166
""
0.53897715
""
0.31554517
0.38386101
""
""
""
0.33136144
""
""
""
""
""
0.43244889
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.25145781
""
""
""
""
0.28450245
""
""
0.20695937
0.28310895
0.50181848
""
""
""
0.28992742
""
""
""
0.58978689
0.4148387
0.39418954
0.43773127
0.3718271
0.44454613
0.57000327
0.34752709
0.35395384
0.3459174
0.3303048
""
0.29915243
""
""
0.29382005
""
0.24647148
0.2405754
0.2377414
""
""
""
""
""
""
0.22091576
""
0.27363002
0.11177839
""
""
""
0.46963719
""
""
""
""
""
0.29157981
0.2528334
""
""
0.21588314
0.29489601
""
""
""
""
0.21298382
""
""
""
""
0.36993346
""
""
0.42235819
0.25355497
""
0.32777464
""
""
""
""
0.2652835
0.41966289
""
0.52890843
0.22592503
""
-0.066508822
0.27356178
0.32991144
0.26957047
0.41869566
0.30675784
""
""
0.34293532
0.33939603
""
""
""
""
0.2549156
""
""
0.34264657
""
""
0.29759058
""
""
0.36304751
0.43454272
""
""
""
""
0.21177825
0.28787494
""
0.27238199
0.4031969
""
""
""
0.26481906
0.32739002
""
""
""
""
0.16563348
""
""
0.49146339
0.33591706
0.36801329
0.36955366
""
""
""
""
""
""
0.36460131
0.4572964
0.22640193
0.36859104
0.37832287
0.18983355
0.19928561
0.25040126
""
""
""
""
""
""
""
""
0.41964844
""
""
0.39449337
""
""
0.35736796
0.45068431
""
0.13092394
0.34957203
0.24173078
""
""
0.53813595
""
""
0.42358086
""
0.23067591
""
0.38203093
0.31923988
0.3202863
0.50673348
0.54607308
0.45283645
0.48724574
0.39492628
0.30376908
0.34355247
""
""
0.3220436
""
""
0.47274935
0.15508772
""
0.42321002
0.37405318
""
""
0.50497752
0.41399494
""
0.46275154
0.44706568
""
""
""
""
""
""
""
""
""
""
""
0.25719392
0.3675639
""
0.3372415
0.22978126
""
""
""
""
0.29111788
""
""
""
""
""
0.28066897
0.20063923
""
0.31548974
0.35849449
""
""
0.47284806
""
""
""
0.42285427
0.28317666
""
""
0.38203013
""
0.44018531
0.3553482
0.28141311
""
0.43548331
0.48055282
""
""
0.3758747
""
""
0.1369869
0.38916126
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35353097
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43478116
""
""
""
""
""
""
0.2590605
""
""
""
0.50682175
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.19238591
""
""
""
0.29100415
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.25884345
""
""
0.31616378
""
""
""
""
""
""
0.40027547
""
""
0.7391839
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45309272
0.36574209
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16782412
0.3582896
0.33884791
""
""
""
""
0.2846722
""
0.34240431
""
""
""
""
0.40167755
""
0.2438046
""
0.29651752
""
""
0.32737961
0.26168612
0.38300633
0.40297547
0.29716694
0.35056892
""
0.21711934
0.37891808
""
""
""
""
""
""
""
0.2075948
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41474378
""
0.47151473
""
""
""
0.22160813
""
""
""
""
""
""
""
0.6073963
""
""
0.44389024
0.46392798
""
""
""
""
""
""
""
""
""
""
""
0.47719982
""
""
""
""
""
""
""
""
0.39462391
""
0.42417666
0.39538363
0.44402841
""
0.062560424
""
""
0.40238211
""
""
0.34830743
""
0.27513242
0.3051607
0.36756769
0.29986838
""
0.39870375
""
0.45152032
""
""
""
""
""
""
""
""
""
""
""
""
0.47079951
""
""
0.45834953
""
""
""
""
""
""
""
""
0.23550873
""
""
""
""
""
""
""
0.35367998
""
""
""
""
""
0.43286693
0.41532746
0.3968372
""
0.45473957
""
""
""
0.37275758
""
0.38119683
""
0.35929146
0.062100288
""
""
0.46910781
""
0.3133485
0.44466811
""
""
0.31655115
""
""
""
""
""
""
""
0.43594232
0.4086059
""
0.344356
""
""
""
""
""
""
0.48942673
""
""
0.37616047
0.31869611
0.39520684
""
0.31471223
0.32438564
0.42567438
0.37174311
0.46264529
0.46451679
0.512348
""
""
""
0.32706356
0.58753097
0.50239158
0.42525864
""
""
0.48877385
""
0.35953963
0.47031587
""
""
""
""
0.24423161
""
0.40023276
0.39096648
""
0.3857457
""
0.21165642
0.35361111
""
""
0.36455536
""
""
""
0.34382585
""
0.44621366
