kfr_imm_pooled_pooled_mean
0.57539433
0.58491313
""
""
0.44795296
""
""
0.42952102
""
""
""
""
""
""
""
0.50628191
""
""
""
""
""
0.42703566
0.44807312
""
0.46775004
0.43597138
""
0.58358389
""
""
""
""
""
""
0.50571352
0.53731835
0.55334187
""
0.54118288
""
0.58576971
0.60911727
""
""
0.56138515
""
""
0.47193778
0.5356285
""
0.56723571
0.61216676
""
""
0.5699544
""
0.42616582
0.57152247
0.6330682
""
0.50572336
""
0.61736393
""
""
""
""
""
""
0.48950875
""
""
""
""
0.54403567
""
""
0.50503922
0.41918588
0.51778609
0.37763298
""
""
0.47690904
""
""
""
""
""
0.47531047
""
""
""
""
""
""
""
0.49159539
0.4993256
0.53756952
0.42254066
""
0.53905445
0.4983491
0.43537194
0.60344827
0.45266709
0.45350826
0.44787678
0.50505382
0.4629375
""
""
""
0.4846141
""
""
""
0.54348773
""
""
""
""
""
""
""
0.41983724
0.43958446
0.59166515
""
""
""
""
0.45463344
""
""
0.51277381
""
""
0.36318773
""
""
0.50138772
""
""
0.49911574
0.54501247
""
""
""
""
""
""
0.4755879
""
""
0.55083424
0.56289923
""
""
""
""
""
""
""
""
""
0.54664266
0.50737846
""
0.56554103
""
""
0.4767395
""
""
0.57652456
0.48560542
""
""
0.65809578
""
0.49023438
0.59543025
""
0.41066232
0.61262304
""
0.58158016
0.46912763
0.48883393
0.45980909
0.59966832
0.47071725
0.55695617
0.47038203
0.46949404
0.51773387
0.45282158
0.5752784
0.49479645
0.4924264
0.46695992
0.50815326
0.51520795
0.46105537
0.60223979
""
0.43158624
0.49101552
""
""
0.4980934
0.55141556
0.54786408
0.54863799
0.59315515
""
0.48290709
0.53846014
0.50940865
0.50183982
0.52206105
0.59916121
0.51192391
0.54372072
0.60297483
0.53291517
0.62670833
0.50207943
0.50875515
""
0.54588836
0.56670129
0.53482497
0.50716805
0.53357202
0.45045781
""
0.47446021
0.5626725
0.52807111
0.53359336
0.48336446
0.49699694
""
0.56482041
""
""
""
0.56400007
0.54396474
""
""
""
""
""
""
""
0.62126172
0.47622269
""
0.58410674
0.52512771
0.54011726
0.50003785
0.47456247
0.46355432
""
""
""
""
""
""
0.57837963
""
""
""
0.53061134
0.58064574
0.59638369
""
0.49904051
0.51080823
""
""
0.63152814
0.53402042
0.46699178
0.41827247
""
""
""
""
0.55454838
0.5412091
""
0.40373197
""
""
""
""
""
""
0.46382117
""
0.530487
""
0.57530028
0.54371738
0.6105777
0.62201148
0.55042529
0.53459591
0.58971906
0.51170921
0.53144276
0.58651739
0.52040404
0.50371081
0.54706299
""
0.48324886
""
0.5104906
0.48824319
""
0.48871338
0.47581285
0.49125201
0.46840698
0.48085847
0.49941242
""
0.5225569
0.49372318
0.50890988
""
0.40278435
""
""
""
""
0.43565273
0.49124765
0.4668009
0.46938297
0.48696205
""
0.47317842
0.39823714
""
""
0.50408041
0.47952276
0.53819579
0.56889814
""
""
0.47217166
0.45096299
0.5661974
0.4944756
0.48128363
0.45020732
0.49500689
0.41872138
0.46669286
0.42919895
0.49015456
0.49119982
0.50625122
0.47728044
0.41282937
0.55788964
0.47784862
0.50453269
0.50269723
0.51843524
0.49027568
0.49272418
""
""
0.49559066
""
0.40093601
0.38909552
""
""
""
""
0.66512555
""
0.49241492
0.50442433
""
""
0.57375747
""
""
""
0.47817329
0.54072809
""
""
""
0.48987949
""
0.5791896
0.52761292
""
0.52752435
0.4449636
""
0.54006082
0.56101805
""
0.45634869
""
0.57271934
0.4884024
0.45094675
0.64159447
""
0.53526932
""
""
""
""
""
0.49970627
""
""
0.44613156
0.55347455
""
""
0.50360847
""
""
""
""
0.6213485
0.42925268
0.57531476
""
0.5757646
""
""
0.54342985
0.55607814
""
""
0.54695755
0.36884645
0.46819159
""
""
0.56737924
""
""
0.51506883
0.51859915
""
0.49733999
""
""
""
""
""
""
""
""
0.56786364
0.53613985
0.48004943
""
""
0.5154531
""
""
""
""
""
""
""
""
""
""
""
""
0.51082963
0.48682657
0.48084447
0.58487564
""
0.46739966
0.45544937
""
""
""
0.41171205
""
""
""
""
""
0.49948496
0.46599853
""
""
""
0.45522368
""
""
""
""
""
""
""
""
""
0.4210982
0.4873223
0.52554309
""
""
0.41970608
""
""
""
""
0.52114618
0.52616912
0.40411142
""
""
""
""
""
""
0.45199189
""
""
""
""
0.50769669
0.55145079
0.52412683
0.54211497
0.51737165
""
0.45689929
""
""
0.50565046
""
""
0.56339508
0.49541932
""
""
""
0.44177297
""
0.49681813
""
""
""
0.50590795
""
0.51100022
""
0.51383203
""
0.56916279
0.47522569
0.48292208
0.51432985
""
""
""
0.48977742
0.53229535
0.6143052
""
0.46114492
0.51596296
""
""
""
0.48936796
""
""
0.53722304
""
""
0.47699165
""
0.53948146
""
""
0.48548359
0.59734291
""
""
""
0.53759217
0.5592289
0.55556381
""
""
0.63799411
""
""
0.64415044
""
""
0.45471185
""
""
0.70447165
""
""
""
0.60255826
""
""
""
""
0.58362937
0.46632156
0.55099726
""
0.58396208
""
""
""
0.52384692
0.55804902
0.57173306
0.51351482
0.58696043
0.56716913
""
0.65575707
0.61067688
""
""
0.60745746
0.57597792
0.49220058
0.64879125
0.56783348
0.5215314
""
""
""
""
""
""
""
""
""
0.55792451
0.59853441
""
""
""
""
""
""
""
""
0.52408946
0.53784823
""
0.59929478
""
""
""
""
0.60699886
0.55362427
""
0.55413747
""
""
""
""
""
0.54500663
0.57862711
0.54427832
0.53427821
0.58320057
""
0.54691666
0.61656368
""
""
0.67831653
""
""
0.42615744
0.52317834
""
0.53470075
""
""
""
""
0.48944962
0.5533253
0.60203117
0.56869274
""
0.6256451
""
""
""
""
0.44284704
""
0.65947938
0.57516629
0.57308167
0.61282986
""
0.50569022
0.52777594
0.45577529
0.5588544
""
""
""
0.58652407
""
0.52886802
0.47858498
0.56216103
0.51307076
""
0.529814
0.54071236
0.50954223
""
0.41712609
0.56274283
0.44592905
0.56748486
""
0.60402095
""
""
""
""
""
""
0.56628084
""
""
""
""
""
""
0.54402244
""
0.62396753
""
0.5777598
""
""
""
0.57247108
""
""
0.62772554
""
0.50780159
""
""
0.5836547
""
0.44341931
""
0.40404624
0.54853117
""
""
""
""
""
0.56475788
0.56331593
""
""
""
0.49772397
""
""
""
""
""
""
""
""
""
""
""
0.6460349
""
0.55843312
""
""
""
0.51307583
""
0.62212265
""
""
""
""
""
""
""
""
""
""
""
""
0.47767654
""
""
""
""
""
0.60391104
0.58339018
0.58906865
""
""
""
0.51920784
0.53554744
0.47073069
""
""
""
0.4538219
0.46897238
0.47877413
""
""
""
""
""
0.45298967
""
""
""
""
""
""
0.57822275
0.44313991
""
""
""
0.560085
""
""
0.5892067
0.43640903
""
""
""
0.49701643
0.53121573
0.61532658
""
0.49021813
""
""
0.48071811
""
""
""
""
""
""
0.54630023
""
""
0.59115279
""
""
""
""
""
""
""
""
""
0.53990078
0.4771924
""
0.47719061
""
0.51021963
""
""
""
""
0.51067215
0.53585482
""
0.46573889
""
""
0.44847733
""
""
""
""
""
0.45325258
""
""
""
""
""
0.60334003
""
""
""
""
""
0.54523218
""
""
""
0.44616708
""
""
""
""
""
""
0.65475738
""
""
""
""
""
""
""
""
""
""
""
0.45064571
""
""
0.47982439
""
""
0.46244305
""
""
""
0.48240337
""
0.50945747
0.51623422
0.51106644
""
""
""
""
""
""
0.5713439
""
""
""
""
""
""
""
""
0.44516715
""
""
""
""
""
""
""
0.61082482
""
0.40665394
""
""
""
""
0.51773697
""
""
0.53538954
0.44604391
""
""
""
""
0.41144046
""
""
""
""
""
0.58698857
""
""
""
0.60882103
""
""
0.49754813
""
""
""
""
""
""
""
""
""
0.52508432
""
""
""
0.47079176
""
""
0.49929076
""
0.54105431
0.50353342
""
0.58118665
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59184301
""
""
0.53425127
""
""
0.64087164
""
""
0.42964327
""
0.64479625
""
""
""
""
""
""
""
""
0.59638542
""
""
""
""
""
""
""
""
""
""
""
""
0.58714467
""
""
""
""
""
""
""
0.49994674
""
""
""
""
""
""
0.47773838
""
0.57788438
""
