two_par_pooled_female_mean
0.77154416
0.44051048
0.74613708
0.80040467
0.84339535
0.735744
0.70026565
0.73749769
0.78358859
0.7245332
0.72848225
0.44409776
0.69621938
0.76990426
0.72147447
0.71472937
0.76074839
0.44170454
0.88594723
0.81836516
0.79704946
0.70555955
0.75427848
0.70264852
0.80690914
0.81484348
0.75858718
0.77983761
0.78466725
0.90230149
0.84962225
0.67737383
0.79067916
0.73771954
0.82748622
0.85696083
0.63958728
0.84346235
0.70720774
0.76392412
0.63332957
0.79917395
0.75622481
0.60748297
0.45101339
0.56936449
0.64011359
0.62053484
0.57744962
0.51344061
0.50134021
0.55140525
0.85019481
0.76673985
0.7133621
0.62036341
0.82142633
0.79007751
0.74873894
0.81125975
0.80269331
0.82882637
0.85820878
0.80542064
0.79072887
0.20005041
0.23775671
0.27109262
0.50326073
0.66789216
0.48436236
0.50977111
0.31509432
0.52535284
0.68746352
0.45322886
0.60383451
0.32628259
0.24361239
0.46103552
0.12613025
0.33650407
0.6328547
0.42141789
0.7090866
0.71740872
0.74432611
0.5282349
0.73356652
0.64196289
0.61014545
0.75463307
0.72962052
0.78242332
0.79452252
0.79976982
0.78525567
0.84516615
0.73009247
0.82010478
0.71838289
0.84414399
0.78342241
0.81528473
0.77498585
""
0.52790582
0.45122063
0.40076301
0.58433467
0.58992827
0.29062036
0.49364844
0.67016578
0.57921952
0.73613334
0.79081899
0.7341398
0.76522124
0.78293258
0.79137826
0.64235741
0.71384239
0.7990371
0.75272697
0.79752785
0.77554512
0.78383756
0.79617602
0.79620481
0.46527719
0.60607702
0.73176563
0.48588794
0.60039544
0.69823432
0.56207407
0.58463031
0.5508185
0.73962831
0.6211068
0.51307744
0.49369398
0.66246384
0.6597929
0.86781549
0.66234607
0.81930709
0.71684813
0.70617825
0.86281222
0.70694321
0.68526787
0.79616594
0.68563676
0.70680261
0.89659113
0.90024996
0.82706493
0.6265108
0.67352211
0.75689155
0.87470329
0.7617597
0.52973193
0.66972756
0.66944051
0.5346092
0.84634978
0.7822457
0.63633639
0.72617918
0.78977984
0.75342953
0.76307207
0.76929528
0.79187125
0.837264
0.80018359
0.4197624
0.68957978
0.53113264
0.57779527
0.53549808
0.48445097
0.78128767
0.49978098
0.76136255
0.77719045
0.63124549
0.77272683
0.63541317
0.58411676
0.78467095
0.76421529
0.76375639
0.69056249
0.46987465
0.74866909
0.7824496
0.6093629
0.53500015
0.76974994
0.60556501
0.66052312
0.69422191
0.63983101
0.76464635
0.79757202
0.8225224
0.84530842
0.78825319
0.83141869
0.73923016
0.76704556
0.79958606
0.72196835
0.79375261
0.88254702
0.8150444
0.65675247
0.7522608
0.7476812
0.84409142
0.8528657
0.87368071
0.72808677
0.81198984
0.69846016
0.81673008
0.75881606
0.51196778
0.6230976
0.69512075
0.7660448
0.68222046
0.59933764
0.73545343
0.63315445
0.56403214
0.56091684
0.75666773
0.45895329
0.27775544
0.19529311
0.29175416
0.81852883
0.58927244
0.41132104
0.31813505
0.29112089
0.33286884
0.18392058
0.25460929
0.80617464
0.79666293
0.78246635
0.78693819
0.81303602
0.77001905
0.77510935
0.77507019
0.69440621
0.7951721
0.70416731
0.94974279
0.69822258
0.82794285
0.77434158
0.76100433
