lpov_nbh_other_male_p75_se
0.086199351
0.10038441
""
""
0.19147478
""
""
0.088929802
""
""
""
""
""
""
""
0.094465315
0.14794473
""
""
""
""
0.11763968
0.087989993
0.21543729
0.14548992
0.11980423
0.20874393
0.12192968
""
""
""
""
""
""
0.098538123
0.13177861
0.047280662
""
0.15988259
0.088732913
0.1071146
0.11333986
""
""
0.041484166
""
""
0.13488623
0.067570165
""
0.068238765
0.097547337
""
""
""
""
0.16284135
0.16747397
0.081795514
""
0.15138654
""
0.10233187
0.11462534
""
""
""
""
""
0.022486515
0.18982808
""
""
""
0.043787699
""
""
0.051836889
0.11524191
0.10770454
0.13028897
""
""
0.068102188
0.11570219
""
""
""
0.15092506
0.10889509
""
""
""
""
""
""
0.1616012
0.0477878
0.075859383
0.12606727
""
""
""
0.014215029
0.074215911
0.10931264
0.028182903
0.077888131
""
0.086524479
0.073975459
""
""
0.17956544
0.073222272
0.16046198
""
""
""
""
""
""
""
""
""
""
0.15297468
0.089801967
0.20727994
""
""
""
""
0.14289945
""
""
0.12836383
""
""
0.39961994
0.31539673
""
0.2068426
""
""
0.11554128
""
""
""
""
""
""
""
0.11045731
""
""
0.18585351
0.1774269
""
""
""
""
""
""
""
""
""
0.17875813
0.11064212
""
0.049684595
""
""
0.12152353
""
""
0.07497333
""
""
""
0.35683015
""
0.097762525
0.1408695
""
""
0.011490071
""
0.11461414
0.053778931
0.1280546
0.20166565
0.012969882
0.15863431
0.040426224
0.027958311
0.17856067
0.047018256
0.086714491
0.2079237
0.028643964
0.059507426
0.11124052
0.13555296
0.0075410977
0.070706777
0.03151381
0.12684071
0.078010656
0.04787609
""
""
0.027239017
0.047760647
0.063232727
0.011084944
0.029035151
""
0.015124056
0.013600878
0.067413196
0.014198273
0.011040323
0.019515136
0.022340655
0.039487787
0.014132168
0.031280156
0.011239391
0.039732009
0.052316654
""
0.11266895
0.01727882
0.028282749
0.030044934
0.06331566
0.096363865
""
0.04403105
0.10778674
0.018140709
0.044902358
0.071182631
0.038955335
""
0.023331033
""
""
""
0.044159096
0.079345405
""
""
""
""
""
""
""
0.13603126
0.035263222
""
0.035778068
""
""
0.02312096
0.14431885
0.16921894
""
""
""
""
""
""
0.025599925
""
""
""
0.11336259
0.051720675
""
""
""
0.081024624
""
""
0.16121948
0.14940926
0.19551754
""
""
0.20632741
""
""
""
0.082648493
""
""
""
""
""
""
""
""
0.11089646
""
0.061677497
""
0.027593695
0.026644479
0.052705105
0.049368143
0.02850478
0.032136407
0.066942796
0.08050026
0.065657541
0.034200571
0.089110687
0.04169666
0.070701659
""
0.058413226
""
0.035098691
0.024153644
""
0.09634421
0.12191131
0.043572523
0.084574208
0.11828377
""
""
0.027916672
0.046525821
0.10860968
""
0.13294187
""
""
""
""
""
""
0.1056668
0.088260949
0.027739959
""
0.12202815
0.25193754
""
""
0.070206992
0.056406278
0.065861344
0.25168097
""
""
0.077003449
0.079467937
0.10549804
0.026858613
0.11263107
0.15351389
0.037581105
0.1752194
0.0302672
0.060737111
0.033092935
0.061405305
0.036647711
0.050483376
0.12876064
0.076798663
0.071587451
0.062857173
0.065053895
0.039314758
0.18336946
0.24627557
""
""
0.050713237
""
