kir_26_hisp_female_n
54.0
130.0
""
""
89.0
""
""
137.0
""
""
35.0
""
""
""
""
100.0
33.0
""
""
""
""
56.0
128.0
""
76.0
51.0
""
60.0
""
47.0
23.0
""
""
""
71.0
26.0
376.0
""
54.0
""
69.0
62.0
""
""
334.0
""
""
127.0
281.0
""
204.0
146.0
""
""
""
""
61.0
38.0
107.0
""
54.0
""
84.0
29.0
""
""
""
""
""
882.0
""
""
""
""
238.0
""
""
70.0
47.0
20.0
33.0
""
""
80.0
""
""
""
""
""
""
""
""
""
""
""
""
85.0
1524.0
576.0
299.0
352.0
108.0
119.0
25725.0
906.0
330.0
10256.0
1854.0
1440.0
675.0
3282.0
""
32.0
22.0
616.0
26.0
""
""
79.0
""
27.0
""
""
""
""
25.0
83.0
112.0
45.0
""
""
20.0
""
85.0
20.0
""
136.0
""
35.0
54.0
34.0
30.0
39.0
""
""
59.0
91.0
""
""
""
""
""
""
55.0
""
""
36.0
46.0
""
""
""
""
23.0
""
""
""
""
40.0
92.0
""
463.0
""
20.0
91.0
21.0
""
318.0
94.0
20.0
""
42.0
""
494.0
61.0
""
74.0
10337.0
""
120.0
1018.0
123.0
248.0
7095.0
138.0
641.0
14352.0
268.0
327.0
5437.0
84.0
11329.0
2373.0
212.0
127.0
143836.0
2592.0
757.0
67.0
532.0
4216.0
37.0
""
7629.0
1187.0
255.0
27851.0
1406.0
46.0
25995.0
8544.0
1419.0
30979.0
28776.0
4149.0
7846.0
1648.0
6436.0
5236.0
15523.0
3294.0
580.0
""
169.0
3467.0
2837.0
7003.0
977.0
404.0
""
7978.0
187.0
10831.0
1893.0
634.0
4968.0
296.0
3150.0
35.0
""
78.0
1260.0
283.0
54.0
""
""
112.0
27.0
46.0
""
189.0
7390.0
""
606.0
73.0
65.0
3169.0
189.0
220.0
""
""
21.0
""
104.0
""
3372.0
""
49.0
74.0
219.0
1071.0
267.0
""
122.0
619.0
""
69.0
118.0
218.0
387.0
364.0
""
47.0
21.0
23.0
194.0
2495.0
30.0
245.0
""
51.0
""
""
""
""
60.0
20.0
2216.0
40.0
3706.0
3772.0
260.0
261.0
2882.0
663.0
202.0
304.0
264.0
1192.0
234.0
1688.0
469.0
""
309.0
""
1431.0
12122.0
""
343.0
240.0
519.0
1488.0
87.0
145.0
""
1978.0
474.0
220.0
""
77.0
20.0
26.0
""
""
212.0
419.0
548.0
457.0
7639.0
""
343.0
42.0
20.0
""
810.0
2107.0
337.0
71.0
""
""
1042.0
843.0
339.0
41860.0
559.0
80.0
478.0
318.0
8662.0
3199.0
6030.0
1341.0
2056.0
2405.0
122.0
251.0
1034.0
238.0
772.0
2636.0
73.0
60.0
""
""
1655.0
28.0
45.0
""
""
21.0
""
""
24.0
""
78.0
123.0
21.0
""
99.0
""
""
""
33.0
32.0
""
""
""
95.0
""
112.0
42.0
""
339.0
180.0
24.0
263.0
147.0
""
643.0
""
1266.0
65.0
81.0
203.0
22.0
121.0
""
""
""
""
28.0
1281.0
""
""
100.0
186.0
""
""
34.0
""
""
""
""
203.0
121.0
177.0
""
1202.0
28.0
""
112.0
96.0
37.0
""
1882.0
66.0
714.0
""
28.0
26.0
""
""
227.0
284.0
""
50.0
""
""
""
""
""
""
""
""
27.0
21.0
285.0
""
22.0
146.0
32.0
""
""
""
""
""
""
""
24.0
""
""
""
105.0
532.0
67.0
39.0
""
105.0
39.0
23.0
""
""
86.0
""
""
""
""
""
422.0
131.0
""
""
""
35.0
21.0
""
26.0
""
""
22.0
""
""
""
40.0
74.0
59.0
""
""
46.0
""
""
""
""
44.0
66.0
29.0
""
""
28.0
""
""
""
698.0
""
""
""
""
527.0
3449.0
154.0
448.0
726.0
""
230.0
""
""
310.0
""
""
55.0
367.0
""
""
""
1083.0
""
238.0
""
""
""
151.0
38.0
48.0
67.0
107.0
""
96.0
141.0
214.0
40.0
""
""
30.0
57.0
307.0
89.0
""
72.0
131.0
97.0
26.0
""
353.0
""
74.0
36.0
""
""
274.0
""
88.0
""
28.0
46.0
172.0
""
""
""
""
60.0
34503.0
""
""
234.0
""
32.0
3653.0
""
""
""
""
24.0
26.0
""
""
""
120.0
""
""
""
""
101.0
74.0
42.0
""
24.0
""
""
""
3872.0
262.0
356.0
106.0
3486.0
362.0
""
80.0
46.0
""
""
854.0
181.0
84.0
36.0
252.0
28.0
""
""
""
""
""
""
""
23.0
""
172.0
244.0
""
""
""
""
""
""
22.0
""
687.0
431.0
20.0
163.0
""
""
""
""
49.0
102.0
22.0
135.0
""
42.0
""
""
""
297.0
2507.0
57.0
878.0
36.0
66.0
637.0
68.0
""
""
45.0
""
30.0
100.0
84.0
""
83.0
""
33.0
29.0
""
53.0
76.0
53.0
507.0
""
71.0
21.0
""
36.0
""
108.0
""
190.0
38.0
""
102.0
31.0
107.0
