grad_asian_female_mean
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.2796962
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11708039
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.31107283
""
""
0.33569795
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.23333377
""
""
""
""
""
0.21134262
""
""
0.14644006
""
""
""
""
0.18529755
""
""
""
0.26902333
""
0.20585009
""
""
0.15698171
""
""
0.16403912
""
""
0.29731765
0.2511943
""
0.27241269
0.16388114
""
0.30675128
0.19889788
0.2067035
0.13201013
""
0.21148427
0.28718299
0.31843168
0.14763042
""
""
""
0.19824995
0.20018625
0.1778775
""
""
""
0.045335576
""
0.16946287
0.34401214
""
0.033210803
""
0.2221981
""
""
""
0.29132366
""
""
""
""
""
""
""
""
""
0.23726153
""
""
""
""
0.14785096
""
""
""
""
""
""
""
""
0.3281593
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48884755
0.41289178
""
""
0.42835298
0.16130051
""
""
""
0.47306213
""
0.20223226
""
""
""
""
""
0.42035672
""
""
""
""
""
""
""
""
0.14378667
0.1718438
""
""
""
""
""
""
""
""
""
""
""
0.29969361
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.30670434
""
""
""
""
0.22418135
""
0.30083215
""
0.17975035
""
""
""
""
""
""
0.41405657
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36651951
""
0.546516
""
""
""
""
""
""
""
""
""
""
0.34782428
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.28498605
""
""
""
""
""
""
0.27893585
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.23333912
0.20449916
0.12653309
0.17982498
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32872984
""
""
""
""
""
0.42940015
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.37334326
""
""
""
0.28275347
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
