hs_natam_female_p1
""
""
""
""
""
""
0.44917622
""
""
""
""
0.55816042
""
""
""
""
0.51742005
""
""
0.79123896
0.71022427
0.67265654
0.86501622
""
0.44291013
""
0.41740045
0.25888065
0.71417344
""
""
""
1.0204207
""
0.33718494
0.30563951
""
""
""
""
""
""
""
""
""
""
0.3744331
0.76296133
""
""
0.56424516
""
""
""
""
0.98674214
""
0.56156641
""
""
""
0.37445974
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62946349
""
""
""
""
0.83213621
""
""
""
0.7168225
0.95091075
""
""
""
""
""
""
""
""
0.79344195
""
""
0.47457665
0.83022159
""
""
0.77698797
""
0.94622266
""
""
""
""
""
""
""
0.55026013
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51409978
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.31240031
""
""
""
1.1112983
""
""
0.54906714
0.67962158
""
""
""
""
""
""
""
0.71215397
""
0.5090152
0.55157584
""
0.58697295
""
0.68933386
0.65296346
-0.70779735
0.31045479
""
""
0.8401708
0.8459115
0.83448923
0.65067965
""
""
""
""
""
0.073585406
""
""
""
""
""
""
0.43437344
""
""
""
""
""
0.36542001
""
0.80518705
""
""
""
""
""
0.88673425
""
""
""
""
""
""
""
""
""
""
0.3845681
""
""
""
""
""
""
0.50856292
""
""
""
0.87022316
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.98426825
""
""
0.67134917
""
0.69319689
""
""
""
""
""
""
""
""
""
0.63951337
""
""
0.741629
""
0.71211731
0.60404342
""
""
""
""
0.81382442
""
0.96563423
0.93642336
""
""
""
0.56989938
""
""
0.86978257
""
""
""
0.7224015
""
0.82216465
0.7149846
""
0.52599919
0.71809155
-0.016952807
""
""
""
""
0.365412
0.67817366
""
0.74345928
""
""
""
""
""
""
""
""
""
""
""
1.0320605
0.55869466
0.91886419
0.66491467
0.1856211
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.92106116
""
0.72294599
""
""
""
0.4843258
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.78589571
""
""
""
""
""
""
""
""
""
0.62155139
""
""
""
0.26371598
""
0.62267041
""
""
""
""
""
""
""
0.68499064
""
""
""
""
0.81092924
""
""
""
0.33802888
""
""
0.6290974
0.5503453
""
0.35424095
0.72123486
""
""
0.77553487
0.70987278
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3590188
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52157056
0.29277715
""
""
0.49278
""
""
""
0.54853165
""
""
""
""
""
0.70375913
0.71258086
0.67234999
""
""
0.58233964
""
""
""
""
""
""
0.71747905
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61750311
""
""
""
""
""
""
""
""
""
""
""
""
0.57490534
""
""
0.589935
0.78048724
""
""
""
""
0.73861718
""
0.66923386
""
""
""
""
""
""
0.65262276
""
0.77697474
""
""
0.79771549
0.69777691
0.61686885
0.75392532
0.72591144
0.83667034
""
0.77430159
0.8641957
0.53369701
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.93211031
""
0.40488821
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.74295002
0.64415228
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51086211
0.55371487
""
""
""
""
0.69003522
""
""
0.73557281
0.67217201
0.7402975
0.59529793
0.55604571
0.7885192
""
0.69107378
""
0.50178075
""
""
0.90131956
0.77436668
0.78410786
""
0.66007745
""
0.84952474
0.76353627
0.62235206
""
0.74424249
0.72721642
0.66127872
0.47226611
""
""
""
0.3563008
0.78282827
""
""
0.58042204
0.60244554
""
""
""
""
""
""
""
0.55364448
0.40213749
""
""
""
""
0.92507905
""
""
""
0.95538908
""
""
""
0.69803143
""
0.57799351
0.7049787
0.4820348
""
""
0.6139878
0.60810888
0.59104031
0.72658312
""
""
""
0.47054246
""
""
0.87036645
""
""
""
""
""
0.79387712
""
0.63224041
""
""
""
""
""
""
0.7700547
""
""
0.54317623
0.64749056
0.92850041
0.95149279
0.94042599
0.82901418
0.64590943
0.71674448
0.75281572
0.52178389
0.85701507
0.64567935
""
""
0.64825916
0.45996067
0.79334497
0.64379227
""
0.95518899
0.59943104
0.39714104
0.86060578
0.64793652
0.78229672
""
""
""
0.89974052
1.1081861
0.70425516
0.60088623
0.52272391
0.49859828
""
0.70427006
0.53699267
""
""
""
""
""
""
0.79080284
0.7885983
0.61759579
