kir_29_natam_pooled_mean_se
0.023895737
0.026200557
""
0.018628012
0.023923375
""
0.013560879
""
""
0.039012112
0.025860315
0.011921001
""
0.046206579
0.032816786
""
0.012848106
0.025148744
0.053605121
0.019569179
0.016791128
0.0037288903
0.017457606
0.028377002
0.014247891
0.024513347
0.018435171
0.019103268
0.012898854
""
0.054187551
0.041325364
0.015228355
0.019139344
0.017097091
0.017628819
0.032045078
0.060698651
""
""
0.019500023
0.035544127
""
""
""
""
0.0124993
0.010399409
0.023395345
0.022865402
0.019193061
0.023895206
0.037857387
""
""
0.020968493
""
0.030062567
""
0.046923548
0.056598376
0.016246876
""
0.043658331
0.06903924
0.048742745
""
""
""
""
""
""
""
0.052891523
0.041407447
""
0.042514402
0.041436318
""
0.018510185
0.056032881
0.035259858
""
0.041700538
0.014572314
0.050937153
0.034684666
0.022497792
0.010801487
0.019162023
0.034545138
""
0.062270187
0.026291879
""
""
0.035835288
0.028530464
0.011443278
0.019692667
0.020161863
0.012905566
0.017789867
0.023910606
0.019118084
0.012396672
0.020092251
0.013614513
0.037620798
0.022447696
0.02897457
0.029671976
0.019639464
""
0.017517444
0.02009359
0.024329571
""
""
""
0.035237499
""
""
0.035978355
""
0.035643689
0.033300277
""
""
""
0.011566706
0.044285215
0.036828231
""
0.042326983
0.048596356
0.029306063
0.026836008
""
0.065881468
0.022908712
0.025437417
""
""
0.056390662
""
0.023311306
0.0090600736
""
0.0431033
0.034995403
0.018264625
0.038109459
""
0.012429904
0.013682092
0.025385968
0.028143056
0.04900153
0.048212018
""
""
0.028610319
0.011805118
""
0.0094392607
0.015953245
0.023299027
0.0088885175
0.028872855
0.0072228056
0.02013433
0.022970861
0.019404104
0.032494705
0.029331874
0.019072538
0.011875964
0.018011704
0.015729489
0.043399327
0.037296917
0.016633119
""
""
0.016331054
""
""
0.034777015
""
""
0.025896233
0.01950765
""
""
0.066238813
0.030410478
0.043569319
0.017244177
""
0.017753167
0.023756802
0.032901414
0.02930435
0.029844424
0.025847392
0.017358622
0.054728243
0.035908733
0.030886056
0.035220977
0.027727133
""
""
0.023555601
0.023324614
0.025617968
0.013207222
0.047185313
0.041651189
""
""
0.03198614
""
0.01492017
0.03826705
0.04987473
0.051642518
0.01848588
0.029246403
0.023789838
0.032615867
""
0.040490784
""
0.050212651
""
0.041381173
""
""
0.038729012
""
0.039308056
0.036673728
""
""
0.040105086
0.01283869
0.057709295
0.048078023
0.0092691537
0.032536529
0.017477605
""
0.023494091
0.021863777
""
0.023455875
""
0.038258512
0.049456995
0.030312434
0.025252208
0.023066202
0.027683565
0.0079952367
0.029448923
0.013193601
0.01122914
0.031183455
0.019264076
0.042865224
""
0.021716407
0.026153591
0.030194994
0.019511238
0.026713129
0.042009227
0.041926056
0.013519567
""
""
0.011774187
0.018506894
0.058111474
0.033938967
0.012561813
0.047944315
0.015264655
0.0218268
0.056112852
0.02622854
0.013999629
0.023907986
""
0.055563293
0.035431176
0.058075748
0.020046627
0.0061603044
0.029365201
0.011890941
0.036961615
""
""
""
0.018376088
0.044143893
""
0.045990366
0.034053817
