married_black_male_p75_se
""
0.14946485
0.19115286
""
0.06502834
0.30938914
0.38540694
""
0.14904359
0.18746723
0.10149218
0.16734087
1.1766175
""
0.12370542
""
0.25265571
0.18653487
""
0.24812195
""
0.14961466
0.13224147
0.93405068
""
""
""
""
0.16852877
""
""
0.16541503
""
0.098203853
""
""
""
""
""
0.24508716
0.11061904
""
""
0.12687643
0.20133352
0.30699986
0.35701123
0.32230085
0.11815894
0.35225803
0.34329507
0.094495706
""
0.35931888
0.29965964
0.19130169
""
""
""
""
""
""
""
""
""
0.12273686
0.078771882
0.20191325
0.099763557
""
0.14992628
0.19559748
0.10006873
0.20118105
0.69804919
0.16404212
""
0.16662481
0.12992699
0.067429945
0.17742112
0.12685044
0.11869243
0.29345861
0.23583135
0.096904442
0.24071527
0.35714993
0.34450057
""
0.21583837
0.24371614
0.25537995
0.099604078
0.11591676
""
""
0.13952786
0.13176303
""
0.31845802
""
0.076232485
""
""
""
0.091638975
0.089369833
0.12829481
0.25557509
0.17505786
0.1981613
0.15392981
0.14403628
0.1430058
""
""
""
0.1498851
""
""
0.15190755
0.27375671
""
""
""
""
0.1745584
""
0.32608095
0.094593495
0.13072471
0.33496159
0.30257848
0.20176482
""
0.14789563
0.18597758
0.11980271
0.070427723
0.097885124
0.20087661
0.22542959
0.28004283
""
""
""
""
0.59843254
""
""
""
""
0.30725488
0.51084948
0.23894364
""
""
""
0.16274677
0.07601019
0.11750655
0.15285464
0.096244775
0.17006676
0.20811553
0.4666588
0.14870378
""
0.5328902
0.12408623
0.076844819
0.10071246
0.24588425
0.089782692
""
""
""
0.21867394
0.15751523
0.23131043
0.21790767
0.17579356
0.14699513
0.32167837
""
0.50732625
""
""
0.22600116
""
0.41757601
0.67579979
""
""
""
""
0.15386565
""
""
0.32782975
0.34994537
""
0.51263356
1.2458031
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.2361134
""
""
0.11690416
""
""
""
""
0.3264755
0.16931935
0.17027403
0.26483819
0.125669
0.064626232
0.099348262
0.28058767
0.1889988
0.070579566
0.12609075
0.8257398
0.07283251
0.091257401
0.085998408
0.074581794
""
0.24137513
0.08531104
0.15400822
0.15122539
""
0.11125762
0.15472242
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.25443593
""
0.1718673
0.42058057
0.26429281
""
0.19496134
0.18325984
0.14916939
""
0.065669812
0.29132572
0.34988582
0.1714599
0.23512553
0.11619759
0.13880937
0.10362928
""
0.31873837
0.21845195
0.15038492
0.2377609
0.10127627
0.13399737
""
""
""
""
0.055890474
0.28177711
0.22057171
""
0.11638083
0.15475529
0.071417391
0.26609421
0.11920165
0.22974539
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16819669
""
""
0.20236018
0.14222808
""
""
""
""
0.19386832
""
""
""
""
""
0.65076756
""
0.26326141
0.38626391
""
""
0.12967964
0.12866163
0.11901704
0.074169002
0.47631481
0.2506513
0.10611244
0.18313083
0.16273302
0.20986536
0.18495998
0.23786239
0.091667444
0.16356125
""
""
0.14972171
0.18244179
0.1312172
0.12824652
0.27256709
0.29948246
0.17643756
0.20686635
0.11074345
0.08248087
0.12752719
0.17961088
0.7797423
0.18925278
0.082280226
0.14070515
""
0.19001687
0.13270816
""
0.17965913
""
""
""
""
""
0.26445577
""
""
""
""
""
0.086914584
0.069800079
0.092595883
0.063469253
0.17813437
0.0596641
0.04580728
0.082413532
0.083819419
0.11154908
0.046213437
0.10720107
0.057098735
0.10479719
0.085239455
0.072472461
0.099324726
0.16414058
0.086857758
0.10782322
0.070359945
0.069235161
0.05649602
0.072541572
0.11456881
0.096945986
0.10054475
0.094401181
0.062275853
