kfr_imm_hisp_male_mean
""
""
""
0.57065362
0.51025593
""
0.45956346
""
""
0.44334316
0.49728459
0.51923299
""
""
0.32138732
""
""
0.48254806
""
""
""
0.44010371
""
0.38998339
0.47577038
""
0.44588599
0.47942525
0.48662594
""
""
""
0.50482261
0.46875399
""
0.48774719
""
""
""
""
""
""
""
""
""
""
0.52791744
""
0.51313466
""
0.58279395
0.59944385
""
""
""
0.60568082
""
""
""
""
""
0.55095357
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53553426
""
""
""
""
0.41639584
""
""
0.5141297
0.60704207
""
""
""
""
""
""
""
""
0.40326408
0.45495832
0.46270332
0.4435468
0.49856263
0.50276202
0.42832896
0.51915336
0.44514856
0.42137989
0.50691855
0.50410342
0.37424096
0.53746796
""
0.55335242
""
0.50248611
0.48487499
0.47445342
""
""
""
0.47584209
""
""
0.44217029
""
0.49733469
0.489196
""
""
""
0.47313085
""
0.57129657
""
0.41193596
""
0.50130999
0.53442639
""
""
0.49310616
0.50481135
""
""
""
""
0.40437868
""
""
""
""
0.47710416
""
""
0.499439
0.53084654
""
0.44322145
""
""
""
""
0.52214891
0.54350364
""
0.5242008
""
""
""
""
0.4849216
0.59336603
""
0.49925843
""
""
0.46075395
0.44417048
""
""
""
""
0.57233918
""
""
0.60080999
""
""
""
""
""
0.46413952
0.55873001
""
""
""
""
""
0.45312652
""
0.49667913
0.51377147
""
""
""
0.47169748
0.40279293
""
""
0.51890248
""
""
""
""
0.53757256
""
0.41789174
0.42437616
""
""
""
""
""
""
0.4830212
""
""
""
0.63835907
0.39407387
0.39242375
0.55581599
""
""
""
""
""
""
""
""
""
""
""
0.59745163
""
""
""
0.35513425
""
0.46359333
0.42952296
""
""
""
0.47860533
""
0.47599342
0.45578539
""
0.49425778
""
0.39570203
0.42621493
0.36972547
0.50278485
0.46184528
0.53419572
0.50459862
0.44417751
0.46404123
0.4663963
""
""
""
""
""
0.54552329
""
""
""
0.42829657
""
""
0.45662853
0.55092311
""
0.36410788
0.44623056
""
""
""
""
""
""
""
""
""
0.42327711
""
""
0.49026027
""
""
""
""
""
""
""
""
""
0.49761683
""
""
0.39413497
0.45385945
""
""
0.34509969
""
""
""
0.47718686
""
""
""
""
0.52622062
""
""
0.5043245
""
0.5421983
0.46288946
0.46109909
0.51163685
0.49521741
0.49557915
0.66227943
""
0.57442099
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5452643
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.31766492
""
""
0.40537181
""
""
""
""
0.48628181
""
""
""
""
""
""
""
""
0.4516069
""
""
""
0.48619774
0.48214084
""
""
0.5064708
0.47556803
""
0.48540607
""
""
0.4666025
0.45481589
""
""
""
""
""
0.47573709
""
""
0.4822998
""
""
""
""
""
""
""
""
""
""
0.34912771
""
""
""
""
0.51013827
0.47773874
""
""
0.52554834
0.50032723
""
""
""
""
""
""
""
""
""
""
0.45413789
0.39746544
0.41467315
""
""
""
0.39230439
""
""
0.46773139
""
""
""
""
""
""
""
""
""
""
0.45719764
0.49138257
""
0.44337621
""
0.52696431
""
""
""
0.46915972
0.46301544
""
0.40620872
""
0.50762558
""
0.54631275
0.49497977
0.52391404
0.51706511
0.50193334
0.60801196
""
""
""
0.3809804
0.49681035
0.52178574
""
0.39608291
0.59715116
0.55866247
0.44183183
0.54045463
""
0.50291812
0.46918401
""
0.44712153
""
0.39743289
""
0.58643353
0.61551774
0.54636359
0.53860164
0.35534978
0.56241095
0.46257177
0.46542737
0.49653545
0.56176186
0.55891639
0.50987208
0.57188201
0.51056111
0.43679604
0.45661914
""
""
0.4918918
0.4935675
0.50616926
0.4989275
""
""
0.46053487
""
""
0.47805202
""
""
0.50912684
0.48455971
0.52629942
0.45155585
0.33142149
0.44427115
0.47971603
0.45537254
0.47239533
0.49034154
0.44503254
0.43794119
0.52053374
0.38453266
""
0.41865665
""
""
0.45542777
""
""
""
""
""
0.4494279
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50699443
""
0.64282858
""
0.49822533
""
""
""
0.43448871
""
0.43191513
""
0.43354347
0.52400321
""
0.48267403
0.44372427
""
""
""
0.48002911
0.52802885
0.4498176
0.44434673
""
""
""
""
""
""
0.47434101
0.49134004
0.41875389
0.45506439
""
""
""
""
""
""
0.477184
""
""
0.46056017
""
0.45576945
""
""
0.44831091
0.47418767
0.44264248
0.47331879
0.48767
0.50061125
0.5086357
""
""
0.46638623
0.48604339
0.5210743
0.45119873
""
""
0.46568209
0.46050677
0.50659579
0.46619034
""
""
0.48914585
0.51496816
0.44377184
""
""
0.46378052
0.41119483
0.46703345
""
0.47947028
0.45054206
""
""
""
""
""
""
0.49171647
""
0.52250594
