has_dad_asian_female_p10
""
0.68523484
""
""
""
""
""
0.87249565
""
""
""
""
""
""
""
0.85560888
""
""
""
""
""
""
0.62445503
""
""
""
""
0.53863829
""
""
""
""
""
""
0.81039965
""
0.75160432
""
""
""
0.90387481
0.4929499
""
""
0.78974688
""
""
""
0.73681444
""
0.74242002
0.66306478
""
""
""
""
""
""
0.88446188
""
0.61954558
""
0.72817707
""
""
""
""
""
""
0.67027676
""
""
""
""
0.86808378
""
""
0.73961329
""
0.56222993
0.83223271
""
""
0.91653657
""
""
""
""
""
""
""
""
""
""
""
""
""
0.81246597
0.7860716
0.7441743
""
""
""
0.70114231
0.52678138
""
0.76014256
0.79787433
""
0.53298241
0.7230581
""
""
""
0.48423749
""
""
""
""
""
""
""
""
""
""
""
""
0.96183568
""
""
""
""
""
0.95752662
""
""
0.87310779
""
""
""
""
""
""
""
""
0.65619642
""
""
""
""
""
""
""
0.69921029
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.82392782
""
0.44296443
""
""
0.842816
""
""
0.63606977
""
""
""
""
""
0.51983899
0.7310369
""
""
0.78306532
""
""
0.90639812
""
""
0.73052937
0.95703173
0.87849087
0.89929754
0.99919528
0.78197336
0.85935223
""
0.78192163
0.72321224
0.63399124
""
0.78649682
0.63023025
0.68950456
""
0.81545365
0.90928137
""
""
0.78889793
0.80409819
0.95266008
0.81392825
0.81761038
""
0.78045869
0.8427161
0.71499407
0.81978649
0.75113195
0.79442698
0.80879319
0.72300613
0.65382904
0.6883384
0.75297582
0.75306815
0.86949998
""
0.85674423
0.68696713
0.80232972
0.90012467
0.88660973
0.90971178
""
0.87364566
0.38581681
0.7471441
0.87860042
0.95051169
0.67352247
""
0.79512155
""
""
""
0.73986912
0.58150178
""
""
""
""
""
""
""
""
0.68727821
""
0.80483329
""
""
0.59905219
0.87718523
""
""
""
""
""
""
""
0.77841622
""
""
""
""
0.74806464
""
""
""
0.83528984
""
""
""
""
""
""
""
""
""
""
""
0.65753418
""
""
""
""
""
""
""
""
""
""
0.76202565
""
0.71863329
0.7426852
0.82427639
0.61877269
0.73813272
0.71717644
0.84305835
0.72561097
0.80168873
0.73752213
0.75764436
0.72165972
0.86092728
""
0.65200436
""
0.79867983
0.7875914
""
0.64357644
0.83498186
0.50316471
0.43833765
""
""
""
0.64837801
0.75480181
0.80555916
""
""
""
""
""
""
""
""
0.78197438
0.69117951
0.75533092
""
0.71242172
""
""
""
0.92150664
0.68333858
0.8264116
""
""
""
0.81481129
0.804851
0.71780515
0.73663789
0.71021366
0.3581672
0.73051184
""
0.78055567
0.79451531
0.79697967
0.71654469
0.70377815
0.85917276
0.74032575
0.69240695
0.64611924
0.76144677
0.77361959
0.81388873
""
""
""
""
0.80677855
""
""
""
""
""
""
""
0.73287338
""
0.73240495
0.94374222
""
""
0.66772777
""
""
""
""
""
""
""
""
0.45163977
""
0.84603459
0.77620482
""
0.73092508
0.8986907
""
0.83327502
0.77105397
""
0.66127139
""
0.80763745
""
""
0.90375388
""
0.85497236
""
""
""
""
""
0.77319998
""
""
0.9406575
0.69414097
""
""
""
""
""
""
""
0.80519414
0.92522424
0.8882277
""
0.81330353
""
""
0.77444619
0.93232757
""
""
0.79792148
0.3834846
0.65126216
""
""
""
""
""
0.87735778
0.69418722
""
0.80358249
""
""
""
""
""
""
""
""
0.99901241
""
0.85856897
""
""
0.85271174
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66518414
""
""
""
0.60690659
""
""
""
""
""
""
""
""
""
""
0.86188763
0.90767622
""
""
""
0.82408351
""
""
""
""
""
""
""
""
""
0.81216818
0.47122169
""
""
""
""
""
""
""
""
""
0.60125113
""
""
""
""
""
""
""
0.93465614
""
""
""
""
0.60157168
0.67863417
0.65667528
0.59515387
0.59922493
""
0.76928419
""
""
""
""
""
""
0.84648633
""
""
""
0.78011715
""
""
""
""
""
1.0007056
""
""
""
""
""
""
""
0.83690995
0.93796021
""
""
""
""
""
""
""
""
""
""
""
""
0.91619664
""
""
0.21284634
""
""
""
""
""
""
""
""
0.79492217
""
""
""
""
0.76000506
0.79545027
""
""
0.86245477
""
""
0.79639363
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75364321
""
""
""
""
""
0.62972724
1.0183172
0.7248112
""
0.7461403
0.773197
""
""
""
""
""
0.75082773
0.82300609
0.77965152
""
0.69162273
0.30375358
""
""
""
""
""
""
""
""
""
""
0.61222917
""
""
""
""
""
""
""
""
0.65131789
0.7262283
""
0.70015037
""
""
""
""
0.53796506
1.0310429
""
0.77819097
""
""
""
""
""
0.49222127
0.79520321
0.98546928
0.57871276
""
""
0.82182074
0.83185548
""
""
""
""
""
""
0.78947169
""
""
""
""
""
""
""
0.12655596
""
0.76606691
""
0.65675759
""
""
""
""
0.94617242
""
0.67043155
""
""
0.70562726
""
0.92830193
""
""
""
""
""
""
0.61219305
""
0.74760932
""
0.81638813
0.80128014
""
0.51336277
0.70327771
""
""
""
0.86305201
""
""
""
""
""
""
""
""
""
""
0.62436205
""
""
""
""
""
""
0.60738373
""
""
""
""
""
""
""
0.49665993
""
""
0.6839875
""
0.60566491
""
""
""
""
0.15397331
""
""
""
""
""
""
""
""
""
0.35980055
""
""
""
0.63449812
""
""
""
""
""
0.62410629
""
""
""
""
""
0.76670563
""
0.86995411
""
""
""
0.49501806
""
0.52005601
""
""
""
""
""
""
""
""
""
""
""
""
0.76930487
""
""
""
""
""
""
""
0.78530204
""
""
""
""
0.68011409
""
""
""
""
""
0.64383304
0.54978293
""
""
""
""
""
0.51342893
""
""
""
""
""
""
0.69329059
0.5343349
""
""
""
0.72130388
""
""
0.89511967
""
""
""
""
""
""
""
""
""
""
""
0.56271333
""
""
""
""
""
""
""
""
""
0.58599198
""
""
""
""
""
""
""
""
""
0.60520786
""
""
""
""
0.87036544
""
""
""
""
0.70490664
0.72789526
""
0.80458158
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.84024912
""
""
""
""
""
0.50736624
""
""
""
0.50176847
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.76120198
""
""
""
0.53917009
""
0.700858
0.77734017
0.74880171
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.66882735
""
""
""
""
""
""
""
0.72662544
""
""
""
""
""
""
""
""
""
""
0.19126502
""
""
""
""
0.83106351
""
""
""
""
""
0.58839548
""
""
""
0.83464605
""
""
0.84426498
""
""
""
""
""
""
""
""
""
0.77719414
""
""
""
""
""
""
""
""
0.71837819
""
""
0.72070092
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5637157
""
""
1.0080725
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.63587308
""
""
""
""
""
""
""
""
0.77627283
""
""
""
""
0.68346953
0.69694793
0.83882773
""
""
""
""
""
""
0.83714932
""
""
""
""
""
0.69797921
""
""
0.81965929
""
0.78186983
0.89679736
""
""
""
""
""
""
0.84044063
0.9697572
0.8279078
""
0.77703977
""
""
""
0.92841977
0.82277805
""
""
""
0.91843963
0.71982849
0.86633945
0.87229943
0.87673867
""
0.89799595
""
0.85581756
0.8685959
""
""
""
""
""
""
0.69969529
""
0.57927758
""
""
0.79156613
""
""
""
0.37103456
""
0.74097735
""
""
""
0.56947422
0.50333989
0.82595831
0.84684014
0.91146022
""
0.77395397
0.77979225
0.66816974
""
0.75376689
""
0.70265204
0.84824347
""
0.76710612
0.73509103
0.42601326
0.78691751
""
0.95948714
0.72105658
0.86907375
0.87222481
0.80552816
0.77736175
0.54169661
0.8342278
""
0.71146101
0.56423056
0.76191354
0.58294392
0.73745757
""
0.78187102
0.49309814
0.75352687
0.74644506
""
""
0.47770473
""
""
""
""
""
0.92196977
""
0.58789873
""
0.72325891
0.96980035
""
""
""
""
1.0140076
""
""
""
0.80889279
""
0.67082149
""
""
""
""
""
""
""
0.83745438
""
""
""
0.77196777
0.49206778
0.77226025
""
0.68407792
""
""
0.88555658
""
0.97439998
0.68277586
""
""
0.78163558
""
0.27706152
""
""
""
0.50282985
""
0.68501627
""
""
0.49686489
""
0.76926875
""
""
""
""
""
""
0.68928248
""
""
0.72419989
0.77553916
0.50372905
""
""
0.84691125
""
""
0.7466222
0.81297678
""
""
0.75317377
""
0.4238939
0.59906238
""
0.98317403
""
""
0.57503331
""
""
0.77840048
0.59530354
""
""
""
1.0008242
0.68796504
""
""
""
""
""
0.72096384
""
0.69801867
""
""
0.1041087
""
""
""
""
""
""
""
""
""
""
""
0.91833401
""
""
""
""
""
""
""
0.4869692
""
0.30194178
0.70555955
""
0.84943628
""
""
""
""
""
""
0.77556396
""
""
""
0.50004333
""
""
0.73160446
0.65050232
0.53546304
""
0.61523223
0.69244689
""
""
""
""
""
""
""
0.72895318
""
""
0.56778193
0.37763527
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.7182197
0.79619485
""
""
""
""
0.71279246
0.81982362
0.60729194
""
""
""
""
0.68406254
""
""
""
""
""
""
""
0.61224413
""
""
""
0.64802277
""
0.74030143
0.55441982
""
""
""
""
""
""
""
0.92775828
""
""
""
""
""
""
""
0.91636437
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51313919
0.77956456
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48703867
0.84274417
""
""
""
""
0.97458297
""
""
0.6275748
""
""
""
""
0.6393913
""
0.81997234
""
""
""
""
""
""
""
""
""
0.49564523
""
""
0.88324553
""
""
""
""
""
""
""
""
0.68482292
0.53376001
0.48845616
0.56107813
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.92975932
""
""
""
""
""
""
""
0.77845657
""
0.87023216
""
0.8744157
""
""
""
""
""
""
0.77673131
""
""
""
0.80088222
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.69519645
""
""
""
""
""
""
0.82287902
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.91973317
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.91840219
0.44589621
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
