comcoll_asian_pooled_mean
0.85491949
""
""
0.86771291
0.54782301
""
0.5419361
""
""
0.50756389
0.52546138
0.56834942
""
0.37296438
0.33522433
""
""
0.75707436
""
""
0.68499494
0.75470179
0.78453785
""
0.74692857
""
""
0.66784453
0.63537318
""
""
""
0.63292819
0.67285073
""
0.45341921
""
""
""
""
0.76102144
""
""
""
""
""
0.60102963
0.58195829
0.59709746
""
0.60151118
0.35402808
""
""
""
0.48084632
""
""
""
""
""
0.71218932
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.63785464
""
""
""
""
0.59536189
""
""
0.65431482
0.59832895
""
""
""
""
0.80258274
""
""
""
0.67139292
0.6237849
0.68007702
0.50042552
0.70199972
0.65663695
0.64182323
0.63933718
0.70076388
0.6180324
0.59342152
""
0.66816103
0.79593027
""
0.6989584
""
0.53064281
0.59043729
0.75482899
""
""
""
""
""
""
""
""
0.7651006
0.58453292
""
""
""
0.66071743
""
0.54973298
""
0.58223546
""
0.70190465
0.63393813
""
""
0.6999293
0.61752981
""
""
""
""
0.45160624
""
""
""
""
0.75337517
0.85038036
""
0.52987099
0.57856232
""
0.61599553
""
""
""
""
0.72221923
0.7139684
""
0.72192556
""
""
""
""
0.71455771
0.66864884
""
0.52869046
""
""
0.65440488
0.53553361
""
""
""
""
0.64920706
""
""
0.740026
""
""
0.80738533
""
""
0.57700861
0.58370346
""
""
""
0.66702068
""
0.62298256
""
0.59723049
0.58017927
""
""
0.8251254
0.56310946
0.6913712
""
""
0.79079437
""
0.86783755
""
""
0.7171886
0.72192228
0.60077661
0.75698525
""
""
""
""
""
""
0.6942215
0.70359051
0.77036947
0.695934
0.81666523
0.69500828
0.60552877
0.68599677
""
0.70844501
""
""
""
0.66736114
""
""
""
""
""
0.61392593
""
""
0.64535075
0.69748884
""
0.6940912
0.72389901
0.48108208
""
""
0.53365433
""
""
0.68552405
""
0.79634112
""
0.6762858
0.68207532
0.63026154
0.7406171
0.73015594
0.84113634
0.81410247
0.7050485
0.7519052
0.66029966
0.69583195
""
""
""
""
0.49922094
0.59600449
""
0.68147916
0.57558298
""
""
0.69655794
0.72110313
""
0.63712245
0.70253867
""
""
""
""
""
""
""
""
""
""
""
0.65534347
0.5558905
""
""
0.5046106
""
""
""
""
0.61820024
""
0.62603599
0.51482439
""
0.47282401
0.3844023
0.41392416
""
0.47427413
0.62432015
0.4617061
""
0.55926472
""
""
""
0.84815341
0.77891421
0.58169585
""
0.56015873
""
0.75397307
0.55727309
0.54356849
""
0.77137005
0.58362275
""
""
0.72239405
""
""
0.88707703
0.7075873
""
""
""
""
""
""
""
""
""
""
""
0.73232895
""
""
""
""
""
""
0.7205233
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43998393
""
""
""
""
""
""
""
""
""
""
0.58765244
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62792921
""
""
""
""
0.53805095
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48183665
""
0.53905272
""
""
0.64548665
""
""
""
""
""
""
0.561176
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.70583135
0.55925119
""
""
""
""
""
""
""
""
""
""
""
0.26284993
""
""
""
0.61896396
0.56835145
""
""
""
""
0.76728535
""
0.59730661
""
""
""
""
0.76879394
""
0.59767455
""
0.66041613
""
""
0.52972871
""
0.53563869
""
0.64808398
""
""
""
0.76146346
""
""
""
""
""
""
""
0.79372054
""
""
0.47216529
""
""
""
""
""
0.56163734
""
""
""
""
""
""
0.77360904
""
""
0.72248238
""
0.63103813
""
""
""
0.7796424
""
""
""
""
""
""
0.71171391
0.66913599
0.8714357
0.81280613
0.74341214
0.60978383
""
""
""
""
""
""
""
""
""
""
""
0.49175429
""
""
0.73962379
""
""
""
""
""
""
""
0.59074575
0.61299258
0.70403045
""
""
""
""
0.74474698
""
""
""
""
""
0.62086755
""
""
""
""
""
0.47706425
""
""
""
""
""
0.16060095
""
""
""
""
""
""
0.39294252
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59945148
0.46792251
0.48367247
""
""
""
""
""
0.58932418
""
0.65607989
""
0.56265366
0.34888434
""
""
""
""
""
0.64204156
""
""
0.42545637
""
""
""
""
""
""
""
0.43314683
0.55620646
0.4547855
0.57218093
""
""
""
""
""
""
""
""
""
0.8372032
0.59392565
0.52173215
""
""
0.5404951
0.59211063
0.55400962
0.57363695
0.56551003
0.71616709
""
""
""
0.46783197
0.60659653
0.69503754
0.49134487
""
""
0.60444295
0.61533827
0.66430855
0.70719945
""
""
""
""
0.4953517
""
0.64837831
0.57509452
""
0.58768982
""
0.46132234
0.50955796
""
""
""
""
""
""
0.68895793
""
0.63216192
