lpov_nbh_asian_male_mean
0.40524733
0.50068218
""
0.58868527
0.48712757
""
0.46961737
""
""
0.56529886
0.49303535
0.55559325
""
0.234818
0.38899818
""
""
0.4833805
""
""
0.46628547
0.46156818
0.5280562
0.45868126
0.62293386
""
0.43365112
0.43446624
0.68315464
0.42574057
0.35329434
0.53827894
0.64697289
0.70388353
0.40303427
0.43172365
""
0.42192891
""
""
0.5696907
""
""
""
""
0.17867285
0.48184216
0.39307576
0.5836193
0.48073864
0.54224217
0.28926852
0.52514905
""
""
0.52692908
""
""
""
0.57410067
0.32077876
0.46252874
""
""
""
0.40216932
""
""
""
""
0.47410777
""
0.57623792
0.52491885
""
""
0.42954388
0.53104776
""
0.58758157
0.53106642
0.31312224
""
0.49484071
0.52081698
0.53470653
0.44044665
0.48399267
0.56466466
0.37782484
0.40981087
""
0.46786982
0.51214719
""
""
0.53569168
0.32577613
0.48452243
0.60164481
0.56174433
0.57481426
0.55720145
0.60099649
0.57534558
0.56442201
0.48157191
0.57232755
0.34607473
0.51124269
0.51138282
0.4552196
0.54990429
""
0.55076081
0.53990209
0.56919771
""
""
0.11161859
0.42986119
0.33496696
0.7330476
0.46171051
0.43583956
0.51419204
0.53108478
0.47380677
0.51836121
0.58555138
0.54970789
0.48099691
0.45977318
0.38655514
0.36837694
0.6396482
0.47197255
0.49688008
0.28027168
0.39453155
0.49299636
0.51711965
""
""
0.50839615
""
0.45045748
0.30297977
0.45979747
0.47730598
""
0.64104396
0.52951831
""
0.44651848
0.46218574
""
0.56411028
""
0.61970747
""
""
0.71698344
0.74192411
""
0.7701894
0.59460104
0.53286058
""
0.42231694
0.62556493
0.50993323
0.49061459
0.53739703
0.36089244
""
0.53769588
0.58072519
0.43903014
0.53548008
""
0.4087168
0.58642715
0.35692206
0.60258311
0.61967129
""
0.76816207
0.52061886
""
""
0.50903589
0.53772336
""
""
0.42578223
0.48653755
0.45344064
0.55797803
0.48155323
0.47047573
0.48585352
0.31849346
0.50694674
0.48471066
0.61165643
0.63040733
0.55128503
0.52378112
0.57833427
0.43859842
0.62284958
""
""
0.64845777
0.5380426
0.61892527
0.6178695
0.69372553
0.38672477
0.44338444
0.41974524
0.42492402
0.43618748
0.56389463
0.52442473
0.51639408
0.60489005
0.60976887
0.60666358
0.57278889
0.5452677
""
0.55230713
""
0.23999837
""
0.55619854
""
0.49930039
0.46413219
0.48816326
0.5361616
0.69000971
0.50723946
0.65764868
0.59834015
0.55757111
0.56898075
0.53785336
0.59780461
0.47233248
0.34943658
""
0.45913965
0.50235605
0.69384092
0.66380197
0.47753775
0.51423895
0.59141606
0.65534317
0.65330422
0.66674018
0.62850076
0.5355525
0.74183494
0.7218743
0.64900488
