kfr_native_black_female_p10
0.26179555
0.32330409
0.26071095
""
""
0.32774052
0.28180832
0.30405805
0.27908027
""
0.28907275
0.30019596
0.32662106
0.21835411
""
0.35302415
0.20187956
0.36280221
0.2964552
0.28137776
0.31524694
""
0.32250023
0.29510075
""
0.29409513
0.29544628
0.29980093
0.25331017
""
0.3297109
0.29576808
0.31750491
0.21697187
0.26044747
""
0.30821148
""
0.3038972
0.26059559
0.27893478
0.2634356
0.30310744
0.30668506
0.29310301
0.31004405
""
""
0.29131746
0.32748142
0.28042966
0.30853719
0.26360652
0.33746219
0.29775515
0.32095835
0.26873341
0.26514837
0.36500266
0.31341475
0.30674326
0.27360484
0.31084064
0.22005327
0.28760052
0.28182271
""
""
""
0.36206731
""
""
""
""
0.23018536
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38869482
""
""
""
""
""
0.29971913
""
""
0.30429965
0.28086317
""
""
0.27160165
0.2469437
0.28184837
""
""
""
0.32812288
""
""
0.31249559
0.27039161
""
""
""
0.2505258
0.368907
0.24202882
""
0.30842042
0.30796695
0.29711741
0.33713037
0.31797379
0.31959274
""
""
0.21080859
""
""
0.2681233
0.31582901
0.44175285
""
""
0.2179161
0.32539099
""
0.35779041
""
0.30345595
0.28875655
0.2600314
""
0.3053591
""
""
0.28630432
0.2789605
0.39933559
""
0.35017708
""
0.30394244
""
0.26905954
""
0.36062628
""
""
""
0.28919971
""
0.29553053
0.35577863
""
""
0.33343929
""
""
""
0.30990309
""
0.30345413
0.27831027
0.16173944
""
0.31397468
""
""
0.22628666
""
""
0.32992411
""
""
0.27528661
""
""
""
""
0.30797359
0.2840386
""
""
0.30713621
0.36595321
0.26038232
""
""
0.4122839
""
""
0.37157345
""
""
0.34286457
0.52820021
""
0.33103991
0.3147406
""
0.3142662
0.34672436
0.31004465
0.30891708
0.31883836
0.37710387
0.445568
0.33921635
""
""
""
""
0.34691411
0.37505233
0.28613594
0.2906892
""
""
0.38941222
""
0.3389369
0.4152993
0.1611252
0.33127216
""
0.34470147
""
""
""
""
""
""
""
""
""
""
""
""
""
0.30540854
""
0.15959235
""
""
0.32659429
""
""
""
""
""
""
""
""
0.31233713
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41472521
""
""
""
""
""
""
""
""
""
""
""
""
0.30507705
0.32315961
""
0.24006656
0.33458611
0.34675583
0.46395269
""
0.32774147
0.30494648
0.30765986
0.3305597
0.28857777
""
0.30872661
0.26137811
0.26715758
0.29339349
0.24097164
0.2442455
0.34343201
0.31370595
0.31435591
0.26257986
0.20103687
""
0.30300459
0.31816611
0.26434946
""
0.26060581
""
""
""
0.33033136
""
0.32065305
0.36517218
0.28743535
0.28562698
""
0.3210063
0.33612102
0.2436014
""
0.28010321
0.25719941
0.30478263
0.30689135
""
0.31378269
0.30191216
0.3181785
0.22638221
0.3050864
0.39057073
0.28684744
0.25026235
0.15589859
0.29369462
0.23254465
0.29901493
0.26694342
0.29020602
0.2842263
0.30466884
0.28041962
0.29114088
0.30494553
0.28554335
0.28570744
0.31214565
0.28692752
0.31045917
0.25514206
0.26565698
0.35419855
0.30860114
""
0.35563183
""
""
""
0.2834388
""
0.33215356
0.23551553
0.26441163
0.38283706
0.29011041
0.24934332
""
0.23982523
0.28924301
0.32007787
0.31951725
0.34190086
0.2312122
0.30374256
0.23277946
0.29549238
""
""
0.29671395
0.20020105
""
0.29958108
0.2734935
0.21628891
0.29347897
0.091015548
0.30465186
0.28443542
0.25092772
0.30768251
0.25861126
0.32805526
0.31985548
0.28585902
""
""
0.21592568
0.29990283
0.27024662
0.30289769
0.26901647
0.27831432
0.27089742
""
0.3959749
0.25525853
0.29346788
0.29338393
""
0.34266672
0.28841627
""
0.33291331
0.28559741
""
""
0.30089381
""
0.28582746
0.25422901
0.34002247
""
0.34108686
0.3310748
""
0.25454763
0.32519436
""
0.32792112
0.34143677
0.27265233
0.28402841
0.31144258
""
0.27268326
0.27309519
0.29827887
0.23930864
0.26334006
0.28342983
0.30021453
0.42402834
0.35426208
0.30559304
0.34870934
0.29067752
""
0.28891921
0.35837606
0.2914077
0.30840075
0.30197343
0.30442303
0.24943939
0.28362411
0.28857079
""
0.27038082
""
0.30268872
0.3384113
0.19965631
0.43416739
0.34814662
0.3042382
""
0.24640742
0.35336733
0.31110704
0.2658411
0.25902176
""
""
0.26509675
0.29601792
0.33271122
""
0.27554163
0.25155154
0.2816169
0.37692899
0.27433518
0.28923845
0.2762064
""
0.2354635
0.19401807
0.29205579
0.23513991
0.30953869
0.24218851
0.32333589
""
0.33839473
0.29984194
0.28628281
0.24665022
""
0.29696962
0.30785066
0.30902743
0.26417062
0.31546521
0.32038864
0.2632117
""
""
""
0.27464208
0.29214576
0.25706831
0.3051677
0.24919532
""
0.35063064
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.27622205
0.27810776
""
""
""
""
""
""
""
0.29233223
""
""
""
""
""
0.30539826
""
""
""
""
""
0.36972988
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.29432771
""
0.27560881
""
""
""
0.29547024
0.3000187
""
0.30329141
0.32458463
""
""
""
""
""
""
0.46387345
0.29918301
0.30875316
""
0.2773616
0.38941056
""
""
""
""
""
""
""
""
""
""
0.28563753
""
""
""
""
0.35958683
""
""
""
0.29649433
0.31071591
""
0.25771594
""
""
""
""
0.31099018
""
""
0.31432885
""
""
""
""
""
""
0.31765938
""
0.29200453
""
""
0.28464088
""
""
""
""
""
""
""
0.3426992
""
""
""
""
""
""
""
0.25286594
""
0.30594078
""
0.28317389
""
""
""
""
0.36872917
""
0.28291947
""
""
0.46627063
""
0.42987874
""
""
""
""
""
""
""
""
""
""
0.317828
0.36078569
""
0.27990597
0.30636114
""
""
""
0.3792792
""
""
""
""
""
""
""
""
""
""
0.38203055
""
""
""
""
""
""
0.28300139
""
""
""
""
""
""
""
0.39555538
""
""
0.28362939
""
0.27506897
""
""
""
""
0.30800673
""
""
""
""
""
""
""
""
""
0.31972837
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36770117
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.25661787
""
""
""
""
0.37082079
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.27702019
""
""
""
""
0.31687865
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.28809273
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.38286719
""
""
""
""
""
""
""
0.3351517
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42280287
""
""
""
""
""
0.33656797
""
""
""
""
""
""
""
""
""
""
0.23795994
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.26646075
""
""
""
0.28524721
""
0.28812313
""
0.32355732
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.30970779
""
""
""
""
""
""
""
""
""
""
0.40219042
""
""
""
""
""
""
""
""
""
""
""
""
0.30714357
""
""
""
""
""
0.31236389
""
""
""
0.27554938
""
""
0.29777285
0.2545518
""
""
""
0.26417479
""
""
""
""
0.31653419
""
""
""
0.26175445
""
""
0.29718164
""
0.29798493
0.16870011
""
0.2470697
""
""
""
""
""
""
""
""
""
""
""
0.23838067
""
0.27944759
""
""
0.24165419
""
""
""
""
""
0.052601378
""
""
""
""
""
""
""
0.26062134
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.30630755
0.42683449
""
""
""
""
""
""
""
0.29942504
0.28527465
""
""
""
""
""
0.26592329
0.41808543
0.32482523
0.29719865
0.36822432
0.29294729
0.33635306
0.26929182
0.29679614
0.2973201
""
""
0.38408604
0.33538365
0.34475175
0.3413578
0.30544409
0.25699568
0.33646548
0.36068642
0.29503968
0.30715603
0.27718449
0.31714791
0.32090586
0.31247681
0.34049076
0.31397066
0.27119511
""
0.34995943
0.21945512
0.32005796
