working_other_pooled_p1
0.58305812
0.7869361
0.72620785
0.60914183
0.61283803
0.55278248
0.6270718
0.39420059
0.86383939
0.70146632
0.62181205
0.70023626
0.63192856
0.79352611
0.70916134
0.75339192
0.47974655
0.53239077
0.50629288
0.75441629
0.68504262
0.629875
0.5565663
0.6749227
0.60919964
0.5151614
0.78449619
0.69923729
0.70909417
0.67824519
0.76287419
0.73605233
0.72201467
0.70816612
0.68864208
0.57846403
0.4746269
0.95700061
0.96972686
0.98776507
0.53853971
0.64801079
0.53287518
""
0.75282955
0.76825088
0.66092902
0.59447742
0.62665212
0.80884904
0.70784724
0.62663484
0.75415307
""
0.63143271
0.67576253
0.48368317
0.5902282
0.84073395
0.66069674
0.62020832
0.69405359
0.69931364
0.60659039
0.69823843
0.81796384
0.456471
0.26998481
0.642129
0.30781129
0.65324813
0.51262558
0.81763917
0.7305463
0.49907845
0.55844074
0.61027193
0.49911898
0.45803159
0.62806529
0.44052851
0.78908169
0.53196073
0.65900683
0.61387223
0.72123694
0.77424192
0.85454458
0.61676604
0.54717427
0.64715499
0.56773347
0.37928468
0.67838001
0.7017166
0.6941964
0.69057363
0.65391356
0.6766817
0.68884069
0.72734505
0.65049279
0.68057036
0.55221921
0.63191712
0.73306203
0.68073791
0.67827827
0.71801186
0.51046628
0.64696586
0.67410141
0.74098974
0.34874529
0.72293806
0.60046494
0.63586974
0.68945962
0.74618793
0.48603216
0.60263759
0.64092344
0.66711634
0.72648197
0.82919252
0.58783668
0.68540102
0.75724316
0.67772239
0.61631817
0.65229678
0.67343795
0.61062503
0.59400469
0.62777257
0.52132815
0.62605572
0.73333305
0.70931852
0.47749853
0.63785142
0.65573561
0.57021731
0.70522451
0.69336939
0.79018325
0.44362962
0.73308343
0.70004046
0.6178872
0.47993332
0.63182718
0.56724685
0.14809236
0.67901129
0.5700959
0.42723748
0.51277518
0.48031941
0.67199469
0.22659054
0.42106885
0.67036402
0.61356473
0.71087795
0.67523766
0.66808975
0.63488805
0.54520124
0.64436483
0.58223432
0.75506389
0.49265546
0.66327631
0.73719114
0.94173455
0.6396566
0.68510777
0.64189428
0.71975178
0.73895496
0.65755796
0.64652926
0.31403181
0.56588727
0.66045034
0.60499853
0.34791106
0.60527825
0.68671989
0.82076204
0.74245352
0.71900469
0.76279294
0.70596057
0.76941502
0.69289732
0.6295737
0.64804405
0.61685193
0.70893264
0.76122296
0.56755966
0.64965385
0.73110586
0.67949414
0.6886493
0.62061888
0.60705233
0.51691329
0.70970768
0.70170498
0.69825935
0.56645298
0.62631291
0.70543754
0.65254498
0.63630474
0.58122873
0.54366899
0.73531532
0.6161418
0.56316966
0.75423914
0.62669551
0.71473563
0.51885217
0.62251401
0.65518916
0.66243446
0.70352042
0.6698696
0.37222895
0.63983345
0.97629088
0.84662151
0.76324594
0.65781963
""
0.65998316
0.6291486
0.52756476
0.62349403
0.79644591
0.64829993
0.76355875
0.8213433
0.61601841
0.78430724
0.67033106
0.68527853
0.66636735
0.57877731
0.7430346
0.79230756
0.74323267
0.76712114
0.72422898
0.53070825
0.66117448
0.71426547
0.77121401
0.66768897
0.73371255
0.62675107
0.64801121
0.69777405
0.67131913
0.66144437
0.66465133
0.77335531
0.81813788
0.49550027
0.57462853
0.61779046
0.82903332
0.69769365
0.75526619
0.50174773
0.52781373
0.73225939
""
""
0.69182771
0.59797359
0.52795583
0.63509351
0.66511762
0.69250673
0.60345185
0.73660904
0.65422195
0.86999303
0.83545727
0.43589595
1.3830453
1.0823544
0.47784624
0.85681015
0.57712078
0.68834478
0.7596935
0.74797255
0.76470977
0.77424538
0.77940005
0.76964629
1.0407139
0.77235872
""
0.61384147
0.79026049
0.82120973
0.72302765
0.73422283
0.69745076
0.79265147
0.65699154
0.62610608
0.64090919
0.61021316
0.73974425
0.76312375
0.45204744
0.56089711
0.57885051
0.6511113
0.75654143
0.78845614
0.72680402
0.37473303
0.64478546
0.69782841
0.72895449
0.69232517
0.67175525
0.68244857
0.55956089
0.61654854
0.62663472
0.86553723
0.67506248
0.65578222
0.63741267
0.68000007
0.54691023
0.7315433
0.52067363
0.76004261
0.72692275
0.67509139
0.71337181
0.88484651
0.81693524
0.59119546
0.47052607
0.30472291
0.63548338
0.76566023
0.698627
0.50171578
""
0.59063047
""
0.51576144
0.36932433
0.75523698
0.76763248
""
""
0.2641944
1.0130444
0.80341214
""
""
""
0.82243967
""
1.0960099
0.69566697
""
""
""
""
""
""
1.280195
""
0.70301032
""
0.18211818
0.65797573
0.70630288
0.6325928
""
0.69135201
1.0068589
0.8344081
0.25069132
""
""
0.48939705
0.65956253
1.0487581
0.21796593
0.80921727
0.72688299
""
0.87806171
""
0.7856636
0.68983305
""
""
""
""
0.78064358
0.47007531
0.84605426
1.0092551
0.68037111
""
0.42399397
""
0.74009007
0.43517962
0.57198519
0.5036459
0.84500796
0.98206508
0.7206201
0.90373594
0.71404922
0.52890056
1.08048
0.32476544
0.66813993
0.76370144
""
""
""
0.58694082
0.77155846
1.139164
1.0908245
0.62301677
0.64048046
0.79344285
0.81302649
1.0649269
0.68880415
0.75491071
0.71016222
1.2568337
0.1905414
0.68294072
0.57982689
""
""
""
""
0.78907776
0.65784454
""
""
0.66748029
0.78857708
""
""
""
""
""
""
""
0.39823863
0.67373228
0.56730962
0.52273172
0.6487965
""
0.84450483
0.73722035
0.69504166
0.10329973
""
0.73714536
0.67447889
0.5979377
0.81687152
""
""
0.85942709
""
""
0.86187565
0.816881
""
0.7300325
0.67879885
0.64537692
0.75132197
0.7537241
0.71690774
0.63598788
0.63923079
0.8114627
0.70242071
0.79096103
0.63619477
""
""
0.66685718
0.38199273
0.6526618
0.59455615
0.67887396
0.62758619
0.55380017
0.65640396
0.62533766
0.54980683
0.77099341
0.65088069
0.67286861
0.79403412
0.71689284
0.70904118
0.73959863
""
0.89532596
""
0.78056562
""
0.95748484
0.72436345
0.71699882
0.87042284
0.65994781
0.7747401
""
""
""
0.79881549
0.87753224
1.0343728
""
0.74069989
0.53101599
0.5698328
0.72972739
0.82097298
1.0118606
""
0.6511153
0.55755943
0.73134035
0.42689726
0.70152575
""
0.66580373
0.83690059
""
""
""
""
0.45975411
0.70285988
0.74153972
0.85051441
0.74470866
0.67719251
0.66555387
0.62213743
0.88091582
0.8864162
""
""
""
0.41563919
""
0.95937914
