staycz_other_pooled_mean
0.52192348
0.56945813
0.35794583
""
0.49009517
""
""
0.60843271
0.4609758
0.44931811
0.53703219
""
0.34323627
""
""
0.52229899
0.64533997
""
""
0.54482526
""
0.73955578
0.45399213
0.37464905
0.69471836
0.52357876
0.66077375
0.60812682
""
""
0.45683852
""
""
0.4325572
0.61544752
0.65856028
0.63347602
""
0.71163416
0.84603453
0.39210126
0.594082
""
0.23859356
0.61832082
""
""
0.46901646
0.63118106
""
0.50883049
0.5904811
""
""
0.51797891
""
0.53726459
0.74091768
0.58426112
""
0.49009413
0.43419182
0.53218436
0.66015893
""
""
""
""
""
0.68508923
0.43529746
""
""
0.30427909
0.56579322
""
""
0.5947026
0.65694702
0.60056204
0.44697654
0.45651549
""
0.61115301
0.55347782
0.55866927
0.54863292
""
0.54251271
0.42768016
""
""
0.44507208
""
""
0.53583384
0.35552096
0.47050917
0.46524253
0.52899098
0.50830454
""
0.61216825
0.71397793
0.53329742
0.4742676
0.60162908
0.73684269
0.53026384
0.50912899
0.47431251
""
0.49244061
0.45717132
0.70341468
0.4739863
""
""
0.53331989
""
""
0.7486068
0.40686712
""
""
0.62915307
0.58658838
0.64972466
0.60422534
""
""
""
""
0.56860334
0.61746716
""
0.58101892
""
0.75591207
0.62775928
0.6530658
0.79031748
0.36943233
""
""
0.40321645
0.78306371
""
""
""
""
0.498651
0.56009954
0.62804204
0.73817664
""
0.60535705
0.46382079
""
""
""
0.63931853
0.41932407
""
0.66289645
""
0.58780092
0.48846191
0.5350228
""
0.60253227
0.52306086
0.34935373
0.62450552
""
""
0.56931716
0.66216373
0.49865896
""
0.39807224
""
0.65151191
0.57039666
""
0.57165539
0.68085694
""
0.64739096
0.60927647
0.51665992
0.6241942
0.68824834
0.50160533
0.56666964
0.67118406
0.49532804
0.59504199
0.50274169
0.46366671
0.57298899
0.65995586
0.54426301
0.27830276
0.75362027
0.64125723
0.65229845
0.47987044
0.60757023
0.55196154
0.49890372
""
0.56134367
0.66126072
0.55859137
0.72557569
0.60832238
0.35394785
0.70884758
0.71955514
0.61091363
0.70110881
0.65199631
0.7463665
