grad_pooled_female_p100
0.59543794
0.59638619
0.43318737
0.49472231
0.34683311
0.62530375
0.38324785
0.31243417
0.41808623
0.546673
0.37697452
0.32607579
0.6339938
0.65784627
0.35744414
0.14174587
0.54770064
0.41884196
0.36036396
0.65457982
0.35512376
0.56703514
0.39437202
0.61892337
0.43321806
0.36819881
0.37142617
0.44591558
0.37993294
0.2879709
0.72817981
0.37402266
0.38258147
0.49557239
0.29156974
0.42369512
0.50683945
0.72905993
0.51979858
0.41185305
0.50550032
0.56760037
-0.02556067
0.4100078
0.48450604
0.42395392
0.42286175
0.43398392
0.41522959
0.36887139
0.44212595
0.39116287
0.48837259
2.0381272
0.48007932
0.42122668
0.29054409
0.50164807
0.60937631
0.37084919
0.52829313
0.4163579
0.26077902
0.46356854
0.65539819
0.87510473
0.61015898
0.67343098
0.75410372
0.61615306
0.37879673
0.46354759
0.68615574
0.48055798
0.23636349
0.71903574
0.52286708
0.6873402
0.48309562
0.40695897
0.50961125
0.46182495
0.79271692
0.28315449
0.41148981
0.51709092
0.371874
0.54282206
0.46322617
0.49503446
0.53539747
0.73356152
0.62575203
0.47876555
0.60868955
0.78039569
0.4924109
0.46578908
0.41855484
0.37271714
0.43848282
0.44818681
0.41683742
0.40553445
0.46768484
0.35720432
0.4015263
0.3949756
0.21602929
0.35759568
0.5290578
0.4194515
0.50770479
0.38020143
0.49359205
0.4414506
0.49570704
0.60279828
0.40427053
0.45731893
0.48941374
0.69686896
0.28678024
0.64486754
0.57856667
0.47942847
0.43109828
0.43119717
0.25863856
0.68460751
0.3844192
0.59632945
0.60893697
0.57109392
0.33396128
0.40032038
0.53870821
0.53113729
0.52636158
0.64740646
0.45707968
0.55250841
0.20926543
0.35611022
0.5478195
0.31305847
0.47865313
0.62730736
0.67381662
0.51660973
0.71092784
0.41582832
0.59013575
0.79803437
0.44038111
0.40600702
0.50289071
0.49880284
0.55212462
0.49463025
0.65605313
0.36039609
0.38920248
0.47162381
0.54491442
0.47223648
0.38121408
0.4725318
0.54183358
0.36945441
0.41681144
0.45502305
0.3392272
0.41028064
0.49610126
0.42086977
0.3818177
0.34781924
0.40031666
0.43404463
0.34091723
0.26724848
0.5104568
0.40366369
0.24709895
0.44182792
0.81291831
0.30363241
0.55144817
0.63890988
0.58950162
0.5282656
0.42245898
0.66706198
0.63500398
0.58678997
0.55371267
0.50046444
0.39569432
0.54242671
0.37768382
0.34614834
0.38606375
0.30691412
0.31763318
0.35661241
0.37543485
0.50191504
0.52473474
0.4005129
0.43537399
0.4154301
0.46079209
0.45304111
0.38906154
0.48767397
0.45867985
0.47072026
0.66230899
0.55081815
0.53611887
0.64908409
0.45519683
0.67816663
0.46235543
0.48559701
0.4684512
0.56783718
0.52545041
0.60376912
0.52646351
0.4335871
0.71402228
0.65412378
0.7526893
0.59923363
0.7198835
0.63184917
0.68660206
0.60116732
0.60047859
0.52806544
0.3641209
0.63080317
0.76156372
0.36829197
0.59248072
0.64942998
0.52626693
0.71697211
0.64171553
0.61566812
0.57869279
0.34036136
0.70540565
0.53757757
0.95521599
0.56881577
0.56065488
0.59416348
0.64090735
0.50362211
0.43271956
0.49001691
0.57561278
0.59630042
0.4460091
0.48918253
0.47024736
0.47725043
0.52367288
0.42726085
0.80057389
0.75065637
0.30555981
0.21173319
0.52531981
0.48156396
0.3505761
0.6779213
0.48778608
0.18189502
""
0.51369607
0.45864752
0.51372433
0.47859356
0.50966138
0.44471869
0.37597367
0.37002581
0.34855464
0.35706592
0.29099011
0.36175489
0.32897365
0.34756151
0.41900724
0.24154946
0.38761881
0.36362231
0.45742458
0.30424616
0.35747814
0.54471171
0.45312622
0.41442046
0.32047319
0.41580009
0.20781101
0.45885637
0.37724626
0.44173613
0.32663366
0.39777353
0.465904
0.29182282
0.44511142
0.44465262
0.40378007
0.44029167
0.46505317
0.46440288
0.43018684
0.45279756
0.3272377
0.4255456
0.37551758
0.46542406
0.47013474
0.29890668
0.37976205
0.37473065
0.41253006
0.36653107
0.48298064
0.41008711
0.81979555
0.36207929
0.44048172
0.40337938
0.62136644
0.42604622
0.40091661
0.59804672
0.54496467
0.43487778
0.57053643
0.21247193
0.55984074
0.37171078
0.55034214
0.54055405
0.45206359
0.39666504
0.40460828
0.31043139
0.61650443
0.38347268
0.39431667
0.45412567
0.14455728
0.50526816
""
-0.14206377
0.73452401
0.84468013
0.29815575
0.28334138
0.43675867
0.75615656
0.26974696
0.35844114
""
-0.15386416
1.5530339
0.21306798
-0.010015008
0.079746664
0.4270463
-0.080909856
""
""
""
0.57849592
""
-0.13524865
0.32965448
0.057279065
0.3744024
0.3364976
0.098982222
0.44119072
0.32728052
0.45617276
0.44048741
0.50084847
0.34811756
0.80098969
0.19218898
0.3671785
0.35464907
0.46087354
0.2481118
0.28934035
0.37689695
0.50106496
0.061612792
0.40193966
""
0.22851968
0.22371675
0.67608213
0.47617576
0.072678484
0.40997726
0.51021039
0.5277881
0.4394753
0.46981531
0.95507103
0.64467311
0.41693062
""
0.3194367
0.19423237
0.27011418
0.55903989
0.34938258
0.44964087
0.63524884
0.41651472
0.41866833
0.43461707
0.89883924
0.41337663
0.46608084
""
""
""
0.19668512
0.3891193
0.45002782
0.67337626
0.17698264
0.48664486
0.46078148
0.54238564
0.48652866
0.5084064
0.43835968
0.16303499
0.51928014
0.59823716
0.275379
0.45152384
0.13419887
0.60034907
""
0.10474981
0.13638169
0.55751121
0.41337726
-0.25084272
""
0.47050056
0.36666608
0.53857225
0.60062122
""
0.54462725
0.50856996
0.26165289
1.0425633
0.51745242
0.48638788
0.52346879
1.1324058
0.1881671
""
0.72405487
0.31657171
0.36026537
0.34365681
""
0.33663476
0.69887447
0.51936221
0.36131093
1.1751164
0.91731876
0.45280296
0.79049474
1.5831224
0.29936495
0.71840876
0.48122936
0.58554661
0.3709085
0.39148584
0.39753857
0.23435031
0.42796025
0.50413966
0.49045324
0.40945509
0.39029291
0.32170019
0.66051769
0.48819318
0.21182796
0.46969512
0.1980605
0.44208008
0.49952292
0.38981014
0.2523585
0.73642093
0.48446834
0.51995981
0.31834948
0.49776816
0.31819633
0.31334326
0.12133624
0.66599286
0.51170176
0.31512514
1.2391647
0.40198663
""
0.48884556
""
0.41130605
0.36776087
0.64521521
0.24317463
0.27261686
0.27702463
0.50298482
""
""
0.41310737
0.88631874
-0.14209825
0.087509476
0.43731782
0.3267757
0.49827427
0.37498078
0.37604192
0.10220361
0.80033404
0.32979149
0.13292389
0.4160676
0.34292811
0.56888902
""
0.4710429
0.14765823
1.3767992
0.058069523
0.7529825
0.15677102
0.42604208
0.38681564
0.3774651
0.55803335
0.30273268
0.39300892
0.34062192
0.36562324
0.36806911
0.69086236
-0.082550906
0.048799656
0.60146475
0.49823448
0.68013573
0.29498246
0.41011658
0.25811428
0.4614723
0.6231842
0.10186298
0.33800712
0.015914243
""
0.45731491
0.45722181
0.61247677
0.45229897
0.68895626
0.41980264
0.34558204
0.35056332
0.49840081
0.32947746
0.32096156
0.50941199
0.37179372
0.55519933
0.058762029
0.37780541
0.48762342
0.44233012
0.36199754
0.39877588
0.24481444
0.48772153
0.47540945
""
0.28051311
""
""
1.0303463
0.40783888
3.649173
0.18125622
0.48719817
0.1376493
0.26242903
0.24904361
-0.23937175
""
0.28130335
0.69957489
0.43865332
0.25030842
0.45097482
0.29606119
0.6482864
0.34105629
0.6545766
0.6518997
""
0.43960854
0.34053493
""
0.97022533
0.35655296
0.43048745
0.37936547
""
0.25048611
0.25565338
0.38458568
0.24209251
0.073318571
0.38833013
""
0.42977098
0.2132134
0.31495491
0.49349499
0.45424286
-0.17492492
-0.10534327
0.53381425
0.47061583
0.71426195
0.33411849
0.43464944
0.39316559
0.44375187
0.5075174
0.35970354
0.35095263
0.27806643
0.20269109
0.5500145
0.44521329
0.23930176
0.35899669
0.31626719
-0.64614427
0.16037109
0.54342616
0.17538612
0.11905791
""
0.14949091
0.19861102
0.1169126
0.21510909
0.06492094
0.9772104
0.40953514
0.23788276
0.053628556
0.36318728
0.44710073
2.9519529
0.023339543
0.29637495
0.37448138
0.36299053
0.39555502
0.52060938
0.2699241
0.31762335
0.42625627
0.29128489
0.30741692
0.40629664
0.3680791
0.082470648
0.33232757
0.36605078
0.30735025
0.37441713
0.24823897
""
0.49019197
0.3425169
0.31767407
0.36277109
0.38049412
0.38514251
0.48483083
0.26830745
0.34850019
0.34855548
0.18550099
0.17741741
0.35409838
0.63655061
0.42079639
0.59815681
0.38790312
0.35446602
0.16114108
0.0043413304
0.41643801
""
-0.061950918
0.58698368
0.24797598
0.45022023
0.32115445
