hours_wk_white_female_p100
31.662142
32.684547
34.561802
30.518978
31.874453
32.611855
32.383564
38.521587
37.954941
33.358727
30.493847
31.033039
32.740585
31.496229
33.56707
29.504929
42.682175
32.855362
25.296185
30.358643
34.132751
31.310532
33.407372
33.430408
32.268631
39.922882
30.032419
32.80101
32.340519
32.911442
41.14497
31.735836
32.730972
32.590935
37.362804
31.076674
34.747215
29.213062
33.782482
24.009909
29.372635
30.999113
25.531019
27.540104
27.416004
38.890072
31.622328
32.975143
32.040585
30.668734
29.056812
31.688866
32.117424
30.1663
35.766563
29.547218
29.821875
25.803272
26.69805
34.650948
32.856434
31.275097
25.924427
29.847073
30.757809
35.465073
29.280849
28.31661
34.918514
32.384125
40.093365
28.973345
41.413811
33.061909
29.330637
34.879086
33.997272
34.175148
32.327591
30.280596
34.574886
31.912827
38.100437
28.433661
30.58886
34.244556
29.18058
30.688175
30.139185
29.87871
32.015709
33.920834
32.408089
31.14925
24.144381
27.772379
28.32827
30.057741
32.359669
30.515736
32.433254
32.227058
31.349489
32.398964
30.646877
30.527578
30.598122
30.290281
26.628033
32.774837
30.396729
31.005974
33.369976
26.327486
32.886742
32.093395
31.413412
33.043011
36.302856
35.42342
30.510635
34.259087
30.380989
34.225124
32.026081
35.768826
31.986687
37.30125
31.979204
32.624325
31.650282
30.623165
32.419743
37.35704
30.140673
32.47934
31.033758
32.533943
35.611187
30.081991
31.776495
34.362682
32.706085
28.366129
29.872087
34.710663
31.371614
34.4855
32.885071
31.513039
29.012299
30.199236
31.423548
29.575411
29.794697
31.130386
29.364227
31.331211
35.607658
32.670727
39.86694
23.470442
31.890579
32.887081
35.942856
32.584064
31.820415
33.282677
32.618347
30.584793
31.761131
32.040928
34.334816
32.538498
33.594246
31.381243
31.686131
30.325842
31.748981
34.323154
31.779116
33.703182
31.166374
33.682522
28.943586
32.552395
34.945549
34.807163
33.566635
37.729965
32.833546
33.031284
32.953491
38.335789
37.602589
32.435848
37.074249
33.356007
31.626713
33.551727
31.061787
31.008354
29.388546
30.589201
29.792297
31.312202
32.26696
32.748268
30.115747
31.137169
30.720343
34.319874
29.424099
29.964325
30.786219
32.252316
33.346241
33.012978
32.674576
35.876167
33.286743
32.275002
34.028156
28.433357
33.031284
34.599632
33.820164
34.64225
33.167774
34.176174
32.86853
32.799179
30.591127
33.685787
27.2467
33.386444
29.576897
33.177231
36.551464
32.175198
34.097878
32.638939
34.624741
33.564442
33.217888
32.656921
31.258694
34.753094
33.461399
35.587021
34.37093
34.035591
29.829493
35.834042
34.669609
33.996853
36.874046
34.620487
32.37661
34.189144
33.188145
33.663803
31.631966
34.359303
33.53503
32.852692
32.40205
32.746037
32.957901
31.565882
32.098278
35.722389
36.335999
31.169815
28.357141
34.364761
34.483749
33.236553
36.727692
36.416771
33.667919
""
""
34.032166
33.834808
35.241398
33.594696
33.992218
31.944674
34.892487
22.336407
33.404408
28.789217
35.505928
31.248117
32.910194
33.049492
33.595325
36.022957
35.23222
33.051193
32.400978
33.188496
33.51712
37.674435
36.023853
34.241589
32.252571
33.998859
30.652025
35.644199
35.214943
36.043373
33.687542
35.349522
35.451572
35.659885
34.516949
35.110722
35.050392
34.213497
34.953716
36.205853
34.949692
35.042789
31.213125
32.443565
39.312351
34.424091
33.470375
36.892193
31.559982
34.244007
33.60804
33.452938
32.910339
32.982307
32.407398
32.668144
32.888702
35.446777
30.501024
34.31979
33.205166
33.975292
28.588085
32.415211
31.24398
33.897881
34.211926
32.18243
33.509407
31.941959
28.22941
36.327538
33.975384
27.524971
34.810921
31.341679
30.113655
32.474068
36.543888
34.520126
""
35.642494
36.513439
31.834518
40.599232
29.44591
36.848656
38.008484
37.28648
31.096642
""
39.515831
60.745708
39.199615
39.006264
19.311373
37.517208
38.24794
""
""
""
47.223564
""
26.779093
34.294994
28.955746
32.338356
28.679859
24.663212
29.242065
33.607063
36.097042
34.183601
35.138702
31.438705
31.8866
""
36.715622
36.35482
31.934534
31.198847
38.821995
33.132885
34.620735
26.22994
26.359568
""
34.365532
33.569881
30.098465
32.433258
22.240618
29.858259
37.147465
33.335552
33.797283
36.116959
33.019394
37.836784
34.500919
""
32.985199
32.866512
29.460922
34.517212
35.00853
32.358215
35.616814
33.552307
33.475098
36.36087
33.431
35.794754
31.716827
""
""
""
""
32.795452
30.152805
26.21109
28.990076
34.925858
34.688534
39.248146
30.750454
37.148323
33.644924
40.115757
33.5895
38.21423
36.563023
33.202938
32.326859
23.603741
""
43.360718
35.345551
35.339378
29.402176
15.126361
""
30.854538
34.539169
31.503904
35.923187
""
40.042229
38.860695
28.76827
33.873486
34.380337
35.535477
36.878994
43.984165
25.441553
""
34.738773
28.582266
31.176435
39.55135
""
38.435486
31.542892
28.640745
30.180365
32.534367
14.869185
49.383347
38.175049
44.790596
35.923756
32.647205
31.355682
34.180805
31.88306
31.797615
32.601685
30.809984
32.060966
37.221603
31.938198
34.81274
32.434914
31.307222
36.138081
32.68932
35.389217
34.323463
30.619177
30.08979
34.621899
32.271328
30.796101
34.280754
31.705544
28.488955
31.734652
35.498516
29.255846
36.705528
28.540283
31.16684
30.421848
27.349281
""
26.992922
""
23.609131
""
26.585466
30.924873
27.677099
25.490913
26.912497
26.356485
26.905582
""
""
33.465153
30.755707
26.991961
29.771414
21.340097
32.880428
27.24782
31.23872
30.502405
34.59938
44.472366
30.000217
33.342529
32.270813
28.998625
35.059246
""
29.421928
29.398184
""
""
""
""
41.182045
27.072376
28.560017
30.508776
29.130497
30.841728
27.650192
29.793171
31.441772
31.408543
36.401459
""
31.681185
40.716328
""
28.125174
43.979004
21.913054
29.815977
24.483486
26.555542
32.004402
31.320282
""
40.861149
31.128616
29.202494
31.014637
34.429173
32.028488
29.514761
30.981972
29.265816
27.811144
28.453377
30.271852
29.43401
30.56716
34.661617
30.773481
30.079548
29.791925
31.545935
31.085632
32.677666
28.860847
23.595629
""
27.895378
""
""
""
""
""
24.921917
33.872379
26.834021
43.642872
""
""
""
32.745621
23.538183
28.530787
30.929087
25.648483
26.374065
20.770145
23.751047
36.302174
27.510717
""
""
27.706425
""
38.807034
26.319159
37.26878
34.079159
""
28.943979
26.118927
29.979689
32.543674
29.823143
29.682222
""
30.993479
16.580429
27.854164
33.783878
28.177391
""
""
29.123674
30.241207
""
28.363884
27.054955
29.704916
27.249044
35.014126
23.796158
27.052542
21.449738
20.16091
40.191196
22.544189
26.126637
25.819998
22.568537
36.926628
16.31395
23.945095
28.321999
18.891266
""
