work_24_pooled_male_p1
0.70177394
0.67930532
0.71011877
0.65834856
0.60274804
0.6125744
0.6026026
0.6415931
0.58255452
0.63460255
0.59971517
0.58710492
0.60417849
0.60792303
0.65037388
0.62023741
0.64370525
0.62906033
0.59918916
0.69394004
0.65245408
0.59016252
0.62365478
0.60687286
0.59252197
0.58324921
0.65946174
0.65996289
0.64549345
0.62679249
0.60901493
0.63997889
0.58171755
0.68164575
0.64125246
0.64198679
0.70678306
0.67193633
0.67337954
0.64657068
0.59861648
0.65850151
0.69087589
0.75367099
0.71401703
0.58731323
0.6359092
0.68866181
0.64768827
0.71525896
0.71648633
0.70214444
0.67468083
0.65286559
0.58812422
0.6787076
0.67442983
0.74375957
0.74399072
0.62484056
0.67188448
0.64594966
0.69696671
0.72175252
0.67335701
0.66943789
0.63567781
0.66684484
0.67902422
0.70141196
0.61192447
0.59041721
0.63373142
0.65656608
0.66078794
0.63533664
0.7066288
0.66512561
0.67061567
0.59960598
0.63110936
0.68079597
0.69545203
0.61543953
0.61675972
0.66669106
0.71917093
0.6735245
0.67673796
0.68668276
0.68452066
0.64369953
0.68447179
0.66593856
0.62928683
0.53639168
0.67981339
0.63150811
0.69667816
0.69904691
0.69843078
0.69937509
0.67552352
0.69714826
0.74508476
0.7123819
0.72101396
0.70734483
0.72350812
0.74225467
0.68273377
0.61343223
0.63779294
0.63395911
0.64956707
0.62374854
0.61744714
0.61301839
0.67522836
0.64588016
0.68735415
0.67690909
0.64350539
0.71569937
0.61598539
0.61637378
0.6020267
0.61475354
0.6088652
0.67184281
0.57990068
0.66754496
0.58146667
0.66642934
0.62067902
0.70819771
0.64120775
0.63722289
0.66272396
0.62000924
0.67315418
0.71091837
0.69707918
0.64367318
0.64208579
0.64080238
0.66982234
0.7034415
0.63271701
0.60302871
0.73830014
0.63614696
0.66583961
0.69793379
0.71210515
0.6662448
0.68286073
0.62320614
0.72321415
0.74020612
0.75318122
0.73268074
0.62823534
0.57069474
0.6474914
0.64838272
0.74744403
0.73840648
0.73456007
0.65465063
0.55669975
0.65839851
0.70373571
0.62631583
0.71383548
0.69780922
0.60155547
0.60052252
0.75800431
0.68994737
0.70737529
0.7282266
0.6603924
0.68380177
0.66068923
0.6196053
0.68687236
0.72685605
0.65354842
0.70897776
0.60612142
0.73999429
0.68482751
0.75021827
0.70370477
0.7401877
0.73552769
0.68478394
0.63067567
0.69775474
0.65079713
0.68923116
0.71737236
0.71762031
0.67273289
0.65738511
0.59914428
0.76420611
0.74124485
0.74422961
0.68755168
0.7284202
0.73340106
0.72444212
0.66123265
0.68221122
0.67110968
0.60775495
0.74709028
0.69427699
0.75803441
0.77705097
0.65912342
0.67148459
0.59407586
0.73167455
0.73336446
0.71429938
0.67533231
0.69086903
0.74006414
0.67156345
0.77527994
0.76783955
0.82102507
0.75706154
0.73532981
0.70976478
0.86968726
0.70817512
0.74799442
0.67441416
0.7198149
0.76621276
0.74837357
0.74566883
0.6001277
0.7030378
0.73532003
0.73675555
0.65887684
0.70234525
0.72369456
0.70732832
0.75591081
0.74695957
0.74297667
0.69642287
0.69137388
0.74906564
0.70016414
0.70987052
0.6734466
0.66857558
0.65047652
0.61800241
0.64902139
0.65018255
0.57640427
0.60949737
0.69005227
0.66177166
0.64282
0.72046161
0.6415019
0.78272027
0.72894323
