lpov_nbh_white_female_p75
0.38388124
0.4208543
0.3020713
0.53885567
0.52701992
0.36806691
0.50185466
0.34658462
0.32129321
0.44785395
0.39040309
0.53621399
0.33802879
0.29731065
0.45438364
0.25361708
0.27284694
0.44457042
0.29987749
0.27041301
0.42799044
0.39456087
0.4628638
0.38299876
0.55249441
0.33961213
0.362829
0.43280539
0.67308408
0.34720087
0.36266235
0.5064649
0.69381309
0.6771993
0.35504085
0.41072378
0.26289141
0.31828135
0.37348896
0.42469049
0.50257176
0.22896008
0.41580409
0.16418207
0.31478631
0.31413749
0.53813475
0.3823427
0.57872438
0.35076177
0.472911
0.39109048
0.49019268
0.32482675
0.25666282
0.48814824
0.39794356
0.23120025
0.25360161
0.36148259
0.30770522
0.46193975
0.28651217
0.30444247
0.23988134
0.37378818
0.16396585
0.1645821
0.24631535
0.25443369
0.39532101
0.34170058
0.35805637
0.44191605
0.33038411
0.14543313
0.33282739
0.19702551
0.16590919
0.6085813
0.45056373
0.36426803
0.27726322
0.4332301
0.58979607
0.33990818
0.36170644
0.47249845
0.49848473
0.37593934
0.36826143
0.21030203
0.24432439
0.46215069
0.31775293
0.30012748
0.35467449
0.32111683
0.57112372
0.53813732
0.58262765
0.59545177
0.59443218
0.57780099
0.60358709
0.57230228
0.51387399
0.57606387
0.24290609
0.44157061
0.43692806
0.42756271
0.55647177
0.28153434
0.53022403
0.4651708
0.48009172
0.33508739
0.20975341
0.27675936
0.33051148
0.2797142
0.58974993
0.31402069
0.29475206
0.55514318
0.52249515
0.23991422
0.37720597
0.37328607
0.61131954
0.44753131
0.44256344
0.24881157
0.38453624
0.33799437
0.39386263
0.56485134
0.33642945
0.45167053
0.48486468
0.46914864
0.25371316
0.27843803
0.40886754
0.27724066
0.37453508
0.36881754
0.33204436
0.28814733
0.33696404
0.56127399
0.57205296
0.3588706
0.50964546
0.48351172
0.31909618
0.54734105
0.31842706
0.33429864
0.21626815
0.27506462
0.71979046
0.73931777
0.60816145
0.73546863
0.50206876
0.54404718
0.44723132
0.46216521
0.63236111
0.52520442
0.37051481
0.50853831
0.32951227
0.46409205
0.47962695
0.56805462
0.5711714
0.5385505
0.471165
0.43452939
0.58878261
0.40138605
0.48601508
0.62890172
0.26083571
0.65474433
0.44447586
0.24584673
0.32194251
0.42890817
0.59465778
0.34058905
0.36390141
0.39385855
0.56187481
0.67755544
0.5853675
0.57214016
0.53164297
0.46965367
0.54873699
0.50578988
0.51592058
0.61896986
0.61809915
0.54099023
0.488195
0.5685026
0.42436588
0.63118047
0.35603622
0.4180696
0.65923154
0.5762893
0.62720436
0.67475653
0.39725491
0.40143842
0.45795926
0.43806976
0.29381645
0.28237167
0.58179778
0.52980536
0.52436793
0.56285465
0.64562696
0.56914717
0.53055519
0.57441449
0.32682198
0.43483183
0.2552045
0.33234346
0.2600078
0.46475542
0.2600534
0.20270218
0.36973754
0.55701369
0.50805515
0.68505418
0.44429293
0.65187597
0.59562474
0.62403262
0.44343698
0.55046827
0.64341235
0.49513814
0.46322602
0.65926105
