hs_black_female_p75_se
0.069493391
0.10465448
""
0.037423305
0.018848371
0.04129722
0.014288079
""
""
0.028395912
0.029759614
0.010219444
""
0.073202007
0.042402815
""
""
0.049094047
""
0.063815571
0.020438114
0.015248844
0.02465863
0.024133926
0.011542734
0.069014996
0.025315052
0.018104097
0.0093030743
0.044863839
0.029762095
0.029618887
0.0097540719
0.01350881
0.026707817
0.02578509
0.043205924
0.049093712
0.065337636
0.060993101
0.013211199
0.052775368
0.064393319
0.21806641
0.040412772
0.033444967
0.010003828
0.048944034
0.013287392
0.033251848
0.024854586
0.02590283
0.03148314
0.31646189
0.084620103
0.020423671
0.065568626
0.095978215
0.11283061
0.027140958
0.046089817
0.020562505
0.09507414
0.082551859
""
0.11904856
""
""
""
""
0.055351302
0.0369693
0.035852719
0.036689881
0.066373102
0.086207941
0.032451708
0.063773863
0.05409231
0.011288383
0.037968762
0.081229776
0.055886332
0.027811997
0.014101987
0.094957367
0.078129493
0.031379577
0.020976296
0.053061768
0.050434023
""
""
0.033330947
""
""
0.093192026
0.049225863
0.015583517
0.032146037
0.050487492
0.0091865472
0.023308707
0.054471578
0.043875605
0.016302891
0.031536981
0.015779788
0.07834889
0.05854699
0.033932015
0.023180731
0.01196477
0.066563942
0.017481735
0.01482852
0.014713845
0.060041018
0.11038081
0.10041238
0.041521963
0.074601397
0.069993004
0.035990816
0.059579831
0.017914001
0.020872736
0.064551406
0.053351823
0.051180396
0.0060734879
0.04807255
0.058071002
0.10026164
0.069750234
0.050941877
0.027161798
0.017586678
0.063330621
0.027175449
0.021602022
0.060792726
0.064903393
0.070535541
0.030112777
0.074597284
0.037877835
0.032405008
0.048554149
0.053614672
0.10772055
0.013956543
0.031643786
0.046484977
0.025913861
0.021680515
0.085399225
0.021138331
0.080375493
0.042968772
""
""
0.023315497
0.0080659045
0.067185842
0.0036264108
""
""
""
0.048327249
0.0056895674
0.02641606
""
0.032454148
0.083166108
""
0.027086131
0.02454748
""
""
""
""
0.016162205
""
0.086221814
0.013713274
""
""
0.030097207
""
0.052754451
0.035313983
0.016658649
""
0.052603249
0.10252235
0.034897488
0.054751396
0.02265651
""
0.028831843
0.073479675
""
0.053557124
0.045179736
0.026186457
0.01517488
""
0.047383171
0.056429029
0.16972061
0.026645508
""
""
0.016919095
0.046973646
0.029873677
0.011068678
0.061117042
0.080880642
0.04936317
0.10435898
0.050889097
""
0.017512916
0.067355894
""
0.092458151
0.013437137
0.02532853
0.068994634
0.032048211
""
0.036157805
""
0.085548282
""
0.026802629
""
""
0.072052725
0.049742572
0.068354197
0.028849745
0.051116291
0.12017774
0.038999964
0.031448983
""
0.094918326
0.015121854
0.060009893
0.077662274
""
0.060351465
""
""
0.028523386
""
0.033959284
0.10484504
0.044134825
0.041701041
0.030526426
0.020084571
0.0051119812
0.020743757
0.007704759
0.007477636
0.012487416
0.025959337
0.053622745
0.07625936
""
""
""
0.096218668
""
""
""
0.031342167
""
""
0.012424791
0.033995487
""
0.030394191
0.011996641
""
""
""
""
""
""
""
""
""
""
""
""
0.019923517
""
""
0.10917448
""
""
""
""
0.091720827
""
0.08716625
0.045272712
""
""
0.16352987
0.12861733
""
0.10415673
""
0.07644064
""
0.053980161
""
""
""
0.021654015
0.037051182
0.053912379
0.18283723
0.040233441
""
0.043043703
0.041377809
0.015026156
0.068573304
0.0052782227
0.032202981
0.060052868
""
0.010363998
0.14363258
0.079446875
0.037906796
0.035033729
0.052560173
""
""
""
""
""
0.062595762
0.054229267
0.073531114
""
0.14336762
0.074135147
""
0.056623355
0.20853062
0.045230877
0.063238479
""
""
""
""
0.1667565
""
""
""
""
""
""
""
""
""
""
""
""
""
0.078521989
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.047567334
""
""
""
""
""
""
""
""
""
0.04062422
""
""
""
""
""
""
""
0.13873594
""
0.043080155
""
""
0.021160934
""
""
""
""
""
""
0.023428071
""
""
0.15967642
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039544012
0.016748348
""
""
""
""
""
""
""
""
""
""
""
0.076639645
""
""
0.051912863
0.055897854
0.031412207
""
""
""
""
0.058214393
0.024813147
0.012822818
0.070850238
0.042907655
""
""
0.039099146
""
0.093175054
""
0.13251424
""
0.19214013
0.06990166
0.061137695
0.064261883
0.11920188
0.025350589
0.096244544
""
0.21704192
0.034573037
0.067438863
""
""
""
""
""
0.14529642
0.060117766
0.068396561
""
0.066886514
""
""
""
""
0.28740922
""
""
""
""
""
""
""
0.0841792
0.10654347
""
0.020014234
""
0.016292423
""
""
""
0.043334126
""
""
""
""
""
""
0.050807342
0.028257044
