kir_native_natam_female_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.052121744
""
""
""
0.033115573
""
""
""
""
0.052329756
""
""
""
0.073614068
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.018330852
0.016121017
""
""
0.05384564
0.035541255
""
""
0.054030735
0.041878138
""
""
0.017567171
""
0.057011798
0.02664179
0.032827601
0.023790203
""
0.039310042
""
""
""
""
""
""
0.031802416
0.01351672
""
0.014192517
0.036150221
0.026103903
""
0.053060431
0.010968341
0.034576282
0.011048262
0.015155389
0.032057591
""
0.057670821
0.063727885
""
""
""
0.037812188
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.059780043
""
""
""
""
""
0.047088329
""
""
""
""
""
0.044825751
""
""
""
0.052142862
""
""
0.048468538
""
""
0.05887264
""
""
0.043028325
""
0.028630322
0.043620065
0.042871375
0.044983085
0.055011727
""
""
0.022934651
""
""
""
0.03580166
""
""
""
""
""
""
0.029114975
""
""
0.035114557
0.032216128
""
0.029168133
0.02811506
""
0.05059297
""
""
""
0.042850934
""
0.051889114
""
""
0.064533472
0.040216319
0.048312359
""
""
""
0.059096802
""
0.069457129
""
""
0.043716412
""
0.056376208
""
""
""
""
""
""
""
""
""
""
""
""
""
0.030791236
""
""
""
""
0.036975149
""
""
""
""
""
""
""
""
0.031726144
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.070390768
""
""
""
""
""
""
""
""
""
""
""
0.065941095
""
""
""
""
""
""
""
""
0.04922393
0.052853655
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.045646869
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.053327683
""
""
0.055677466
""
0.042215344
""
""
0.036901221
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.033792198
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
