wgflx_rk_pooled_female_p75_se
0.033599321
0.022876887
0.060626436
0.084576987
0.045062751
""
0.069225617
0.025816765
0.051216826
0.0761206
0.052079804
0.087637603
0.062887087
0.089130245
0.086519018
0.038226679
0.039396815
0.10650526
""
0.048571698
0.076644503
0.035802454
0.033011496
0.056634456
0.043304566
0.032226611
0.055018917
0.030574175
0.083315536
0.057392143
0.061570097
0.18074128
0.10580728
0.058516264
0.022308644
0.043457296
0.010742743
0.089551941
0.030293446
0.046342511
0.028329952
0.03399938
0.13814186
0.101657
0.014342315
0.083921365
0.070836522
0.030167827
0.014348653
0.067697428
0.019860448
0.023463899
0.16322264
0.092288211
0.061309323
0.086630069
0.049886968
0.037260525
0.016192166
0.19062935
0.036938678
0.044276509
0.023055552
0.038225502
0.086758748
0.13456988
0.072785966
""
""
0.012700555
0.083124906
""
""
""
0.023416789
""
""
0.032273874
0.039740033
0.056332149
0.064754046
0.14123608
""
0.036999755
0.069945201
0.085087709
0.10616191
""
""
0.066129871
""
""
""
""
""
0.11909463
0.057630155
0.027296374
0.023646936
0.044844192
0.057863228
""
0.099637665
0.0049131983
0.025274886
0.036043122
0.0095439414
0.029160721
0.068706267
0.022556758
0.028079176
0.061305121
0.060651988
0.054782294
0.020849152
0.04944431
0.084743887
""
0.077984691
0.10649262
0.06738501
0.078580357
0.06626635
0.098500438
0.055089045
0.062300745
0.030536359
0.038696811
0.044360869
0.083541878
0.099067457
0.079704218
0.072181977
0.026138946
0.069107652
0.11919592
0.037322409
0.07109078
0.049129345
0.088244297
0.051274236
0.12246966
0.041574545
0.12124141
0.085373983
0.032550689
0.078809038
""
0.095465831
0.14969073
0.12903737
0.07556466
0.069228135
0.033285577
0.083353765
0.13324358
0.046642266
0.044770349
0.12797518
""
0.11202776
0.14378916
0.06437888
0.096764147
0.094064392
0.1218762
0.061150812
0.087854296
0.040466502
0.11104419
0.014115141
0.069717258
0.070326403
0.027840331
0.14181583
0.17096724
0.026309105
0.096429758
0.093184955
0.1213275
0.044295084
0.10081121
0.022700571
0.037357092
0.14972597
0.083109193
0.0070092641
""
0.038712788
0.018929355
0.045322593
0.070234023
0.0069675501
0.053020403
0.016243573
0.01227353
0.054887634
0.024573928
0.033435389
0.04861002
0.012067663
0.027892189
0.043847885
0.039967965
0.0034536687
0.031188048
0.014655858
0.073792867
0.028981781
0.020792121
""
""
0.015137918
0.018522458
0.023757709
0.0052037844
0.012815713
0.059677824
0.0067552677
0.0074418411
0.030126838
0.0064435946
0.0055146376
0.011342285
0.01121674
0.016435098
0.0083337072
0.013466954
0.0056042932
0.016912991
0.019950897
""
0.040326767
0.010114571
0.010623912
0.012631083
0.029876407
0.037626605
""
0.017504198
0.039402291
0.0083579151
0.019477073
0.034488305
0.012248686
0.066971064
0.0080714598
""
""
0.10535871
0.01345597
0.023437729
0.059655994
""
""
""
""
""
""
0.046020266
0.011961848
""
0.012499575
0.063461185
0.038718641
0.0088556865
0.041113734
0.035142757
""
