kfr_24_white_female_p25_se
0.041668609
0.058653548
0.042683627
0.033214085
0.042833567
0.035497796
0.030152239
0.053627133
0.022641752
0.035157621
0.046954866
0.058089808
0.040832382
0.042147674
0.033471979
0.029342921
0.037422199
0.040848512
0.046228245
0.042129397
0.039062507
0.031634714
0.054493573
0.037484001
0.024604959
0.030808169
0.0339728
0.030760782
0.036083352
0.052508347
0.046194673
0.041719951
0.042241644
0.026184302
0.031776112
0.044983801
0.043288119
0.04007018
0.158932
0.030346137
0.025392087
0.030240716
0.040239319
0.060307
0.089724906
0.090623304
0.072156414
0.034307368
0.047551613
0.07013347
0.068973467
0.053350646
0.046498351
0.03017853
0.037145227
0.034316462
0.030214813
0.030375715
0.043142777
0.025943043
0.027678395
0.028368872
0.040840667
0.032375995
0.024618575
""
0.078400567
0.069866844
0.060230311
0.056634348
0.072769947
0.06486208
0.048691675
0.037472665
0.042062961
0.077402093
0.063832521
0.050393946
0.053556487
0.033623256
0.12566027
0.082161278
0.02996899
0.078466095
0.056863975
0.037886497
0.025216728
0.033540774
0.031240407
0.029499782
0.033735264
0.023761455
0.026128609
0.02825975
0.023341434
0.028738316
0.055973072
0.05789965
0.029895267
0.031919666
0.027913926
0.027033517
0.027251052
0.028519321
0.026810985
""
0.043453906
0.051352944
0.041849531
0.040318891
0.039450172
0.085817747
0.035314117
0.034596078
0.034679603
0.043969966
0.039106783
0.030642712
0.034709379
0.039161589
0.034132563
0.029931
0.029703487
0.037236258
0.038935274
0.039400451
0.027701333
0.04601261
0.032704219
0.031166805
0.14299391
0.048409618
0.040194746
0.08435677
0.070528656
0.09036909
0.043966785
0.10765083
0.049793273
0.05395858
0.044127654
""
""
0.043138802
0.045702159
0.040896554
0.043135483
0.046941362
0.039914191
0.031630367
0.038007364
0.047226351
0.051854119
0.038877681
0.040332969
0.03799542
0.06483718
0.054019522
0.054127347
0.040429354
0.037774544
0.044621937
0.038181938
0.028896058
0.056117371
0.030242743
0.034282465
0.048219997
0.099333011
0.034290981
0.038024828
0.032253526
0.038842235
0.033002321
0.036293481
0.035182677
0.031370174
0.031684972
0.03431939
0.08050058
0.054765549
0.0527311
0.061771955
0.045077734
0.047320817
0.040996306
0.083965458
0.035167471
0.03272995
0.037850197
0.056977972
0.037693702
0.043850068
0.03734922
0.03386686
0.044935431
0.042407982
0.043303605
0.055026781
0.04767454
0.033171374
0.060353894
0.051397361
0.049178038
0.038976662
0.069195397
0.063899264
0.025035117
0.024246356
0.025858035
0.029001448
0.026566243
0.030011268
0.026409458
0.029651094
0.027669378
0.025163937
0.030060902
0.041348759
0.028479258
0.037561484
0.030560341
0.026738567
0.041356787
0.040823743
0.034377739
0.037498273
0.051146306
0.060457703
0.056027241
0.049874909
0.044427566
0.03520862
0.035940927
0.03384294
0.037216842
0.036928061
0.040735573
0.036415886
0.03378265
0.049981963
0.046212833
0.05632196
""
""
0.061434988
0.057407662
0.078358024
0.066700943
""
""
0.12259901
""
0.074697435
0.029089173
0.038550738
0.026465168
0.027555212
0.031480879
0.029729307
0.024993172
0.040037282
0.035383034
0.030882023
0.032715037
0.073851615
0.031354409
0.032602072
0.026771443
0.036094014
0.047026005
0.030274052
0.028826185
0.034941159
0.047902983
0.054020155
0.033481963
0.037261333
0.038676981
0.034738198
0.038550712
0.077643357
0.040780019
0.027141726
0.034436986
0.048566781
0.13783103
0.042521372
0.044168256
0.035109047
0.076065756
0.041311037
0.033175554
""
0.045126852
0.031444572
0.032621022
0.044174787
0.04295212
0.027202973
0.057099424
0.043932993
0.03942991
0.03693464
0.042337064
0.053478219
0.039047364
0.024286861
0.038639154
0.030206308
0.032626223
0.030192723
0.031399533
0.037166782
0.028528996
0.029287523
0.029810429
0.039121009
0.028978894
0.027276127
0.02694957
0.037797716
0.054878894
0.031588405
0.039644878
0.033364348
0.040662427
0.036220163
0.035002481
0.04586938
0.039840605
0.042322803
0.048373688
0.059797261
0.044476733
0.027069783
0.029439585
0.044174124
0.025437076
0.030806277
0.039194565
0.033315748
""
0.10183243
""
0.061413191
0.12315121
0.10149889
0.10591212
0.051971409
""
0.06357386
0.058293961
0.046575785
0.084621981
0.036907196
0.060669318
0.036189795
0.033044614
0.04975722
0.040219799
0.035775118
0.059637263
0.046011802
0.055526339
0.034454331
0.027509334
0.037004434
0.028644949
0.028554797
0.046706863
""
0.061083928
0.030710146
0.063497037
0.053833246
0.029792089
0.030534958
0.024115095
0.025581999
0.04493545
0.03181855
0.041199122
0.031206844
0.023450116
0.029593404
0.030593149
0.034162592
0.037447412
0.024254242
0.032534525
0.081489161
0.044853367
""
""
""
0.090784207
""
""
""
0.10264681
0.063456647
0.052061889
0.043160163
0.061260112
""
0.071733229
0.065507717
0.072758757
0.13817327
""
""
""
""
""
""
""
0.049741939
0.076352455
0.082733035
0.053777263
""
""
""
""
""
0.084989168
0.091907166
0.083829917
0.12485085
0.054938711
0.059721697
""
""
0.055034336
""
0.055826902
0.054748252
0.050554954
""
""
0.068327688
0.034388907
0.032810915
0.0963457
0.031619091
0.061335109
0.047680315
0.030345872
0.032465566
""
0.046156835
0.047329042
""
0.038265079
0.08240965
0.063810997
0.076856665
""
0.058853835
0.046779964
0.087713867
0.067401849
0.053391431
0.050675426
0.068982273
0.086166807
0.039721943
0.11842819
0.054099515
0.024535717
0.035788212
0.050335955
0.031250928
0.03507413
0.051827043
0.055905331
0.035542082
0.034033883
0.05360093
0.036436178
0.035218719
0.040231083
0.042250276
0.039667368
0.03562583
0.045671515
0.026206663
0.02818425
0.036435414
0.033106446
0.044588573
0.027555926
0.041052781
0.027604779
0.033341184
0.046875373
0.03119264
0.091591887
0.035584625
0.030341726
0.036981069
0.037227776
0.044563416
0.032595735
0.05331336
0.046173438
0.075379774
0.039942313
0.046568979
0.031706478
0.04185205
0.03752606
0.11288092
0.070001215
0.052996822
0.052014463
0.086150855
0.05140692
0.04026771
0.039984763
0.060785193
0.064546436
0.038862504
0.046552662
0.12332167
0.053987928
""
""
0.046566356
0.090813242
0.05019192
0.054007299
0.083233111
0.068891287
0.039535616
0.035519265
0.061035275
0.03056404
0.077338286
0.0598347
0.032431737
0.052923329
0.047749348
0.08255706
0.047860853
0.043027066
0.060981426
0.050235916
0.069352575
0.094784647
0.065698966
0.063961945
0.033449221
0.033790112
0.042756245
0.048696667
0.069059864
""
0.050414495
0.030537972
0.028173512
0.026048193
0.026240896
0.030309353
0.044249836
0.038093273
0.039414223
0.043913737
0.027444383
0.042746004
0.028741349
0.037140269
0.038479358
0.039434563
0.038624
0.036854897
0.048979882
0.094774485
0.040765252
0.03517672
0.03354321
0.028400999
0.031749319
0.047084011
0.043442879
0.052046966
0.047006551
0.081504099
0.074695773
0.06725549
0.15705392
""
0.13264059
""
""
0.064781211
0.056243602
0.082238227
0.031780344
0.061089642
0.043745689
0.06408076
0.064005993
0.035180856
0.02755148
0.029621506
0.044604499
0.049391672
0.034813195
0.05284534
0.050090492
0.073397368
0.042540912
0.035837226
0.029165991
0.03489678
0.033562534
0.038306192
0.027302785
0.034472235
0.051387459
0.038793106
0.040832534
0.040820967
0.04225808
0.051711824
0.058834299
0.036148164
0.036827389
0.06653893
0.11100336
""
0.077499464
0.084565669
0.050809212
""
""
""
""
""
""
""
""
0.10340673
""
""
0.061646663
0.063554682
0.077645995
0.090147465
0.087278947
""
0.109566
0.082468301
0.084572017
0.075656824
0.087535657
0.046268117
0.059203189
0.036271993
""
0.068465136
0.089800395
0.072519295
0.051097944
0.050613664
0.087344028
0.098153658
0.088257
