staycz_pooled_female_mean
0.72197407
0.67770278
0.63816136
0.71596003
0.61957967
0.57144868
0.66556418
0.63113213
0.61159962
0.68625498
0.67558938
0.69785166
0.53916061
0.61658859
0.63421184
0.57904738
0.58528751
0.61830205
0.58382243
0.58878309
0.65921998
0.59394169
0.61050749
0.60082722
0.66032016
0.57420409
0.57400173
0.57319939
0.64462274
0.5098663
0.56557631
0.6227842
0.70582092
0.56853688
0.53494698
0.65979904
0.64124715
0.62500548
0.52408808
0.50744885
0.7082352
0.57331735
0.62615377
0.60964829
0.49332371
0.54292578
0.66270614
0.69894624
0.75261199
0.65544325
0.6709944
0.74902278
0.64430737
0.43352535
0.48313162
0.69429183
0.55168134
0.5367111
0.48947355
0.5313223
0.52846336
0.70606637
0.46182659
0.57095134
0.71987236
0.66007149
0.62317938
0.61647427
0.63951558
0.70483631
0.53557628
0.57004321
0.49497443
0.62579197
0.62350786
0.68848765
0.68083376
0.67935663
0.63170457
0.74029756
0.52300024
0.67657983
0.66351408
0.63688827
0.74381554
0.63541329
0.61158574
0.59994477
0.69224429
0.67914975
0.66996759
0.66600907
0.65960824
0.70687956
0.62156123
0.58127111
0.6888482
0.7031337
0.68892783
0.63753998
0.58823818
0.67501998
0.60783547
0.60104173
0.56675452
0.63863444
0.57307875
0.70311445
0.58931512
0.5744608
0.55299115
0.57992411
0.66864955
0.5290693
0.67569011
0.72185832
0.64738679
0.51174456
0.56052417
0.54587394
0.63796115
0.63636607
0.57389009
0.50119603
0.59677863
0.62116712
0.65609789
0.60368299
0.56914675
0.60508782
0.69394773
0.63862234
0.58197409
0.61619657
0.66309267
0.60804105
0.65078199
0.61115348
0.49913663
0.55847734
0.62330312
0.57348776
0.55615336
0.56389397
0.60174125
0.49743921
0.61448556
0.64507258
0.56512791
0.56029242
0.64270562
0.73838264
0.64829594
0.46371543
0.60612345
0.70975292
0.54693723
0.66109288
0.58943105
0.59223706
0.41994727
0.61402261
0.5383054
0.71068257
0.51856583
0.645531
0.52366579
0.46885201
0.51093763
0.57258213
0.71186459
0.54175651
0.50811106
0.57512444
0.50706673
0.46353206
0.57510728
0.69721079
0.5434798
0.50071257
0.48169068
0.44954377
0.64479715
0.60309809
0.57716537
0.74301326
0.61705196
0.60437328
0.6911397
0.66923022
0.63644993
0.60402578
0.78193635
0.58467889
0.66319209
0.68917644
0.55585992
0.57423729
0.63651794
0.52850646
0.59197861
0.58775443
0.52586609
0.57875848
0.61051083
0.66159773
0.73940676
0.62801111
0.61127067
0.5689503
0.63158977
0.6806882
0.55129796
0.56290674
0.59902835
0.63585317
0.58407485
0.67269367
0.63189059
0.63151687
0.54705304
0.58186889
0.6893574
0.59356821
0.72716725
0.5953837
0.56968462
0.6101318
0.71944731
0.59491616
0.60415685
0.63042438
0.55760604
0.66000795
0.57097358
0.58693093
0.54320616
0.65005577
0.52740401
0.62799066
0.67929494
0.62241602
0.62417668
0.68390793
0.62785745
0.55329341
0.56706595
0.62563825
0.48271003
0.5465517
0.69861263
0.53958017
0.52700984
0.49979463
0.56900728
0.61521429
0.57346803
0.6573211
0.59958559
0.62106079
0.59442592
0.61779034
0.66077775
0.67204803
0.56805867
0.71315002
0.60032398
0.63745683
0.73886019
0.65389162
0.67892015
0.5925777
0.52778429
0.5825876
0.49146724
0.53016084
0.63977104
0.59388614
0.5010637
0.49408439
0.69510806
0.40127477
0.41003788
0.70650798
0.62813526
0.50389916
0.61598867
0.66974473
0.55683029
0.40795839
0.48555005
0.39971846
0.41446269
0.46446264
0.45422581
0.41013995
0.30338591
0.48418272
0.4630627
0.53857082
0.72508198
0.45985994
0.51135057
0.51970983
0.46057567
0.4324607
0.36264023
0.46989602
0.52504855
0.36656225
0.50739354
0.58716816
0.50278878
0.53787565
0.60766703
0.59648937
0.46159706
0.54794222
0.53423542
0.5358789
0.4538205
0.59169823
0.4980067
0.53877735
0.53979069
0.53484321
0.56939286
0.53026134
0.51798165
0.5982908
0.46010277
0.6203481
0.59939235
0.6768797
0.56619096
0.72785789
0.59952188
0.48896405
0.65676659
0.74170017
0.45717195
0.5367803
0.60054642
0.64240706
0.60259032
0.51956511
0.51888603
0.53581572
0.53075057
0.53569072
0.65473264
0.59017175
0.6330232
0.52244031
0.57564205
0.62245315
0.57616562
0.64602149
0.59683841
0.52783132
0.69216686
0.38869482
0.57983309
0.42240211
0.42847532
0.49837339
0.48444006
0.45966145
0.4397682
0.42825833
0.44336289
0.46773756
0.54703975
0.18197295
0.24883503
0.20071556
0.35137543
0.24673092
0.36224842
0.47551844
0.25826454
0.18148391
0.19318773
0.28911576
0.25811943
0.16591559
0.34378132
0.29288489
0.29734054
0.31571537
0.42901543
0.345429
0.44500062
0.37403998
0.29524291
0.59060234
0.41758776
0.30090094
0.33049914
0.3133547
0.31736693
0.44518462
0.45837834
0.29591659
0.42805904
0.43842569
0.5620119
0.30473179
0.36296853
0.2467989
0.43429649
0.39578271
0.24968673
0.2955184
0.24764414
0.27977774
0.3594276
0.35147312
0.33002818
0.23663935
0.34043327
0.21926653
0.36862954
0.21762255
0.40875515
0.36547863
0.42829591
0.34937862
0.36448863
0.37130243
0.33707571
0.43617603
0.66139871
0.41988707
0.35421151
0.33606917
0.51994812
0.3904801
0.29725805
0.11082032
0.32942641
0.47510305
0.51257634
0.35288912
0.31208363
0.38327149
0.38665119
0.37030181
0.30123574
0.44162205
0.5145101
0.33254689
0.58465523
0.40709093
0.4076367
0.70417833
0.44349498
0.30015808
0.15381597
0.30376023
0.31485721
0.45555902
0.53439718
0.34031168
0.35631245
0.6160894
0.46105537
0.39942947
0.24296196
0.29648405
0.32727444
0.31457651
0.34852225
0.21775091
0.3499175
0.42536291
0.38383716
0.34600398
0.44300589
0.30051354
0.37018815
0.58357286
0.70186549
0.33423275
0.30022967
0.39253157
0.39627615
0.46558255
0.41920739
0.30830008
0.19978186
0.3274056
0.24273302
0.32506058
0.44541457
0.37301481
0.39904076
0.42446241
0.57260013
0.6578235
0.43332094
0.45080799
0.48990574
0.42149782
0.50184375
0.47866169
0.72065878
0.60958725
0.54388207
0.41742194
0.44001096
0.61662489
0.52620459
0.66221726
0.52005649
0.6187762
0.49583822
0.62130845
0.62689418
0.59880751
0.69271529
0.45930606
0.67686397
0.49959052
0.49894562
0.51774293
0.64767611
0.44562441
0.45272636
0.48883519
0.23861325
0.56596768
0.41846737
0.54361403
0.63365263
0.47209382
0.3929047
0.61520249
0.45350131
0.38617989
0.40164143
0.47494385
0.43564066
0.4400413
0.3717458
0.30037221
0.39465082
0.40511155
0.38873416
0.43241504
0.60477859
0.4740226
0.50156653
0.69118595
0.50031734
0.73968244
0.52818489
0.46844161
0.30211347
0.62339556
0.47222614
0.48228472
0.36770445
0.52829999
0.54467195
0.69679898
0.69572186
0.6333378
0.57982689
0.59771514
0.75470221
0.6426599
0.56200624
0.55347484
0.55827069
0.4283838
0.52340239
0.48922992
0.52755022
0.53423285
0.4998427
0.44968122
0.4934631
0.54350251
0.44859147
0.37298787
0.54601741
0.46327007
0.36778167
0.51107115
0.47230554
0.48250985
0.61834478
0.51312709
0.5447163
0.67797107
0.7055366
0.56945378
0.6037426
0.60471171
0.61418259
0.51103222
0.41903719
0.44348767
0.58122516
0.53925472
0.52941197
0.72892547
0.54474622
0.60279417
0.59438485
0.51695383
0.6099121
0.57408512
0.26445621
0.11195205
0.59491646
0.52484637
0.42996362
0.39826462
0.4807564
0.34128481
0.438263
0.61964029
0.55936998
0.45622429
0.49656379
0.42222703
0.36036652
0.46450597
0.32201433
0.43860814
0.33692953
0.45854589
0.44552636
0.41071594
0.22953114
0.25073001
0.56433612
0.29445079
0.26810905
0.46927229
0.46604604
0.48151514
0.35385117
0.3334139
0.50450504
0.50414389
0.49802125
0.40335816
0.55133754
