kir_imm_black_female_mean
""
""
""
""
""
""
0.55199438
""
""
""
""
0.46260786
""
""
""
""
""
""
""
""
""
0.37697503
""
""
0.52925199
""
""
0.45575178
0.50958294
""
""
""
0.4863281
0.49054173
""
""
""
""
""
""
0.48785678
""
""
""
""
""
0.50118142
""
0.5565092
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45648411
""
""
""
""
0.55463248
""
""
""
0.51346874
""
""
""
""
""
""
""
""
""
0.47682795
0.40940738
0.50909686
0.49580291
0.46546766
0.45946592
0.5038045
0.46559694
0.43600857
0.43373188
""
0.57924122
0.40690979
""
0.51688021
""
0.43638656
0.43165019
0.49030948
""
""
""
""
""
""
0.45108122
""
0.43654484
0.45899543
""
""
""
0.50379741
""
""
""
""
""
""
0.45738724
""
""
0.49955568
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49641883
""
""
""
""
""
""
""
""
0.54676592
""
0.59447205
""
""
""
""
0.55067003
0.54094696
""
""
""
""
""
0.38353896
""
""
""
""
0.53011161
""
""
0.49897289
""
""
""
""
""
""
0.44183591
""
""
""
""
""
0.43552673
""
0.46584499
""
""
""
""
""
0.54210258
""
""
""
""
""
""
""
0.3731977
""
""
0.48327804
""
""
""
""
""
""
0.50718856
""
""
""
0.53167552
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.42823768
""
""
0.52691871
""
""
""
""
""
""
0.56651992
""
0.57994962
""
0.51236498
0.49154153
0.38011271
0.52784473
0.545681
0.57613164
0.57354563
0.52783978
0.64358282
0.4311361
""
""
""
""
""
""
""
""
""
0.5881775
""
""
0.548186
0.66084564
""
0.49147084
0.56051534
""
""
""
""
""
""
""
""
""
""
""
""
0.52008748
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54792243
""
0.52345008
""
""
""
0.55264395
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4813562
""
""
""
""
""
""
0.42254376
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58149171
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53513974
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.41673458
""
""
""
0.46807641
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56141746
""
0.56559628
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57399392
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39996964
0.50779074
0.53006345
""
""
""
""
0.44943285
""
""
""
""
""
0.52406085
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58934218
""
""
""
""
""
""
""
""
""
0.51383054
""
0.43999657
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48757741
""
0.49582499
0.57010525
""
""
""
""
""
0.5549773
0.50013536
""
""
0.48927665
""
""
0.51197273
""
""
""
""
""
""
""
0.59981096
""
""
""
""
""
""
""
""
""
""
""
""
""
0.4725334
