kir_stycz_white_male_p75
0.52305979
0.52421099
0.4942207
0.53923708
0.52813894
0.5051198
0.53831136
0.50057077
0.517721
0.54792982
0.54499608
0.57097214
0.48121777
0.50895149
0.52822548
0.52942449
0.53153914
0.51057583
0.51037937
0.52897155
0.54797333
0.51528132
0.5212428
0.54580832
0.57948315
0.54082215
0.53954411
0.53782457
0.57985485
0.55368292
0.57418215
0.57047522
0.5966813
0.57442141
0.57597977
0.57770228
0.62012571
0.5807445
0.6446262
0.60139912
0.59462339
0.62150002
0.65500337
0.70711499
0.60928148
0.55375588
0.61749649
0.69606769
0.65196037
0.60902339
0.64124769
0.65431845
0.59957063
0.63470483
0.6008929
0.61217427
0.62508732
0.67461526
0.6295324
0.55630773
0.5994218
0.56487745
0.5334447
0.54469323
0.50266093
0.52526063
0.55131644
0.48209482
0.51837736
0.51677394
0.57529914
0.56413466
0.58892703
0.55363643
0.53665233
0.55461401
0.55208915
0.5414027
0.55822873
0.57948989
0.55675495
0.55182463
0.54495579
0.53460658
0.57983834
0.56888276
0.57600224
0.54150796
0.56284231
0.5660969
0.56496525
0.50599468
0.51765436
0.55345261
0.5594573
0.49191284
0.54317307
0.54912722
0.54997975
0.56243575
0.54262495
0.57419544
0.55916655
0.56071323
0.51005751
0.55912614
0.51388502
0.55930102
0.56689143
0.52630377
0.52889365
0.54576749
0.5638569
0.57998335
0.56603903
0.55327451
0.55535442
0.51814145
0.55517799
0.51549649
0.54337293
0.57995754
0.51946479
0.56431162
0.55534029
0.57198703
0.54424697
0.5815196
0.49479091
0.52824378
0.59647113
0.54301816
0.51414347
0.54442072
0.55509293
0.56168801
0.56223112
0.52688408
0.54648721
0.54628414
0.54124802
0.52734971
0.51004303
0.54867762
0.53510284
0.57956445
0.56713647
0.59972
0.59614265
0.57949513
0.55295789
0.59033179
0.59038174
0.63880873
0.53626043
0.60137212
0.59951961
0.56674957
0.6189729
0.55746061
0.5137285
0.54920149
0.58748472
0.62642056
0.55201137
0.64744538
0.56426644
0.59360808
0.52109516
0.54697514
0.58532792
0.55115438
0.57111311
0.54995275
0.5523774
0.53577012
0.55731875
0.59764636
0.53626204
0.5277651
0.53640562
0.51274621
0.57329017
0.54417974
0.52187687
0.60372335
0.56322765
0.5866729
0.54441541
0.5237301
0.54728091
0.56525403
0.58244395
0.59261322
0.60072249
0.60774207
0.59305394
0.63357228
0.58540243
0.58284962
0.5805589
0.59940535
0.59127122
0.54309416
0.53167725
0.59308171
0.58357191
0.5590027
0.57368445
0.5698337
0.55568588
0.61903441
0.60922831
0.60572624
0.63392669
0.59859496
0.57325393
0.60231018
0.57297289
0.61840832
0.5741396
0.61339366
0.56588507
0.55376482
0.58849055
0.56781864
0.58133876
0.59927225
0.62888569
0.58051389
0.56449443
0.54397035
0.52101541
0.61902165
0.6165539
0.56255585
0.5892061
0.55634874
0.5849458
0.521577
0.54456484
0.56796926
0.55257016
0.58802831
0.58392179
0.55380297
0.5364427
0.58878791
0.54785407
0.54565191
0.60290235
0.5616613
0.58046335
0.59018892
0.57498324
0.5714035
0.57845706
0.61615682
0.58133298
0.58473283
0.59466529
0.60865706
0.61913204
0.60179901
0.59915125
0.67950171
0.61990756
0.65601557
0.62928694
0.58918232
0.56392515
0.5870986
0.54089224
0.53619838
0.48234969
0.56630969
0.56358898
0.57589442
0.54270285
0.54986501
0.60800546
0.63516951
0.58666372
0.64713269
0.60166907
0.5520919
0.58395398
0.61745656
0.54095542
0.54381555
0.57259589
0.53684455
0.55783147
0.58707863
0.58986807
0.62769198
0.63216192
0.60975766
0.60667056
0.62472486
0.6445803
0.63181043
0.6113109
0.60693729
0.58249193
0.55736518
0.59510189
0.58473563
0.61739218
0.59041828
0.58815163
0.61100817
0.5969376
0.58583957
0.61297619
0.60866868
0.57344061
0.59907103
0.58803606
0.58505774
0.5920012
0.59684247
0.59702289
0.56349313
0.62855107
0.56545877
0.59081423
0.60066015
0.58005083
0.60228342
0.60553163
0.60769969
0.58305413
0.61237639
0.62160009
0.65017849
0.57987887
0.52056324
0.59061182
0.60770482
0.54228926
0.57453901
0.5774315
0.59813863
0.59468865
0.53786707
0.56569046
0.54294986
0.55040216
0.53542143
0.59171218
0.54715538
0.58992332
0.53812796
0.60366863
0.59573567
0.59847701
0.57109118
0.50673503
0.57690126
0.54204839
0.60608143
0.60849327
0.5031265
0.61741006
0.54159844
0.58349603
0.62665051
0.57148933
0.55323046
0.58311313
0.4809936
0.68642044
0.54702109
0.58366466
0.66137612
0.68415815
0.72467798
0.53568059
0.69210041
0.65636855
0.78810287
""
0.52561402
0.47409242
""
0.56970763
0.64496088
0.7084384
0.72768098
0.73208141
0.74451518
0.74863815
0.61039531
0.5807783
0.60628456
0.62397879
0.62472403
0.63765955
0.65559238
0.62110698
0.64629918
0.62289739
0.63255996
0.6241523
0.62292457
0.64495236
0.64818645
0.60287601
0.40796214
0.62459368
0.59886444
0.61280715
0.53295106
0.6617139
0.60831684
0.61433119
0.61732733
0.57397681
0.56881106
0.55824548
0.69682384
0.65554029
0.64396268
0.6016649
0.60644156
0.6599282
0.60113245
0.59950042
0.57173127
0.59116513
0.61345607
0.62034333
0.58264977
0.59141701
0.62971282
0.59348631
""
0.42338935
""
""
0.60113192
0.60644156
0.68508923
0.49852544
0.60217357
0.62476987
0.59283245
0.61199802
0.60328335
0.59783942
0.59546471
0.59648532
0.57056642
0.58039194
0.6169104
0.65047437
0.61092597
""
0.61849481
0.63053823
0.59569824
0.5500254
0.49434441
0.51676744
0.56553185
0.60968727
0.54494858
0.66903889
0.56591463
0.59475738
0.57300699
0.5676797
0.66286075
0.55952579
0.63241208
0.61672062
0.53840411
0.58246833
0.47526726
0.59730059
0.60412675
0.61312336
0.57837921
""
0.62627989
0.58917165
0.57636195
0.61655885
0.64693618
0.59669107
0.53107435
0.69637686
0.54545659
0.5643034
0.61606681
0.59521556
0.56835812
0.57229656
0.58652508
0.62728989
0.57095885
0.58331734
0.57835853
0.55699158
0.59288949
0.61214256
0.58040792
0.53682923
0.58516759
0.56507021
0.55159277
0.55055511
0.55620241
0.53164363
0.55333358
0.537709
0.54618406
0.54758191
0.57296765
0.57862431
0.57489663
0.59960967
0.58388704
0.68009615
0.63826275
0.52360958
0.54276711
0.65422118
0.55504793
""
0.63215095
0.55255234
0.690256
0.58896524
0.55988884
0.56005073
0.61127049
0.63434058
0.58744287
0.62799746
""
