frac_below_median_natam_female
""
0.44622016
""
""
""
""
""
0.50082898
""
""
""
""
""
""
""
0.45567626
""
""
""
""
""
""
""
""
0.62201369
""
0.73269653
""
""
""
""
""
""
""
""
0.49637809
0.5596565
""
""
0.31674182
""
""
""
""
0.3409583
""
""
0.69870639
0.70117497
""
0.53317815
0.53362656
""
""
""
""
""
""
""
""
""
""
""
""
0.62242675
""
""
0.7451784
""
0.57155508
0.86851436
""
""
0.87592131
0.58109689
""
""
0.42614436
0.47266105
0.43388024
0.37077209
0.89325899
0.77946699
0.44016853
0.71318966
0.31455809
0.78646892
""
0.65993541
0.45493743
""
""
0.67834932
""
""
0.69405937
0.71956503
0.76962906
0.70761633
0.7712881
0.79059607
""
0.73107815
0.65529042
0.76290411
0.69535524
0.78477341
0.79464245
""
0.52501714
0.75911856
""
""
""
0.59446126
""
""
""
""
""
""
""
""
""
""
""
""
0.66707754
""
""
""
""
""
0.47923014
""
""
0.82003415
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.82903928
""
""
0.57432747
""
""
0.42036268
""
""
0.65405166
""
""
""
""
""
0.62754476
""
""
""
0.45336011
""
0.49755093
0.70055968
""
""
0.4339228
0.64987618
0.43112504
0.65371728
0.71830744
0.62008864
0.79634339
0.68596727
0.59132791
0.86610752
0.76074696
0.65548998
0.52149254
0.62494385
0.30419827
""
0.83379465
0.59823412
""
""
0.50873309
0.39251941
0.57821631
0.46186423
0.49272326
""
0.46108806
0.5476917
""
0.5442968
0.5088827
0.64119178
0.60297245
0.44448057
0.35975143
0.4379195
0.42995259
0.49741057
0.60475367
""
0.8148942
0.44314516
0.54121715
0.49385545
0.72713459
0.67356724
""
0.65837449
""
0.35555547
0.51415443
0.69702947
0.49330413
""
0.40469152
""
""
""
0.51062202
""
""
""
""
""
""
""
""
""
0.71040416
""
0.079809092
""
""
0.53225207
""
""
""
""
""
""
""
""
0.44698676
""
""
""
0.62888491
0.55721354
""
""
""
0.42720065
""
""
0.74845314
""
""
""
""
""
""
""
""
0.54802698
""
""
""
""
""
""
""
""
""
""
0.59273732
""
0.45969671
0.45325342
""
""
0.46335709
0.41686195
""
0.3956202
0.62634778
0.42427227
0.7834273
0.74809843
0.37275305
""
0.56475812
""
0.61058575
0.60545295
""
""
""
0.3826817
""
""
""
""
0.54799294
0.56578475
""
""
""
""
0.70603639
""
""
""
""
0.65458608
""
0.52190995
""
""
""
""
""
0.56024748
0.57455653
0.43993101
""
""
""
0.52045369
0.67360878
""
0.65783674
""
""
0.55555344
""
0.65770853
""
0.55812621
0.67974079
0.69717985
0.6827625
""
""
0.86912411
0.6526739
0.6391117
0.59683901
""
""
""
""
0.65560073
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48873591
""
""
0.32409632
""
""
""
""
0.34674877
""
""
""
""
""
""
""
""
""
""
0.44366109
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.6368314
""
""
""
""
""
""
0.42808864
""
""
""
""
""
""
""
""
0.4417634
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55896848
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.54573935
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36636814
""
""
0.51246196
""
0.70861524
""
0.68284696
0.73562443
""
""
""
0.61397815
""
""
""
0.63574195
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56365997
""
""
""
""
""
""
0.51953799
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.43460941
""
""
""
""
""
0.62826663
""
""
""
""
""
0.41028813
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.34874725
""
""
""
0.37451988
""
""
""
""
""
""
""
""
""
""
0.47661951
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.377671
0.40073282
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.20946929
""
0.51470667
""
""
0.47366685
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.8427856
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57807702
""
""
""
0.56526709
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.14172469
""
""
""
""
""
""
0.4134869
""
""
""
""
""
""
""
""
""
""
0.68675345
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48186383
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61735946
0.76223272
""
""
""
0.72787732
""
""
""
0.18698195
""
""
""
""
""
""
""
""
""
""
0.84451032
""
""
""
""
""
""
""
""
0.91638428
0.38596532
""
""
