kfr_24_other_pooled_p75_se
0.04611614
0.036669206
0.09335757
""
0.073656484
""
""
0.02998912
0.096883066
0.094945319
0.11244952
""
0.084807336
""
""
0.03859688
0.056619134
""
""
0.099038579
""
0.071676537
0.035696082
0.063072585
0.053667326
0.043585163
0.077680625
0.04755253
""
""
0.13069436
""
""
0.10009189
0.043564375
0.050169539
0.017735234
""
0.05035153
0.039627835
0.040379107
0.049375407
""
0.11384749
0.015989907
""
""
0.049758725
0.024531269
""
0.025415761
0.039583895
""
""
0.095570348
""
0.053220067
0.060640678
0.032797955
""
0.056021906
0.071659036
0.03926998
0.073753811
""
""
""
""
""
0.00956601
0.06951195
""
""
0.10842457
0.017243223
""
""
0.025164241
0.036013164
0.044621173
0.045663636
0.11999594
""
0.027647566
0.062010035
0.08059226
0.098031968
""
0.073356949
0.044057865
""
""
0.089207426
""
""
0.074146524
0.057759233
0.0193859
0.028040018
0.057176225
0.093424588
""
0.086454995
0.0056063156
0.027973793
0.039380014
0.010279012
0.027809398
0.15876414
0.030281192
0.027818516
""
0.10359782
0.063375868
0.024097664
0.067437775
""
""
0.083524145
""
""
0.11635291
0.33666766
""
""
0.091452524
0.052162375
0.04196031
0.07695049
""
""
""
""
0.046456747
0.10436264
""
0.043780256
""
0.07644102
0.1139028
0.069013648
0.10760339
0.075878002
""
""
0.047807261
0.11594112
""
""
""
""
0.10654747
0.11784184
0.041385263
0.14022937
""
0.062310647
0.063779883
""
""
""
0.10924523
0.099976465
""
0.10647322
""
0.10060361
0.095315285
0.056308083
""
0.017427612
0.12606388
0.089952022
0.04528315
""
""
0.025500653
0.13821438
0.30607489
""
0.089514285
""
0.026637027
0.052094363
""
0.10348523
0.0049026404
""
0.044000234
0.019590419
0.049057268
0.084875986
0.005852263
0.049543139
0.017640028
0.0105662
0.053848729
0.023286168
0.03376475
0.072060689
0.010095208
0.021304296
0.040317617
0.049567759
0.0029082294
0.027432879
0.013773723
0.061006296
0.028711602
0.016866757
0.10592325
""
0.010532402
0.020867979
0.025011487
0.0045806901
0.012564006
0.075124174
0.0059820316
0.0053629046
0.03203579
0.0056684692
0.0041255327
0.0079392409
0.0083973631
0.015866004
0.0063897483
0.013013485
0.0048004314
0.016027763
0.019700889
""
0.037989337
0.0072406125
0.010632231
0.011129061
0.022801481
0.034194466
0.10101796
0.016422769
0.035874795
0.007829044
0.01691585
0.024769243
0.013953709
0.088358179
0.0096163088
""
""
""
0.017332487
0.031815756
0.083358638
""
""
""
""
""
""
0.07031431
0.01271263
""
0.018057026
""
0.061803956
0.0085499845
0.05220025
0.058256429
""
""
""
""
""
""
0.011262367
""
""
""
0.054689545
0.019470453
0.13315193
""
0.077263102
0.030418215
""
0.099014513
0.063794225
0.056732234
0.067900062
0.086208127
""
0.075550683
""
""
""
0.030756101
""
0.11911892
""
""
""
""
""
""
0.053267885
""
0.023739694
""
0.011561361
0.011579992
0.026359834
0.024367498
0.012141909
0.015646232
0.02762311
0.031189458
0.02152182
0.014586422
0.03339171
0.014905701
0.02499711
0.092195004
0.021267189
0.10022087
0.012998969
0.008491586
0.10038721
0.03615747
0.041298386
0.020062102
0.031987101
0.054539464
0.11058135
""
0.010296834
0.016443584
0.042872604
""
0.081860974
""
""
""
""
0.093103938
0.098604523
0.036090221
0.053232912
0.010637954
0.13589895
0.043300018
0.081853762
0.11149232
""
0.026642891
0.021744935
0.023686256
0.076690711
""
