marr_32_natam_male_p50
0.26865253
0.3580825
""
0.39028904
0.29162511
""
0.3062453
""
""
0.32369366
0.3268041
0.37112463
""
0.33681273
0.34432602
""
0.60075539
0.33990902
""
0.41671658
0.25494829
0.31539202
0.37778822
0.31311837
0.4523626
0.24627133
0.40064803
0.45046845
0.34835529
""
""
0.31932065
0.34838286
0.33348194
0.28003371
0.44392467
""
""
""
""
0.28784311
""
""
""
""
""
0.33477065
0.43738455
0.39323488
0.43340462
0.44293889
0.37938505
0.3790161
""
""
0.49218374
""
0.46973032
""
0.10323147
""
0.4489527
""
0.52250141
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.36509132
""
""
""
0.41381615
0.3702811
""
0.43445694
0.31257209
0.55159801
0.596659
0.49091274
""
""
0.41330069
""
""
0.35713437
0.52123821
0.28736064
0.20342767
0.25464001
0.18547735
0.30089924
0.22083746
0.30474541
0.33806458
0.44326007
0.31683579
0.35718453
0.39125872
0.33534667
0.43989635
0.41258401
""
0.36626112
0.31973022
0.42376694
""
""
""
0.44869846
""
""
""
""
0.42233479
0.42404321
""
""
""
0.34950402
""
""
""
0.13477553
""
0.44171923
0.65766269
""
""
0.41221502
0.3675355
""
""
""
""
0.46737534
0.24256635
""
0.24027193
0.32851601
0.48199016
0.33326679
""
0.43332407
0.41733217
0.46558994
0.43765461
0.49795067
""
""
""
0.29832825
0.28576764
""
0.29525369
0.34423131
0.29940975
0.40021208
0.43986347
0.30366594
0.28394303
0.23048533
0.36816069
0.37498537
0.39783603
0.39187577
0.33415893
0.47080821
0.35923183
0.48969144
0.46336979
0.2717151
""
""
0.32356179
""
""
0.38924378
""
""
0.37535235
0.32873729
""
""
""
""
""
0.34412488
""
0.3153154
0.49376872
0.33029979
0.50414038
0.44293144
0.4031235
0.36834195
""
0.38704735
0.33496991
0.47455907
0.34872383
""
""
0.24792731
0.2869761
0.27514297
0.33257487
0.37109897
""
""
""
0.36249188
""
0.34550238
0.33275971
""
""
0.37710455
0.34721178
0.21450539
0.38131687
""
""
""
""
""
0.5453828
""
""
0.099915639
""
""
0.37801355
""
""
0.42429462
0.28102076
""
""
0.25435722
0.43772459
0.30233788
""
0.42878705
0.32599139
""
0.30340248
""
0.4717629
""
0.43673518
0.53058642
0.33102015
0.2377349
0.24046412
0.33954975
0.26409727
0.29290178
0.17271698
0.47453761
""
""
0.30692726
0.33914009
0.47873682
0.32734156
0.26555994
""
0.25603133
0.18831661
""
""
0.31908771
0.28515214
""
0.35048404
0.22158147
""
0.3922089
0.23318453
""
0.32055396
0.24093135
0.32592893
""
""
0.065530345
""
0.2287032
0.22492908
0.38119099
0.15655468
0.25972825
""
""
""
0.17795229
""
""
0.63982028
0.4154757
""
0.50587171
0.32235464
0.29259109
0.3244406
0.34881461
0.46216366
0.26147747
""
0.29946634
""
""
""
""
0.41933605
0.57851392
""
0.33641565
""
0.37342432
0.23467968
0.26885018
""
0.26006642
0.19383639
0.36845535
""
0.32807323
""
""
0.40480205
0.21599017
""
""
0.54702544
0.30615285
""
""
""
""
""
""
""
""
""
0.15975259
0.44781655
""
0.309109
""
0.30739236
""
""
""
""
""
""
""
""
""
0.31170636
""
""
""
0.17232981
""
0.30659673
0.25858662
""
""
""
""
""
""
0.24969883
""
0.60078621
""
0.3792471
0.298888
0.31137711
0.22005005
""
0.33514398
0.46016684
""
0.13295247
0.12148219
0.24501061
0.21433739
0.22325481
""
""
0.37430534
0.25930372
""
""
""
0.36083943
""
""
""
""
0.58256495
0.21852963
0.26727337
""
0.20402712
0.16838025
""
0.33646098
""
0.31190139
""
""
""
""
""
""
""
0.44586745
""
""
""
0.18863487
0.35049629
""
""
0.12746453
