lpov_nbh_hisp_male_mean
0.33628926
0.29285672
0.21707244
0.45453838
0.39914781
0.22354509
0.31251201
0.18047062
0.29992917
0.33207411
0.28074959
0.40706816
0.35103226
0.29058239
0.29473725
0.18502481
0.3109282
0.31373763
0.13512515
0.14597884
0.31615749
0.31223428
0.3539992
0.26904932
0.41042861
0.16670658
0.21994825
0.36309183
0.57265866
0.29315719
0.37494585
0.39186579
0.50441533
0.51845026
0.27954972
0.34128746
0.26892701
0.23139042
0.19482464
""
0.32384369
0.17806724
0.3673518
""
0.37117431
0.17090659
0.43551147
0.29751307
0.47572362
0.27546686
0.3171894
0.30658042
0.36986035
0.29975355
0.13421534
0.40321502
0.31053033
0.14389843
0.16404156
0.22310624
0.22097568
0.33367813
0.14693475
0.20106183
0.2878744
0.3117153
""
""
0.12616725
0.32294393
0.17456739
0.28648418
0.18662468
0.23251967
0.22785422
0.16467233
0.17106707
0.10643842
0.090557337
0.41061774
0.15333565
0.31489673
0.10966884
0.37511504
0.39463165
0.22314382
0.25365251
0.31888628
0.47082272
0.21339908
0.22611962
0.17844342
0.17716676
0.38317701
0.24942304
0.14347489
0.29817498
0.15900679
0.40397644
0.32234666
0.39835325
0.40873921
0.39401612
0.38799626
0.45053083
0.4359867
0.37747866
0.49298692
0.23201595
0.30570069
0.36627167
0.33399168
0.40375021
0.25393105
0.44939268
0.33640546
0.37889349
0.32017541
0.26827082
0.048032157
0.19998491
0.20610742
0.40826771
0.32064494
0.32876417
0.40686139
0.37101868
0.10541451
0.36917496
0.27831018
0.4477472
0.33038482
0.34836254
0.19621563
0.3109569
0.29560611
0.36965486
0.41972002
0.13893364
0.43148574
0.40787682
0.4557347
0.30104652
0.086067237
0.2668258
""
0.35395673
0.26069874
0.43332022
0.20114581
0.1806398
0.33983138
0.37535504
0.33289286
0.43304792
0.41370776
0.14287005
0.45013028
0.14905283
0.3727867
""
""
0.69576782
0.59662026
0.49475139
0.64772248
0.43543792
0.33598241
0.26542091
0.30274788
0.45097503
0.31704766
0.26167399
0.32259157
0.21823128
0.2617985
0.30322024
0.3632749
0.46949244
0.50992215
0.41373733
0.26896212
0.41008919
0.20964126
0.36842468
0.50819081
0.1233987
0.53019899
0.33828396
""
0.19250752
0.37375313
0.41948724
0.25989315
0.27962098
0.31627756
0.34596214
0.49418113
0.38719773
0.34442037
0.33523488
0.27385959
0.41789439
0.39469466
0.32561877
0.40165269
0.43980768
0.38731557
0.34930372
0.35088125
0.40850902
0.46844149
0.49969214
0.35262877
0.42602468
0.45748627
0.36552089
0.40934283
0.34731284
0.26680845
0.40644661
0.41923606
