kfr_natam_male_p1
0.25974351
0.13251655
""
0.18951917
0.26958826
""
0.1621957
""
""
0.35331035
0.16269587
0.21311834
""
0.30097538
0.20755441
""
0.19968025
0.11852365
""
0.15800686
0.23143622
0.22159296
0.2337402
0.24861152
0.28275284
0.3418318
0.26967105
0.12264739
0.26191321
""
""
0.61967313
0.22355123
0.25967962
0.25521907
0.4136686
""
""
""
""
0.20933934
""
""
""
""
""
0.24068123
0.37814665
0.30594903
0.33638778
0.25358075
0.24244194
0.13237169
""
""
0.34779647
""
0.52832848
""
0.059497397
""
0.23278989
""
0.2544755
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.29626158
""
""
""
0.1217688
0.23684315
""
0.34934703
0.18965037
0.29645991
0.22317585
0.24942242
""
""
0.29109481
""
""
0.36597887
0.14244586
0.29005647
0.29203853
0.21242537
0.31488165
0.35985616
0.45084363
0.24194396
0.26691461
0.33526239
0.28265283
0.35716861
0.27216673
0.24396746
0.28950348
0.22913401
""
0.33503163
0.2251911
0.17397352
""
""
""
0.31067672
""
""
""
""
0.15595025
0.37870604
""
""
""
0.24502459
""
""
""
0.40971646
""
0.27372077
0.1632051
""
""
0.33601546
0.40127856
""
""
""
""
0.18699881
0.25405264
""
0.32119495
0.19373126
0.26666161
0.35500944
""
0.19693671
0.38243404
0.42933547
0.28261617
0.41573131
""
""
""
0.14996086
0.2138941
""
0.31156212
0.34337112
0.2335882
0.31054068
0.30514994
0.23529051
0.24278949
0.29975879
0.29490054
0.2905612
0.17714494
0.27247733
0.27158862
0.32130662
0.34364107
0.15133891
0.31154448
0.18980412
""
""
0.18312353
""
""
0.30353409
""
""
0.27343416
0.33914864
""
""
""
""
""
0.13623758
""
0.26109597
0.35336313
0.16877584
0.46164325
0.30035859
0.11964186
0.26045883
""
0.20333004
0.25120485
0.16518274
0.11415638
""
""
0.38083062
0.1799704
0.31323275
0.28611049
0.25423166
""
""
""
0.17754863
""
0.26766992
0.29176652
""
""
0.24751022
0.31539613
0.20035847
0.23562129
""
""
""
""
""
0.28121138
""
""
0.092145182
""
""
0.30258307
""
""
0.1499275
0.21474126
""
""
0.24043137
