kir_stycz_pooled_female_p25_se
0.0022676645
0.0033727882
0.006067086
0.0021311031
0.0029416317
0.0063524689
0.0018540216
0.0061195302
0.0074914675
0.0029553615
0.0027872403
0.0016425708
0.008362297
0.0047159134
0.0030485031
0.0099377017
0.0095797861
0.0033256435
0.0075123189
0.0052989079
0.0019647407
0.0019935884
0.0031258238
0.0038827017
0.001930707
0.0063582109
0.0038123161
0.002515618
0.0017227972
0.0054780548
0.004919501
0.0042475513
0.0020864396
0.0026455875
0.0044940645
0.0022273967
0.0041938364
0.0037124834
0.0073617543
0.006929901
0.0021889489
0.0043618474
0.0067284536
0.010438142
0.0058602886
0.0050197155
0.0015387606
0.0029661031
0.0018989807
0.0034907269
0.0027751736
0.0021474645
0.0027955149
0.01073321
0.010924852
0.0020913023
0.0062729623
0.010917635
0.012063998
0.0037943625
0.005873966
0.0021494261
0.0083830552
0.005599462
0.0040442678
0.005249951
0.0078056119
0.0065751248
0.0054056076
0.0041943793
0.0048307371
0.0040596658
0.0037761535
0.0037923115
0.004805116
0.007450378
0.0035895449
0.0046203709
0.0067183254
0.0015212152
0.0039294506
0.0042184377
0.0049669771
0.0044202427
0.0017261434
0.0047866683
0.0044132429
0.0034870163
0.0026262584
0.0029730829
0.0035967208
0.0055281981
0.0055533918
0.0024541379
0.0049942709
0.0083986511
0.0038411987
0.0024738975
0.001216415
0.0022414108
0.0024062621
0.0010282607
0.0016731608
0.0025372372
0.0024857174
0.0013695393
0.0023557071
0.0016261658
0.0042146407
0.0029126375
0.0036055592
0.0031507041
0.0021397783
0.0059926668
0.0022406927
0.0018935894
0.00239914
0.008290913
0.0084738638
0.0075272354
0.0031205749
0.0043934602
0.0055781556
0.0045946748
0.0051149153
0.0027467168
0.002807158
0.0049192519
0.0059527536
0.0056317123
0.0010496252
0.0042472966
0.0043883976
0.0054105199
0.003538098
0.00404453
0.0023787159
0.0028196911
0.0068567721
0.0048854388
0.002926355
0.0039611431
0.0080992002
0.006363132
0.0035114791
0.0070063528
0.0033809436
0.0036835363
0.0048131901
0.0049018073
0.0045198635
0.001706565
0.0030908701
0.0064122607
0.002153619
0.0019801138
0.0060253432
0.002549954
0.0054014926
0.0045544361
0.01396824
0.0069334134
0.004905914
0.0014051247
0.010421911
0.0011571525
0.0066207596
0.0065595722
0.0084763775
0.0038007067
0.0010095092
0.0036773072
0.0054639154
0.0028519521
0.0051707798
0.0084469663
0.0030195909
0.0018282741
0.005325058
0.0071060751
0.0063615353
0.0060304576
0.0017799318
0.0047359252
0.005755085
0.0014359584
0.0072014509
0.0057014967
0.0026390881
0.0083022658
0.0059251962
0.0037707561
0.0018098014
0.0079945568
0.0068844911
0.0041011008
0.0041016494
0.0041045607
0.0023609241
0.0068297125
0.0024232885
0.0031161024
0.0060244543
0.0050022029
0.0031571167
0.0027571404
0.0016533801
0.0050273314
0.0038180919
0.0039612358
0.0037891739
0.0033682545
0.0079707541
0.007876033
0.0025519559
0.002247832
0.0032636698
0.0013198336
0.00425972
0.0037471335
0.0059688375
0.0044407318
0.0033606743
0.0049571637
0.0015601667
0.0032020693
0.0040501128
0.0031277703
0.0014246728
0.0021749418
0.0025068235
0.0031808533
0.0076017398
0.0039140577
0.0083512822
0.0049668155
0.0080844685
0.0034357081
0.010634548
0.0045071668
0.0029665553
0.0051621338
0.0046200021
0.0031561637
0.004878738
0.0064215115
0.0044984086
0.0021989516
0.005414011
0.0042264233
0.0015647719
