kir_stycz_pooled_female_mean_se
0.0018564382
0.0026541573
0.0054561412
0.0016407754
0.0021451425
0.0049626948
0.0014266219
0.0049713044
0.0061637489
0.0022342068
0.0021776236
0.001214287
0.0066521009
0.0036516299
0.0023286596
0.0078511778
0.0074401274
0.002447488
0.0068327663
0.0045988644
0.0017665972
0.0017034326
0.0025326125
0.0030252608
0.0013774969
0.0053797471
0.0031431564
0.0019876387
0.0013168207
0.0045395759
0.003846305
0.0030709039
0.001446861
0.0019045563
0.0038593363
0.0019189824
0.0036954754
0.0032676868
0.0064945663
0.0060829911
0.0017293046
0.0038397333
0.0056488882
0.010892171
0.0052408767
0.0043923981
0.0012265098
0.0024938837
0.0014741935
0.002988419
0.0022372245
0.0017416305
0.0025110836
0.0098494207
0.00858144
0.0017837042
0.0051886756
0.010431876
0.0094114067
0.0033113197
0.0048491936
0.0017201903
0.0074017546
0.0048011858
0.0036964708
0.0042102546
0.0073680584
0.0056272103
0.0047136084
0.0039937864
0.0045631444
0.0037394376
0.0034721298
0.0028624267
0.0040716222
0.0061919396
0.0029121551
0.0036653371
0.0054444629
0.0011512092
0.0036501398
0.0033027902
0.0043528168
0.0031322746
0.0012371902
0.0036197326
0.0035452642
0.0027802035
0.0019893446
0.0024861239
0.0029602039
0.0043132212
0.0045116893
0.0019801934
0.0044694087
0.0077095507
0.002957159
0.0020695417
0.0010060535
0.0018067681
0.0018762633
0.00079908845
0.0013204153
0.001951832
0.0019116218
0.0010930328
0.0019713955
0.0012554533
0.0037148828
0.0024402728
0.0029548167
0.0026936054
0.0016102914
0.0052447473
0.0017088788
0.0014605396
0.0018050385
0.0069041182
0.0073285848
0.0065195528
0.0027313216
0.0039121951
0.0043065753
0.0038778111
0.0044488292
0.002142923
0.0021322947
0.0043600905
0.0046897302
0.0045858892
0.00080209505
0.0034073559
0.0032881449
0.0048320936
0.0027766142
0.0034702979
0.0019205501
0.0023470311
0.0057117948
0.0038525329
0.0022360478
0.003222869
0.0073066591
0.0052421479
0.0029629366
0.0059902519
0.0028360689
0.0032386447
0.0041835736
0.0042606732
0.0039103096
0.0013902843
0.0026410364
0.0059254663
0.0017240747
0.0016868827
0.0051033287
0.0020904441
0.0048290761
0.0036708217
0.011006223
0.0057140738
0.0031458545
0.0010085759
0.007760345
0.00083554263
0.0043039341
0.004249326
0.0062045124
0.0025267079
0.00067555625
0.002313019
0.0040898346
0.0019393575
0.0039706491
0.0062397709
0.0020312248
0.0011893322
0.0037053435
0.0049167583
0.0049127489
0.0046229986
0.0012485256
0.003842666
0.0040174429
0.0010022003
0.0060103228
0.0036168098
0.0019801203
0.0069695832
0.0046801786
0.0029395742
0.0013059377
0.0061956411
0.0049591316
0.0031438216
0.0026393805
0.002567986
0.0015265386
0.0042294892
0.0016837866
0.0021578199
0.0039343708
0.0031165262
0.0021328849
0.0017427584
0.0011290904
0.0034419035
0.002686088
0.0025340754
0.0028644658
0.0021834716
0.0061364789
0.0062018605
