married_asian_female_mean_se
0.043918114
0.064178959
""
0.026872668
0.035034895
0.10418788
0.018242853
""
""
0.031737994
0.038608242
0.013406726
""
0.040437303
0.027622048
""
""
0.043635923
""
""
0.038585123
0.025317878
0.04877514
0.071042091
0.014226196
""
0.04781295
0.030212907
0.011627822
0.096160144
0.08296416
0.049078114
0.01604625
0.0211269
0.097807445
0.02359559
""
0.080984756
""
""
0.03537624
""
""
""
""
0.10692462
0.012134025
0.036730934
0.022099402
0.054674357
0.041571107
0.027812261
0.070073076
""
""
0.037819885
0.11246905
""
""
0.089719228
0.099785835
0.02867263
""
0.10231605
""
0.096960537
""
""
""
""
0.098963268
0.091415226
0.081913166
0.079212159
""
""
0.1168692
""
""
0.01892199
0.10985946
0.05695989
""
0.089734294
0.016437612
0.079442628
0.096787736
0.040364444
0.027476421
0.059722532
0.084238276
""
0.098072335
0.029154744
""
""
0.064033508
0.039806079
0.010867014
0.0259648
0.026280327
0.0093455184
0.015558266
0.029198444
0.023841981
0.010605684
0.028592063
0.013636018
0.080205537
0.03815126
0.03216419
0.056102607
0.025162846
""
0.02601571
0.025612887
0.023748836
""
""
""
0.047621775
0.09802141
0.081264667
0.056848023
0.10259382
0.031366136
0.034363039
0.07339555
0.092669316
0.091870643
0.0070273532
0.078290805
0.039237682
0.092664532
0.037622333
0.092555001
0.039549224
0.034854878
""
0.052503966
0.034189567
0.037655152
""
0.098433383
0.08396519
""
0.046764564
0.081962258
0.097311914
0.095252715
""
0.027506346
0.056497928
""
0.018625055
0.02892107
""
0.038899615
""
0.062845424
""
""
0.036175154
0.0089270659
""
0.0044777542
0.080356061
0.081731744
""
0.052444085
0.0072066612
0.023815569
0.075132661
0.031847168
0.075365655
0.1086402
0.031330891
0.016652595
0.074399859
0.10496438
0.093794003
0.090119101
0.019785199
0.10792821
0.10732289
0.015932444
""
0.10436148
0.031004185
""
0.092110313
0.044195686
0.023453204
""
""
0.075876184
0.050218493
0.0585269
0.025024101
0.079890758
0.027494429
0.039754089
0.077189818
0.066747576
0.049387459
0.029072069
0.017364997
0.056646924
0.055182297
0.037424598
0.057730816
0.046537731
""
""
0.026800081
0.035091192
0.042181566
0.012039076
0.072717749
0.077451222
0.098689862
0.088928357
0.081664875
0.076305114
0.013892486
0.043937806
0.043918606
0.050028104
0.015547894
0.03373491
0.034409057
0.032213736
""
0.05539652
""
0.06798099
""
0.044966608
""
0.10616184
0.06528078
0.059983406
0.063070342
0.034883589
