wgflx_rk_asian_pooled_p50
""
""
""
0.59368008
""
""
0.40585577
""
""
0.50464725
0.63829601
0.49309152
""
0.47036886
0.43276528
""
""
""
""
""
""
0.53243488
""
""
0.57737976
""
""
0.62093747
0.55437213
""
""
""
0.61337876
0.60591286
""
0.51942921
""
""
""
""
0.60684508
""
""
""
""
""
0.54283732
0.49042204
0.60238254
""
0.73720288
""
""
""
""
0.3535963
""
""
""
""
""
0.60017598
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50151658
""
""
""
""
0.48462477
""
""
""
0.68106467
""
""
""
""
0.65217727
""
""
""
""
0.53816611
0.51480502
0.50163412
0.57307965
0.50482333
0.48810595
0.56418508
0.54039741
0.62281823
0.5602839
""
""
0.56080145
""
0.51970559
""
0.46145004
0.55633438
0.52580297
""
""
""
""
""
""
""
""
0.74189824
0.61765021
""
""
""
0.58695215
""
""
""
0.50209188
""
""
0.42565581
""
""
0.45970035
""
""
""
""
""
""
""
""
""
""
0.50134069
""
""
0.5043937
0.57356626
""
0.49749425
""
""
""
""
0.70510387
0.64580023
""
0.6604265
""
""
""
""
0.58658713
0.44438389
""
0.58399999
""
""
0.51224571
0.48972046
""
""
""
""
0.45764598
""
""
0.57410061
""
""
0.5225476
""
""
""
0.50521272
""
""
""
""
""
0.52300817
""
0.47834289
""
""
""
""
0.55437517
0.48116755
""
""
""
""
""
""
""
0.74386334
0.47743636
0.30608273
0.57088447
""
""
""
""
""
""
0.59536469
""
""
""
0.51814669
0.48092288
0.42476991
0.71975332
""
0.39439657
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48221612
""
0.46867457
0.50978351
0.51327699
""
""
""
""
""
0.65105343
""
0.61495137
""
0.56260431
0.53768837
0.59279513
0.62820154
0.63886499
0.61227626
0.67536038
0.62206846
0.66160423
0.50013822
""
""
""
""
""
0.52778518
""
""
""
0.65039361
""
""
0.64369732
0.5540241
""
0.59228861
0.59502983
""
""
""
""
""
""
""
""
""
""
""
0.49247608
0.52636057
""
""
0.51034248
""
""
""
""
""
""
""
""
""
0.4530881
0.42775625
0.44842497
""
0.47014353
0.37244722
0.39989212
""
0.57039738
""
""
""
""
0.54112369
""
""
0.50324154
""
0.68024606
0.42814493
0.46963438
""
0.6368258
0.5724777
""
""
0.56658095
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52486867
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47011721
""
""
0.54058409
""
""
""
""
""
""
0.49864325
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.63384783
0.55856055
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58951348
""
""
""
""
""
""
0.51042575
""
""
""
""
0.46198076
""
""
""
""
""
""
0.45570913
""
""
""
0.5760414
""
""
""
0.62039542
""
""
""
""
""
""
""
""
""
""
0.57524502
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61046302
""
0.5919112
""
""
""
""
""
""
""
""
""
""
0.54398721
0.53284895
""
0.45503119
0.63306528
0.63181782
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.45840213
0.51908922
0.58102673
""
""
""
""
""
""
""
""
""
""
0.62061751
""
""
""
""
""
0.57449359
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5363968
0.55477208
0.51861101
""
""
""
""
""
0.55954307
""
0.59281772
""
0.51024371
""
""
""
""
""
""
0.59371972
""
""
0.43474135
""
""
""
""
""
""
""
0.42238823
0.52220351
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5565657
0.6008358
0.54842752
0.55011988
0.56614137
0.63462347
""
""
""
0.51645201
0.56606549
0.63541889
0.52929342
""
""
0.57586342
0.63941091
0.62185442
0.61987692
""
""
""
""
0.52400684
""
0.51661658
0.55556607
""
0.52761722
""
""
0.55861253
""
""
""
""
""
""
""
""
0.59311604
