wgflx_rk_white_male_p1
0.34171459
0.46791452
0.32048956
0.29294413
0.40321857
""
0.34598917
0.40931222
0.4608669
0.35435078
0.34587336
0.55740625
0.40373909
0.5742619
0.31133515
0.35318872
0.37667659
""
""
0.35780522
0.4045018
0.37204754
0.47757614
0.33055016
0.30898753
0.42974213
0.34164366
0.33631822
0.3938688
0.36993197
0.27310067
""
""
0.38670939
0.37061346
0.36128977
0.41037992
0.54334915
0.36140043
0.40571195
0.40440768
0.42090839
""
""
0.37003073
-0.038594887
0.39367658
0.32145205
0.41703373
0.31240842
0.36056617
0.45964387
""
0.28308392
0.53436929
0.30923763
0.22463791
0.42493477
0.38021293
""
0.37040198
0.30034858
0.42709142
0.34233683
0.42786786
""
0.42933789
""
""
0.49948332
""
""
""
""
0.43802997
""
""
0.4110896
0.46857128
0.41278225
0.41119099
""
""
0.44891298
""
""
""
""
""
0.49460036
""
""
""
""
""
""
0.46947151
0.51640558
0.31537274
0.48769397
0.53005278
""
""
0.44604224
0.39290047
0.3777324
0.41329458
0.37024835
""
0.4923383
0.43273032
0.33216897
0.51519608
0.21170607
0.29785329
0.22440849
0.48565245
""
0.32031557
0.48448688
0.32867134
0.35893732
0.44640106
0.53020167
0.5054341
0.50891197
0.30720681
0.3287816
0.33941162
0.24606237
""
0.37391105
0.41847652
0.43792734
0.37002081
0.29973105
0.42769557
0.42883718
0.32639569
0.46539971
0.35087481
0.35130841
0.40014699
""
0.42774624
0.47039923
0.38869917
""
0.21216233
""
""
0.5749656
0.40602976
0.38785386
0.39610404
0.32211548
0.46160427
0.32450074
0.36085138
0.31759334
""
0.28006166
0.39356077
0.34347087
0.36591309
0.34513241
0.36897925
0.41628137
0.43619585
""
0.42588243
0.37126058
0.36502501
0.34034216
0.30649921
0.085125171
0.35235602
0.47143647
0.27208033
0.33566213
0.40699098
0.2702044
0.33871347
0.42757481
""
0.39714554
0.47863212
""
0.54690737
0.42101672
0.50899071
0.3251949
0.46259668
0.48908231
0.50092542
0.40379784
0.36069864
0.47231755
0.52516425
0.57327598
0.48153657
0.37439793
0.41077921
0.4083502
0.48923728
0.43292305
0.6041193
0.52865559
0.45049587
0.36555487
0.34701046
""
0.45172393
0.48362646
0.41806605
0.46903387
0.48756373
0.52562553
0.4413583
0.45850572
0.54311484
0.4658553
0.4718703
0.51356691
0.453619
0.48037133
0.54257542
0.58694446
0.49852705
0.48561263
0.44577253
""
0.43311128
0.450782
0.49851885
0.40578264
0.39075819
0.27308422
""
0.48583415
0.40103337
0.48407286
0.55353713
0.40323061
0.42358181
0.54807752
0.42059931
""
0.42171115
""
0.43901956
0.32033142
0.59439361
""
""
""
""
""
""
0.50005221
0.39924443
""
0.42969778
0.59839207
0.39272881
0.44982275
0.38305363
0.49988142
""
""
0.423971
""
""
""
0.47572982
""
0.52808857
""
0.37840745
0.43567196
0.37397218
""
0.49793434
0.43216354
""
0.60817951
0.32258737
0.3681863
0.45109093
0.54726201
""
0.2154099
""
""
0.47119257
0.36188826
0.75589865
0.5958851
0.7917465
""
""
""
""
""
0.55859172
0.39807367
0.40416408
0.45737693
0.52716792
0.47996217
0.43164644
0.55305791
0.53239226
0.38507894
0.48358971
0.40118042
0.45099768
0.42758769
0.34463698
0.51773304
0.40463412
0.28224814
0.35104164
0.33247072
0.40899661
0.45942414
0.44039243
0.41538841
0.36064863
0.38057745
0.44711122
0.37644762
0.3533898
0.30406594
0.3965472
0.43735647
0.42269853
""
0.57492894
0.43055069
""
""
0.43206179
0.31338176
0.55176204
0.42689413
0.33813852
0.392876
0.33911225
0.40175036
0.47491786
0.32132193
""
0.41765383
0.3725217
0.3739996
0.29534122
""
0.25632855
0.36189541
0.3555333
0.39284128
0.44329926
0.36667112
0.37778199
0.35880259
0.34981945
0.40396446
0.44363335
0.46371359
0.40085027
0.38173074
0.38650304
0.36408108
0.40003905
0.42232907
0.36325791
0.40560627
0.4158529
0.35581186
0.31226763
0.34727231
0.40001053
0.36851004
0.40338653
0.37260213
0.35121027
0.52307183
""
""
""
0.25013644
0.32166266
0.37508497
0.42497414
0.32498235
0.26985586
0.34348953
""
""
""
0.39868203
0.31120414
0.54918683
0.39061448
""
0.43450722
""
0.39286894
0.47088739
""
0.3417303
0.30057594
0.46241695
0.39652026
0.49507666
""
0.42272878
""
0.43166977
0.23503622
0.27616963
0.40596446
0.42927358
0.38098493
""
0.20114374
0.4821043
0.50760406
0.26064247
0.37278175
0.35324502
""
0.41517869
0.34310007
0.45744807
""
0.38386974
0.36506391
0.35204017
""
""
0.46943679
0.44070458
0.37352353
0.3499926
0.48883063
0.25422356
""
0.4212741
0.35268337
0.37566301
0.39372
0.40332285
0.316699
0.34392592
""
0.30698782
0.45977041
0.35741118
0.31839478
0.42432335
0.43649733
""
0.41681904
0.38421467
0.30014125
""
""
""
0.33613572
0.1654069
""
0.42394686
0.38660112
0.3209593
""
""
0.38008577
0.25229862
0.40374839
""
""
0.5062151
""
0.43018967
""
0.5186249
0.48258126
""
0.27882615
0.31936598
0.4176071
0.32674065
0.54596925
0.46145779
0.29771626
0.54849333
0.35709172
0.50671571
0.30267435
0.41725209
""
0.3751092
""
""
""
0.4057155
0.40523049
""
0.25788921
""
0.29848638
0.30855799
""
0.27220732
""
""
0.348553
""
""
""
0.32307348
0.40583152
0.33638421
""
""
0.38673201
""
""
0.23606314
0.39143154
0.31446552
0.54046667
0.34429362
""
0.43882138
0.46370029
""
""
0.39795545
0.37993988
""
""
0.40146381
0.54019678
0.59679747
0.51604247
0.34233561
0.54038763
0.40595075
""
0.41160494
0.4368192
0.42001981
0.48677117
""
""
0.39265382
0.47251981
0.48071519
""
""
0.38022971
0.5605281
0.47183731
""
0.22725114
""
0.46215981
0.4060013
0.27937454
0.41706973
0.39451158
0.35430196
0.55284375
0.3033174
0.39855725
0.5686692
0.30496007
""
0.36509869
0.42795464
0.6001091
0.37809744
0.48831928
0.51725823
0.35314453
0.26523495
0.25086701
""
0.36203426
""
0.35034189
0.34848791
""
0.42357066
0.444967
0.34116292
0.35737127
""
0.31867656
0.40205169
0.46716928
0.51959944
0.50806856
0.3226015
0.44823495
0.3533242
0.5156517
0.4550437
0.32576808
0.50656462
0.34736884
0.41018477
0.49826425
0.35856968
0.38641033
0.41515461
0.42891473
0.27374133
0.49846417
0.33237913
0.37354484
0.38087437
0.37142801
0.34540465
0.44271407
""
0.21900229
0.4494532
0.35033986
0.46551731
0.26696563
0.34029204
0.4317303
0.39524829
0.2696321
0.42079136
0.38847578
0.40528134
0.39497489
0.43824163
0.44984716
0.38151848
0.35205811
0.36514625
0.42349881
0.36230391
0.44611794
0.41487175
0.36970139
0.33009031
0.44728816
0.29799312
0.31063852
0.48815706
0.3363592
0.40673473
0.44504496
0.4636243
0.39688122
0.39040494
0.4443427
0.36524928
0.4212409
0.39547363
0.51211447
0.39032072
""
""
0.52730203
0.49360508
0.49155197
0.39907897
0.41883504
0.46662128
0.38370374
0.31873202
0.34342363
0.2984485
0.24266291
0.38259107
0.43952367
0.31650016
0.42098045
0.56872398
0.3879599
0.50057471
0.48288047
0.29888478
0.44195837
0.4464232
0.39816225
0.40819201
0.55119419
0.39385328
0.36041307
0.33140421
0.43338579
0.35732782
0.29403982
0.24130613
0.33140013
0.36632282
0.39898375
0.39512625
0.41047743
0.26941186
0.33187631
0.38137275
0.4772101
0.34320366
0.34477201
0.4742921
0.38700429
0.34746861
0.42043102
0.29225543
0.39039165
0.38056135
0.41142461
0.35249591
0.36867753
0.38602585
0.39045849
0.44787514
0.35246626
0.39773828
0.35964018
0.37846613
0.45441717
0.49255878
0.41146711
0.40548128
0.39034891
0.32341605
0.33107311
0.42953384
0.52958131
0.51103288
0.35970277
0.29041731
0.42551607
0.3360098
0.35735634
0.39463428
0.47829092
