kfr_stycz_hisp_pooled_n
124.0
6015.0
534.0
""
93.0
81.0
24.0
""
1424.0
245.0
96.0
31.0
366.0
32.0
24.0
""
21.0
""
25.0
""
21.0
24.0
""
264.0
375.0
""
""
""
""
""
""
26.0
""
1112.0
543.0
25.0
186.0
""
""
""
""
60.0
154.0
29.0
209.0
""
56.0
""
""
""
419.0
4573.0
61.0
1365.0
38.0
113.0
1010.0
80.0
""
""
67.0
""
31.0
148.0
133.0
""
157.0
""
41.0
39.0
""
76.0
99.0
78.0
773.0
""
100.0
29.0
""
43.0
27.0
148.0
""
239.0
69.0
22.0
140.0
33.0
136.0
50.0
49.0
83.0
31.0
28.0
27.0
156.0
34.0
201.0
77.0
4871.0
258.0
58.0
148.0
1853.0
200.0
""
51.0
82.0
23.0
72.0
37.0
210.0
""
""
""
""
""
""
797.0
""
""
23.0
40.0
""
""
856.0
30.0
54.0
""
58.0
32.0
""
""
293.0
26.0
""
152.0
""
75.0
31.0
""
53.0
20.0
69.0
54.0
54.0
43.0
""
""
""
""
""
""
169.0
""
""
""
163.0
""
""
""
""
""
104.0
""
""
27.0
""
""
42.0
71.0
139.0
""
""
""
49.0
""
58.0
31.0
""
""
""
""
""
""
""
""
21.0
21.0
""
23.0
""
""
""
""
""
31.0
34.0
122.0
""
""
""
69.0
248.0
94.0
""
""
""
""
""
271.0
31.0
""
""
""
""
423.0
""
""
""
""
24.0
""
983.0
343.0
""
""
""
638.0
""
47.0
54.0
61.0
""
""
""
89.0
67.0
51.0
""
76.0
""
""
634.0
""
""
24.0
""
""
""
153.0
20.0
""
151.0
""
""
22.0
""
""
""
""
""
""
140.0
63.0
""
49.0
""
224.0
20.0
""
40.0
""
1017.0
619.0
53.0
233.0
""
""
143.0
""
""
""
""
""
194.0
""
""
27.0
36.0
""
1453.0
31.0
""
""
41.0
""
239.0
""
""
""
343.0
44.0
22.0
""
""
54.0
""
95.0
""
""
""
22.0
""
""
36.0
""
""
22.0
""
43.0
""
""
270.0
""
40.0
181.0
""
""
""
210.0
24.0
2519.0
549.0
905.0
""
41.0
""
""
""
51.0
117.0
""
""
""
""
""
""
""
""
1832.0
""
""
""
""
25.0
""
""
128.0
24.0
28.0
""
""
""
""
56.0
""
""
30.0
68.0
""
""
""
""
148.0
29.0
""
""
""
""
65.0
""
""
""
345.0
""
""
42.0
""
""
""
21.0
48.0
""
""
20.0
""
306.0
""
""
""
40.0
""
""
26.0
""
874.0
44.0
""
166.0
""
""
""
30.0
""
""
""
""
""
""
""
25.0
""
70.0
""
""
43.0
""
""
28.0
""
""
73.0
""
""
""
""
""
""
""
22.0
""
""
63.0
""
""
""
""
""
""
34.0
""
""
""
""
32.0
53.0
""
""
""
""
""
""
""
125.0
""
""
""
""
""
34.0
51.0
""
138.0
22.0
38.0
60.0
""
319.0
356.0
237.0
""
""
""
""
""
31.0
506.0
""
""
""
""
""
90.0
39.0
""
2707.0
32.0
301.0
112.0
""
25.0
144.0
""
21.0
47.0
1111.0
151.0
45.0
""
158.0
""
22.0
28.0
277.0
135.0
""
""
162.0
61.0
39.0
73.0
488.0
119.0
""
143.0
29.0
96.0
291.0
47.0
36.0
22.0
""
""
""
78.0
34.0
193.0
""
20.0
77.0
""
""
24.0
67.0
""
49.0
27.0
""
""
156.0
27.0
1064.0
1232.0
112.0
41.0
157.0
132.0
290.0
35.0
381.0
""
532.0
648.0
29.0
6829.0
4283.0
36.0
161.0
23.0
56.0
173.0
122.0
54.0
835.0
225.0
131.0
1096.0
""
5454.0
124.0
3873.0
311.0
3997.0
""
955.0
830.0
5981.0
3091.0
""
""
550.0
20.0
""
34.0
""
85.0
407.0
""
348.0
77.0
335.0
129.0
20.0
""
23.0
39.0
188.0
""
""
""
380.0
30.0
979.0
37.0
""
81.0
140.0
61.0
27.0
51.0
1301.0
172.0
35.0
""
111.0
278.0
454.0
20.0
2406.0
""
""
282.0
44.0
508.0
205.0
""
""
1061.0
40.0
36.0
62.0
46.0
""
115.0
""
355.0
145.0
""
567.0
192.0
2131.0
175.0
20.0
""
21.0
""
""
1425.0
""
""
1048.0
361.0
138.0
131.0
""
126.0
144.0
402.0
428.0
5061.0
28.0
""
552.0
""
32.0
35.0
""
76.0
53.0
22.0
118.0
""
37.0
62.0
204.0
""
""
26.0
40.0
1060.0
26.0
22.0
40.0
""
153.0
48.0
""
2110.0
""
""
30.0
22.0
""
""
211.0
""
""
""
""
""
76.0
""
53.0
70.0
""
""
32.0
28.0
21.0
""
88.0
""
52.0
141.0
""
178.0
51.0
""
23.0
""
140.0
""
1780.0
""
""
30.0
142.0
""
""
133.0
165.0
51.0
29.0
102.0
113.0
""
""
""
""
21.0
""
51.0
482.0
127.0
""
46.0
105.0
""
""
""
""
""
""
22.0
""
""
26.0
""
""
""
""
""
""
""
192.0
64.0
""
""
""
""
65.0
416.0
170.0
""
""
""
""
210.0
""
""
""
37.0
""
""
37.0
68.0
""
""
50.0
20.0
20.0
22.0
43.0
20.0
27.0
21.0
""
25.0
""
""
""
""
63.0
""
""
29.0
""
""
130.0
68.0
""
20.0
""
""
""
""
26.0
22.0
""
""
23.0
""
35.0
32.0
""
""
""
""
""
""
""
27.0
""
""
122.0
""
""
""
""
130.0
191.0
31.0
""
31.0
26.0
52.0
""
""
175.0
""
""
87.0
""
745.0
34.0
50.0
""
""
""
""
""
""
""
""
40.0
99.0
""
""
328.0
""
""
23.0
""
""
""
36.0
""
2781.0
251.0
239.0
107.0
""
36.0
43.0
79.0
""
55.0
""
""
60.0
""
""
""
21.0
""
22.0
""
""
""
""
""
""
99.0
""
""
""
""
25.0
""
123.0
44.0
""
291.0
27.0
169.0
""
""
""
36.0
""
""
452.0
""
""
53.0
1244.0
59.0
""
""
35.0
""
""
25.0
41.0
34.0
68.0
""
""
42.0
""
""
38.0
""
25.0
545.0
""
22.0
""
""
""
""
166.0
""
""
""
""
""
""
""
99.0
61.0
""
""
""
""
24.0
""
""
47.0
74.0
""
""
""
""
""
""
100.0
""
""
""
""
""
""
""
""
56.0
""
""
""
""
""
84.0
""
""
""
""
""
""
""
""
453.0
67.0
""
""
""
""
""
69.0
""
""
99.0
""
""
41.0
""
""
""
26.0
""
147.0
20.0
""
314.0
""
366.0
""
""
111.0
2304.0
""
""
""
""
""
24.0
""
""
""
""
""
443.0
""
""
""
""
""
""
""
""
""
""
27.0
""
""
""
615.0
137.0
""
""
""
186.0
""
31.0
""
""
""
24.0
""
""
""
""
146.0
""
22.0
""
""
67.0
766.0
26.0
493.0
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
173.0
18943.0
173.0
356.0
""
""
179.0
53.0
""
389.0
""
184.0
29.0
20.0
3520.0
59.0
544.0
47.0
""
41.0
""
46.0
790.0
127.0
426.0
112.0
""
1972.0
6316.0
1634.0
3957.0
253.0
1838.0
7519.0
759.0
14305.0
188.0
1653.0
6424.0
2361.0
2116.0
1748.0
9240.0
185.0
1465.0
441.0
6046.0
293.0
18868.0
""
1930.0
565.0
274.0
1045.0
""
5473.0
1669.0
551.0
144.0
""
168.0
1802.0
122.0
123.0
862.0
494.0
187.0
1107.0
218.0
679.0
400.0
2301.0
1345.0
1002.0
2854.0
133.0
348.0
272.0
184.0
87.0
2925.0
588.0
38.0
35796.0
228.0
63.0
66.0
295.0
101.0
34.0
73.0
81.0
41.0
49.0
1029.0
1730.0
20.0
20.0
56.0
65.0
82.0
""
66.0
235.0
28294.0
""
86.0
45.0
2631.0
235.0
9490.0
27793.0
323.0
418.0
693.0
200.0
2249.0
98.0
115.0
56.0
348.0
30236.0
251.0
3395.0
1790.0
57.0
276.0
329.0
38.0
""
46.0
65.0
10215.0
273.0
53.0
72.0
519.0
47.0
53.0
183.0
7620.0
46.0
""
347.0
30.0
""
""
""
""
51.0
""
25.0
93.0
244.0
101.0
297.0
80.0
""
70.0
26.0
283.0
112.0
20.0
""
""
82.0
44.0
225.0
1286.0
""
""
217.0
68.0
143.0
437.0
55.0
641.0
65.0
243.0
""
""
58.0
36.0
694.0
42.0
216.0
65.0
175.0
""
105.0
""
232.0
22.0
368.0
""
224.0
80.0
167.0
35.0
28.0
""
""
1834.0
""
31.0
74.0
134.0
189.0
""
546.0
170.0
""
46.0
70.0
""
45.0
135.0
20.0
291.0
64.0
172.0
147.0
277.0
46.0
144.0
23.0
55.0
47.0
118.0
""
23.0
""
338.0
46.0
1343.0
""
""
""
267.0
71.0
120.0
90.0
""
""
""
""
""
""
""
""
40.0
125.0
""
""
""
""
""
""
""
""
134.0
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.0
""
""
51.0
105.0
""
21.0
""
139.0
28.0
197.0
27.0
41.0
""
22.0
418.0
""
36.0
158.0
183.0
33.0
63.0
""
45.0
3284.0
44.0
278.0
131.0
167.0
125.0
22.0
1509.0
222.0
20.0
59.0
237.0
""
751.0
229.0
29.0
""
145.0
""
22.0
""
148.0
""
36.0
30.0
321.0
23.0
132.0
39.0
1561.0
1840.0
22.0
600.0
49.0
166.0
""
40.0
95.0
""
577.0
""
30.0
49.0
""
188.0
46.0
""
24.0
""
137.0
22.0
127.0
118.0
41.0
392.0
29.0
195.0
49.0
252.0
427.0
205.0
53.0
35.0
41.0
""
141.0
37.0
89.0
91.0
427.0
""
36.0
""
""
34.0
104.0
39.0
77.0
113.0
396.0
132.0
68.0
34.0
""
999.0
""
767.0
26.0
""
142.0
207.0
65.0
""
""
211.0
64.0
109.0
""
41.0
49.0
""
""
22.0
311.0
""
""
176.0
57.0
49.0
""
92.0
55.0
133.0
64.0
121.0
59.0
29.0
""
72.0
54.0
24.0
144.0
""
""
""
4274.0
76.0
95.0
66.0
29.0
92.0
66.0
57.0
186.0
""
""
160.0
53.0
52.0
173.0
211.0
95.0
2010.0
151.0
99.0
29.0
""
70.0
20.0
199.0
1483.0
83.0
145.0
155.0
69.0
48.0
315.0
231.0
""
""
""
299.0
939.0
151.0
266.0
271.0
22.0
1015.0
104.0
346.0
491.0
2961.0
90.0
2741.0
537.0
""
52.0
714.0
30.0
""
138.0
2818.0
""
563.0
237.0
807.0
30.0
116.0
24.0
2533.0
58.0
38.0
1308.0
92.0
76.0
""
84.0
58.0
1135.0
""
28.0
""
53.0
29.0
241.0
883.0
740.0
""
421.0
50.0
""
196.0
""
""
21.0
33.0
""
""
270.0
2162.0
37.0
485.0
2464.0
378.0
82.0
20.0
50.0
""
701.0
1220.0
""
1648.0
72.0
47.0
7585.0
157.0
""
114.0
27.0
""
""
""
""
21.0
26.0
""
107.0
55.0
158.0
28.0
965.0
68.0
307.0
137.0
4182.0
160.0
20.0
211.0
""
167.0
""
""
194.0
378.0
""
433.0
70.0
34.0
41.0
39.0
37.0
48.0
""
247.0
33.0
21.0
122.0
43.0
744.0
70.0
""
260.0
23.0
61.0
47.0
75.0
""
270.0
""
22.0
""
56.0
114.0
77.0
103.0
580.0
25.0
365.0
160.0
""
22.0
232.0
""
""
""
""
""
24.0
""
""
29.0
""
""
""
""
32.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
41.0
26.0
""
""
""
""
61.0
""
""
228.0
""
""
225.0
""
""
""
""
""
""
""
""
""
""
22.0
""
""
""
70.0
79.0
""
""
113.0
129.0
""
""
20.0
43.0
37.0
""
""
""
38.0
53.0
35.0
34.0
1130.0
""
30.0
40.0
40.0
28.0
""
37.0
53.0
22.0
""
43.0
""
96.0
305.0
""
22.0
""
33.0
""
22.0
20.0
23.0
""
20.0
""
50.0
""
350.0
""
23.0
32.0
""
22.0
123.0
50.0
""
""
76.0
""
54.0
180.0
""
51.0
480.0
""
""
66.0
""
""
""
""
80.0
41.0
61.0
87.0
308.0
""
""
70.0
1280.0
""
""
95.0
189.0
60.0
""
23.0
""
""
49.0
96.0
""
30.0
""
264.0
106.0
245.0
592.0
837.0
365.0
33.0
""
1773.0
372.0
205.0
170.0
1310.0
31.0
965.0
3065.0
62834.0
55.0
""
158.0
206.0
4387.0
1751.0
168.0
""
535.0
422.0
176.0
386.0
1155.0
680.0
82.0
18369.0
81.0
""
43.0
220.0
215.0
333.0
105.0
34.0
174.0
27.0
90.0
3702.0
64.0
268.0
1931.0
192.0
""
284.0
734.0
""
181.0
38.0
233.0
31.0
145.0
39765.0
514.0
1056.0
""
3921.0
418.0
32.0
451.0
""
527.0
140.0
4988.0
25.0
1941.0
39098.0
283.0
185.0
82.0
171.0
69.0
234.0
""
7453.0
41.0
71.0
524.0
340.0
3889.0
166.0
243.0
20.0
106.0
441.0
238.0
430.0
773.0
248.0
3089.0
1266.0
67.0
40.0
71.0
68.0
131.0
80661.0
210.0
""
83.0
2532.0
43.0
333.0
30643.0
261.0
805.0
275.0
162.0
76.0
765.0
77.0
418.0
279.0
""
28.0
254.0
96.0
21.0
1796.0
291.0
2189.0
1358.0
322.0
375.0
786.0
333.0
28.0
""
610.0
62.0
""
""
1464.0
34.0
103.0
404.0
215.0
267.0
194.0
189.0
37.0
608.0
150.0
22.0
149.0
78.0
""
5911.0
142.0
141.0
3035.0
""
81.0
24.0
93.0
""
892.0
2619.0
1383.0
""
3329.0
345.0
21.0
186.0
109.0
3079.0
557.0
35.0
""
282.0
367.0
""
327.0
14508.0
187.0
""
302.0
299.0
62.0
681.0
254.0
592.0
172.0
2842.0
231.0
""
1115.0
117.0
20.0
31.0
650.0
177.0
""
204.0
458.0
211.0
232.0
""
""
106.0
2675.0
85.0
37.0
405.0
""
84.0
21.0
1491.0
28.0
3503.0
119.0
""
""
102.0
195.0
21123.0
2109.0
""
455.0
""
400.0
2898.0
15297.0
32.0
36.0
122.0
61.0
997.0
2120.0
205.0
2656.0
276.0
417.0
356.0
196.0
12241.0
957.0
29.0
1183.0
245.0
1122.0
4170.0
1087.0
272.0
426.0
179.0
231.0
138.0
235.0
570.0
""
257.0
313.0
156.0
""
1601.0
21.0
""
""
35.0
94.0
""
""
38.0
28.0
""
""
6526.0
""
48.0
29.0
78.0
300.0
83.0
1529.0
51.0
344.0
""
2135.0
""
""
""
85.0
""
23.0
""
""
""
""
28.0
40.0
29.0
35.0
29.0
96.0
""
""
""
""
2439.0
52.0
""
52.0
""
20.0
""
""
""
36.0
21.0
""
""
""
689.0
""
""
80.0
""
""
27.0
""
7579.0
118.0
""
22.0
32.0
111.0
""
46.0
""
""
""
""
""
86.0
467.0
37.0
""
44.0
65.0
""
38.0
""
""
""
855.0
29.0
""
""
""
23.0
""
45.0
22.0
""
21.0
""
""
34.0
""
""
40.0
29.0
""
168.0
2618.0
""
""
""
67.0
""
126.0
""
""
75.0
""
""
266.0
402.0
""
""
""
43.0
28.0
""
""
""
210.0
1477.0
""
""
42.0
467.0
42.0
""
44.0
""
312.0
114.0
""
65.0
""
389.0
139.0
76.0
""
83.0
299.0
160.0
""
592.0
580.0
""
58.0
""
174.0
""
306.0
147.0
30.0
25.0
111.0
1668.0
55.0
""
75.0
389.0
38.0
1404.0
694.0
104.0
1205.0
31.0
302.0
323.0
""
1660.0
""
812.0
154.0
236.0
44.0
5905.0
843.0
82.0
50.0
285.0
""
145.0
100.0
39.0
29.0
3185.0
""
820.0
""
2372.0
965.0
49.0
819.0
""
606.0
631.0
""
4619.0
""
91.0
""
""
""
48.0
""
""
""
21.0
""
""
""
""
""
""
48.0
""
72.0
101.0
""
""
""
""
29.0
""
""
""
""
""
28.0
""
""
""
21.0
""
""
""
""
29.0
26.0
""
""
""
""
""
""
""
""
""
""
""
""
57.0
""
39.0
24.0
38.0
""
552.0
""
""
73.0
42.0
44.0
79.0
""
714.0
190.0
31.0
22.0
31.0
87.0
""
158.0
""
31.0
31.0
36.0
""
""
32.0
225.0
39.0
950.0
""
74.0
""
""
27.0
106.0
116.0
32.0
24.0
""
5868.0
59.0
31.0
22.0
277.0
127.0
""
41.0
28.0
75.0
20.0
1219.0
""
412.0
""
71.0
80.0
""
24.0
278.0
""
22.0
22.0
""
396.0
""
202.0
957.0
77.0
61.0
275.0
85.0
116.0
46.0
108.0
133.0
54.0
""
125.0
73.0
""
""
783.0
""
336.0
""
87.0
27.0
45.0
""
311.0
""
79.0
67.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
34.0
""
21.0
""
""
""
""
""
""
""
""
""
""
""
