kfr_native_black_female_p25_se
0.020257315
0.021061419
0.016128471
""
""
0.027847106
0.023576709
0.012598021
0.016567666
""
0.035381146
0.029621368
0.019673718
0.03731909
""
0.02348814
0.025603317
0.027917201
0.038409673
0.022290396
0.037634972
""
0.01603028
0.012666219
""
0.019159123
0.019220673
0.017124137
0.04194263
""
0.034825135
0.020562662
0.024606749
0.019290105
0.0088024577
""
0.0042766249
""
0.023634819
0.025950635
0.014230297
0.02429596
0.019029275
0.017089965
0.011690919
0.02309506
""
""
0.0055483244
0.030513216
0.0061971303
0.018790916
0.0235666
0.017489119
0.021382911
0.027060382
0.014827087
0.031903405
0.040119343
0.021105085
0.01300021
0.018748401
0.010666852
0.026889628
0.029568382
0.02631608
""
""
""
0.0254732
""
""
""
""
0.026707502
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.04412324
""
""
""
""
""
0.0081416136
""
""
0.017068293
0.0363837
""
""
0.052093621
0.018434998
0.027153542
""
""
""
0.039274119
""
""
0.021316657
0.024665484
""
""
""
0.016618505
0.054954432
0.023227008
""
0.01252684
0.025004683
0.039201785
0.019358572
0.024583025
0.026771666
""
""
0.018876793
""
""
0.022889599
0.03797267
0.037249379
""
""
0.030632544
0.01098339
""
0.041048549
""
0.023213875
0.02840979
0.042355567
""
0.029149666
""
""
0.019455858
0.012872066
0.026357628
""
0.042849712
""
0.02003549
""
0.015948508
""
0.044746086
""
""
""
0.0059655313
""
0.016918734
0.048107754
""
""
0.024628008
""
""
""
0.015637543
""
0.054339051
0.040619712
0.035934687
""
0.0074179154
""
""
0.066734828
""
""
0.011869233
""
""
0.013060899
""
""
""
""
0.015090276
0.042534404
""
""
0.003321561
0.053416889
0.042219024
""
""
0.035882954
""
""
0.033394855
""
""
0.01714953
0.08205691
""
0.010483054
0.0090169385
""
0.0082522975
0.0090169767
0.012819113
0.015802845
0.065911762
0.02214326
0.039709792
0.018528294
""
""
""
""
0.014605386
0.051706623
0.024443934
0.072377026
""
""
0.044832923
""
0.027527822
0.055598896
0.052467123
0.017617708
""
0.016259812
""
""
""
""
""
""
""
""
""
""
""
""
""
0.009968929
""
0.097333007
""
""
0.014950941
""
""
""
""
""
""
""
