kfr_white_male_p75_se
0.0080801211
0.0050995187
0.016808074
0.018528707
0.0099811405
0.041652508
0.019295957
0.0065722265
0.013658651
0.018402221
0.012333125
0.023390373
0.014672955
0.021966133
0.02023943
0.0096991528
0.0092716729
0.028150927
0.034340821
0.013505007
0.024611864
0.0084959306
0.0097018303
0.013087323
0.011574433
0.0074197878
0.014134504
0.0078484025
0.018958254
0.014750875
0.016561456
0.044943746
0.028849568
0.018034551
0.0067952648
0.010790703
0.0026178807
0.021965211
0.0073090689
0.012940957
0.0063919597
0.0077433642
0.036834367
0.035667658
0.0038864408
0.015545218
0.015833277
0.0082395673
0.0037563713
0.014770537
0.0044711032
0.0055763661
0.04069164
0.018855549
0.017509114
0.018663663
0.012517755
0.0081829084
0.0040356843
0.046956472
0.0088164331
0.012104273
0.0052938666
0.0094877854
0.019399324
0.028738899
0.017593162
""
""
0.0035935121
0.061410282
""
0.044777296
""
0.0063328207
0.10176093
0.077851914
0.010249224
0.010461981
0.017766999
0.019708917
""
""
0.008954416
0.045258209
0.06177808
""
0.058074042
0.040027924
0.019480826
""
0.038467761
0.032764919
0.069157533
""
0.074780636
0.026788263
0.0073049502
0.0063111344
0.011583732
0.01387932
0.025060721
0.029592391
0.0012441209
0.0065839146
0.010207145
0.0025840092
0.0067291772
0.024931088
0.0056535881
0.0075453594
0.017473402
0.01458728
0.012543411
0.0051727975
0.012311853
0.023721611
0.043332409
0.01822299
0.02620429
0.015875144
0.019831032
0.01646243
0.027886704
0.013548184
0.015796227
0.0076839295
0.0095612109
0.010361437
0.020224076
0.028588569
0.023332233
0.0187915
0.0067876806
0.019548422
0.029577047
0.0083370125
0.015824607
0.012190407
0.018034726
0.013312356
0.025758129
0.011183518
0.029906735
0.020677052
0.008681478
0.017703814
0.039686956
0.022260532
0.038549475
0.02818452
0.022704285
0.017771408
0.0078006685
0.024405614
0.026890812
0.011286201
0.011623025
0.030421024
0.030816661
0.029857893
0.03748744
0.015707117
0.026779387
0.02303586
0.028635811
0.017498985
0.022515006
0.0097935423
0.03028647
0.0034774616
0.019075409
0.021027118
0.0064473534
0.033802696
0.047276441
0.0060080029
0.022650095
0.0244356
0.032820262
0.0096251704
0.021656759
0.0057300092
0.009069195
0.043385606
0.020904658
0.0020950199
0.064053848
0.011009103
0.0050753048
0.011351241
0.019575894
0.0020503292
0.013852103
0.0041167531
0.0031198056
0.014489044
0.0066292244
0.0099476837
0.014111209
0.0028624991
0.0072590085
0.011317203
0.010888767
0.0011017087
0.0072250441
0.0039452096
0.017941238
0.0081298891
0.0057264618
0.028940141
0.030658385
0.0044051083
0.0053913244
0.0060289414
0.0013965019
0.0032394135
0.017334852
0.0020346926
0.0020726915
0.0087837661
0.0019278551
0.0014443602
0.0043521682
0.003009039
0.0040217382
0.0028390284
0.0036609154
0.001839789
0.0044720308
0.004954698
0.042002629
0.011155521
0.003251737
0.0028413746
0.0033363863
0.0080141677
0.010001238
0.033800956
0.0047318796
0.0086362939
0.0023092236
0.0053271116
0.0098251617
0.0033026198
0.019479623
0.002163921
0.026057467
0.039691187
0.036982149
0.0033607518
0.006288534
0.016779395
0.082399651
0.018697217
0.052881029
0.10680766
0.047510769
0.032049011
0.013422202
0.0034016331
""
0.003229697
0.015967079
0.0095146373
0.0023326436
0.0099860551
0.0080742948
0.027214607
0.035035253
0.020304399
""
0.038680881
0.080101542
0.0020849067
0.067453049
0.024354087
0.027521219
0.0091835912
0.0031973035
0.02430342
0.038133886
0.013354518
0.0054764734
""
0.011070482
0.01527396
0.011176372
0.012243843
0.017313018
0.029594859
0.013627836
0.030607138
0.020180821
0.020364366
0.0064832205
0.017013013
0.021362597
0.018347261
0.049508478
""
0.039943308
0.046687104
0.024505325
0.01106724
0.030412704
0.0041435836
0.018873967
0.0020469814
0.0019778688
0.0037440856
0.004200812
0.0020954786
0.0033546747
0.0041566701
0.0051904023
0.0057432549
0.0026385083
0.0057566944
0.0055211345
0.0049231621
0.014127378
0.0056875804
0.016031655
0.0029831675
0.0019490207
0.026165098
0.0064459713
0.0076209828
0.0043943059
0.0049320464
0.011632278
0.019806633
0.032017414
0.0025284947
0.0041907164
0.0090735685
0.035237525
0.015193301
0.021706559
0.035148293
0.024309997
0.028144067
0.021513587
0.018137893
0.0067918301
0.0099970372
0.0022817554
0.0215229
0.0068616173
0.012930245
0.022718892
0.034635723
0.0050438689
0.0035554613
0.0045994902
0.016416321
0.0377925
0.022671143
0.0044870665
0.0052549127
0.0056175347
0.0028742098
0.0084162522
0.0076023117
0.004750716
0.013333433
0.002583131
0.0057138414
0.0022525853
