kfr_native_pooled_female_n
5344.0
2287.0
609.0
6991.0
4724.0
852.0
9549.0
802.0
525.0
3291.0
4085.0
13282.0
591.0
1495.0
3538.0
375.0
360.0
3368.0
455.0
786.0
5657.0
6364.0
3490.0
2101.0
12418.0
519.0
2340.0
5351.0
12332.0
1172.0
1461.0
2222.0
10066.0
6094.0
1525.0
4580.0
1129.0
1677.0
436.0
466.0
5536.0
1067.0
493.0
257.0
861.0
943.0
13283.0
3009.0
7899.0
2323.0
4383.0
5935.0
2939.0
233.0
453.0
5970.0
929.0
353.0
294.0
2069.0
1158.0
7062.0
566.0
1215.0
1276.0
1131.0
477.0
763.0
885.0
1090.0
856.0
1351.0
1631.0
2286.0
1105.0
505.0
2091.0
1628.0
594.0
11603.0
1638.0
1806.0
1077.0
1920.0
12329.0
1527.0
1766.0
2713.0
5372.0
3350.0
2411.0
982.0
1003.0
4825.0
906.0
342.0
1831.0
3610.0
18415.0
5084.0
5841.0
15154.0
10293.0
5039.0
5635.0
13259.0
4899.0
11427.0
1249.0
3045.0
2651.0
2375.0
7828.0
759.0
6285.0
8539.0
5493.0
486.0
318.0
460.0
2380.0
1136.0
798.0
1440.0
886.0
3899.0
3889.0
1038.0
756.0
895.0
29218.0
1405.0
1944.0
833.0
2409.0
1491.0
5041.0
3237.0
602.0
1238.0
3816.0
1952.0
408.0
608.0
1864.0
605.0
3605.0
1649.0
1046.0
1023.0
1578.0
10423.0
2510.0
637.0
6535.0
6032.0
780.0
4142.0
969.0
1674.0
295.0
757.0
2968.0
22126.0
428.0
35911.0
2144.0
2461.0
1050.0
5222.0
54860.0
6826.0
3018.0
9691.0
3066.0
1302.0
7155.0
17618.0
2805.0
1870.0
1931.0
2234.0
14603.0
1574.0
1498.0
21805.0
709.0
1994.0
5514.0
473.0
984.0
2413.0
13055.0
635.0
935.0
2267.0
3807.0
4454.0
10639.0
1640.0
8835.0
5537.0
1750.0
2496.0
4992.0
7446.0
14865.0
1893.0
3179.0
4262.0
2901.0
5041.0
868.0
686.0
7865.0
8726.0
5515.0
26725.0
2367.0
2682.0
1487.0
2592.0
2536.0
1625.0
17017.0
4092.0
4757.0
6500.0
28728.0
9837.0
10523.0
3836.0
661.0
2727.0
471.0
1552.0
627.0
3414.0
267.0
1625.0
3632.0
1765.0
1803.0
4547.0
1763.0
1258.0
2459.0
13504.0
2612.0
3912.0
23858.0
5421.0
3990.0
646.0
3966.0
2265.0
1539.0
10557.0
3076.0
10284.0
4366.0
6295.0
13069.0
12926.0
7586.0
48913.0
9654.0
34329.0
48668.0
5870.0
4540.0
1764.0
377.0
4195.0
577.0
1123.0
8296.0
4128.0
1630.0
3686.0
11329.0
71.0
73.0
32871.0
12686.0
1673.0
5999.0
25895.0
2004.0
1215.0
868.0
631.0
1317.0
2458.0
1675.0
2124.0
1020.0
3689.0
2508.0
5802.0
35626.0
1334.0
3428.0
4978.0
1633.0
1409.0
1491.0
1983.0
3942.0
654.0
2765.0
3564.0
2347.0
3736.0
9848.0
5195.0
1737.0
8615.0
6727.0
4619.0
3431.0
9020.0
3143.0
1400.0
1870.0
2899.0
4961.0
2448.0
2143.0
5532.0
1317.0
8080.0
8240.0
20629.0
2191.0
59810.0
8395.0
1571.0
1831.0
26636.0
601.0
1445.0
3822.0
5231.0
2434.0
781.0
1544.0
1054.0
690.0
936.0
1989.0
1446.0
1667.0
346.0
2657.0
3403.0
513.0
2612.0
886.0
1523.0
2281.0
558.0
5380.0
43.0
200.0
1206.0
944.0
562.0
308.0
210.0
636.0
531.0
2092.0
81.0
228.0
68.0
415.0
192.0
224.0
1437.0
293.0
42.0
30.0
74.0
219.0
22.0
169.0
91.0
177.0
279.0
547.0
390.0
548.0
831.0
325.0
3032.0
865.0
486.0
472.0
96.0
158.0
956.0
2797.0
727.0
870.0
2382.0
3571.0
362.0
872.0
89.0
3546.0
2425.0
429.0
253.0
139.0
241.0
1048.0
596.0
397.0
415.0
218.0
139.0
368.0
98.0
2612.0
1639.0
1411.0
1757.0
1365.0
1382.0
1205.0
2175.0
7365.0
712.0
802.0
1106.0
2606.0
96.0
75.0
24.0
65.0
1304.0
1517.0
340.0
250.0
1334.0
1481.0
852.0
623.0
1498.0
3343.0
587.0
4390.0
918.0
1123.0
11648.0
804.0
381.0
53.0
165.0
290.0
754.0
7492.0
109.0
107.0
2374.0
299.0
221.0
179.0
81.0
229.0
338.0
168.0
82.0
433.0
1070.0
950.0
186.0
852.0
38.0
393.0
5554.0
22917.0
487.0
21.0
592.0
864.0
1358.0
662.0
260.0
147.0
462.0
299.0
268.0
1072.0
514.0
466.0
2176.0
4283.0
7015.0
1477.0
905.0
1011.0
861.0
2350.0
1526.0
21108.0
2851.0
1479.0
779.0
393.0
3929.0
1124.0
5665.0
1770.0
4100.0
942.0
