kfr_stycz_asian_pooled_mean_se
0.027612546
0.035292771
""
0.01689598
0.022193035
""
0.0091825053
""
""
0.015600874
0.021145388
0.0066375588
""
0.015926639
0.010971664
""
""
0.027767761
""
""
0.022975756
0.015189708
0.030221704
0.053929117
0.0086594643
""
0.028955624
0.016757257
0.0058256611
0.038299821
0.048728112
0.036218073
0.0085770944
0.012113612
0.052744765
0.012339109
""
0.052608799
""
""
0.021953898
""
""
""
""
""
0.0069636134
0.021763561
0.01231033
0.030963536
0.029337522
0.013897974
0.03755125
""
""
0.019532563
""
""
""
0.051204368
""
0.015968159
""
""
""
""
""
""
""
""
0.063635744
""
0.058150534
0.051725708
""
""
0.072533205
""
""
0.0099949893
0.0495761
0.032011528
""
0.036831278
0.0079586394
0.04325214
0.067755297
0.021923684
0.018636925
0.042472888
0.040698022
""
0.059426915
0.01875112
""
""
0.038166575
0.024318106
0.0055126338
0.01456628
0.015548336
0.0049782596
0.0089904889
0.016736727
0.013012462
0.0056153536
0.016661003
0.0064108586
0.064392626
0.020837825
0.023319108
0.03486507
0.014996595
""
0.013472981
0.016767735
0.015686868
""
""
""
0.02809521
0.044323582
0.057598628
0.029934525
""
0.017133165
0.020852651
""
""
0.064837925
0.0036518432
0.059269156
0.021424245
0.064657189
0.017755374
""
0.024262168
0.018004388
""
0.037434351
0.02153689
0.019166693
""
""
0.037506811
""
0.025824394
0.046518993
""
""
""
0.017119462
0.037655275
""
0.0088478047
0.014945949
""
0.021782514
""
0.068246447
""
""
0.01851899
0.0049299002
""
0.0022359823
0.046603136
""
""
0.035232
0.0043460364
0.013698934
0.059527997
0.023724705
""
""
0.021258643
0.0088500753
0.056666128
""
""
0.04563668
0.012908575
0.053472426
0.054198246
0.0092811417
""
""
0.021826329
""
""
0.027769068
0.012030275
""
""
0.054776035
0.033219449
0.041489962
0.015240047
""
0.016750412
0.023276474
0.034982346
0.032990891
0.031456329
0.016160019
0.0099377353
0.035306998
0.036117617
0.031659469
0.035890609
0.026622154
""
""
0.019465506
0.024084834
0.024822485
0.0075505767
0.047839642
0.052948177
""
0.057807781
0.040898681
0.060906753
0.007451009
0.033740327
0.030276306
0.026150409
0.010155345
0.02338461
0.017292788
0.020255333
""
0.040389515
""
0.049832795
""
0.034161326
""
""
0.040999584
0.03034253
0.055368911
0.021237293
0.046010487
0.054346595
0.024164686
0.011319617
0.044571668
0.021420844
0.0071750516
0.023795195
0.043366522
""
0.028602364
0.052985471
0.052577075
0.011109901
0.043928299
0.014979137
0.04447398
0.012971388
0.01020065
0.010909503
0.011917092
0.0013889124
0.0079763317
0.0021242101
0.003068974
0.012788327
0.015422962
0.032242768
""
0.036442708
""
""
0.015163281
0.020196036
""
0.026591107
0.0066810395
""
""
0.0030135689
0.0098938514
0.037383057
0.013266379
0.0048256167
0.029299395
""
""
""
""
""
""
""
""
0.036348548
0.03224209
0.020110918
0.0030031046
""
0.045473211
0.01392309
0.038804557
""
""
0.036750201
0.032177411
""
0.02501137
0.023708556
0.039490517
0.011783297
0.010830823
0.012092575
""
0.010611074
0.016879067
0.016420512
0.050760847
0.011443395
0.048151791
""
""
0.03624478
0.019797763
0.037118062
0.037318282
0.022347044
""
0.022266861
0.015331151
0.0068082735
0.036178272
0.0020342083
0.013513497
0.038496811
""
0.0072434824
""
""
0.029883901
0.029913688
0.053578969
""
""
""
""
""
0.064401917
0.046505999
0.042216118
""
0.044822268
0.03188068
""
0.050674956
""
""
0.044681709
""
0.026184719
""
""
""
""
""
""
""
""
""
0.054469552
""
""
""
""
""
""
0.063697435
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025603697
""
""
""
""
""
""
0.059455842
""
""
0.047551993
0.031603396
""
""
""
0.04171047
0.063462831
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035340287
""
0.021661175
""
""
0.026633218
0.051080786
