kir_pooled_pooled_p50
0.44395471
0.46002057
0.46324018
0.46515405
0.48796922
0.42820796
0.42863822
0.44346964
0.45735079
0.46556315
0.48689592
0.46256006
0.48012629
0.46508858
0.48173097
0.48924786
0.53427243
0.50069773
0.48293981
0.48113799
0.51128447
0.48738968
0.50621921
0.44470242
0.42551804
0.4881683
0.45509642
0.41897207
0.45493892
0.49556822
0.5394727
0.45783809
0.47954574
0.4314315
0.43100768
0.46384093
0.46748275
0.46510151
0.4639028
0.43646413
0.442835
0.47240633
0.44130105
0.47340247
0.44392103
0.44995803
0.50409091
0.46936631
0.43545508
0.45092446
0.48123339
0.45099825
0.45060375
0.42695984
0.47133306
0.46597198
0.44449797
0.47497496
0.47322509
0.43948403
0.4683803
0.41842401
0.44833431
0.44426128
0.46527961
0.44594768
0.51209581
0.54197299
0.47353831
0.50718057
0.47954255
0.49929881
0.47267291
0.48152426
0.4644824
0.46569005
0.50416845
0.4645887
0.44774836
0.44235528
0.40233755
0.38870862
0.48761398
0.4229835
0.46058506
0.47423777
0.47066313
0.45769012
0.47896379
0.4094016
0.44935897
0.43065661
0.44810128
0.47255531
0.4628824
0.44906908
0.35291412
0.49301854
0.45213914
0.43417096
0.45909128
0.45237592
0.4518947
0.45987931
0.43637961
""
0.45226473
0.48856279
0.47550789
0.45227358
0.46314994
0.42775068
0.45100185
0.44639233
0.46673691
0.44469833
0.40176171
0.49570346
0.46196291
0.43860734
0.43138263
0.46493447
0.45692056
0.4402521
0.43464062
0.4458777
0.45589983
0.47349489
0.45966738
0.44931358
0.40711373
0.48294076
0.50019503
0.52678978
0.57727993
0.47554156
0.49268821
0.45392898
0.49535057
0.49217209
0.48399347
0.5301041
0.49677792
0.48011422
0.46060908
0.46633577
0.4646641
0.44243988
0.49979624
0.46646303
0.48931813
0.45167562
0.44401067
0.46540025
0.51806718
0.45753419
0.46894425
0.47327191
0.46385902
0.43459076
0.38280448
0.44593009
0.50160855
0.49996635
0.45336911
0.45249951
0.44868332
0.44870281
0.45853046
0.49860749
0.47024345
0.4329001
0.48352638
0.44129097
0.47284469
0.45135909
0.46963409
0.46390763
0.45648649
0.47908965
0.48590043
0.47647223
0.47173917
0.52022964
0.49652049
0.43271136
0.45959941
0.49494207
0.49219275
0.47199163
0.4932341
0.50394267
0.48302698
0.51067573
0.50031573
0.53583211
0.48471284
0.46529442
0.52360249
0.51496953
0.48814142
0.49488351
0.41870266
0.52977395
0.50659394
