kir_imm_hisp_pooled_p1
0.65247482
""
""
0.24752562
0.33038306
""
0.36632079
""
""
0.34489003
0.57447404
0.44428346
""
""
0.49475861
""
""
0.49723631
""
""
0.49244601
0.47875738
0.51431382
0.3088122
0.38053077
""
0.32448307
0.42856666
0.51139945
""
""
""
0.44997531
0.43571982
""
0.39998749
""
""
""
""
0.29260454
""
""
""
""
""
0.48480535
0.20771927
0.50851774
""
0.4365423
0.53076136
""
""
""
0.42141035
""
""
""
0.4754816
""
0.38652205
""
""
""
""
""
""
""
""
""
""
""
0.44843635
""
""
""
""
""
0.34225398
""
""
""
0.26529545
0.31154779
""
""
0.38829991
0.42096633
0.47556946
""
""
""
0.41294315
""
""
""
0.38474086
0.39437476
0.37041524
0.3633025
0.44424224
0.43749511
0.35555285
0.34048858
0.39927927
0.38521916
0.4456867
0.4835541
0.40794945
0.52087909
""
0.53439218
""
0.44404614
0.33898515
0.45996356
""
""
""
0.46991101
0.46711513
""
0.33616927
""
0.35696501
0.3056049
""
""
""
0.41496035
""
0.50407076
""
0.31031969
""
0.52067494
0.47089946
""
""
0.35741442
0.43190688
""
""
""
""
0.31258336
""
""
""
""
0.33186057
""
""
0.36248976
0.31041333
""
0.39517212
""
""
""
""
0.43535849
0.44578463
""
0.48896432
""
""
""
0.58602971
0.3811779
0.45979276
""
0.34073433
""
""
0.3481009
0.47820905
""
""
""
""
0.4512932
""
""
0.48259985
""
""
0.56005508
""
""
0.51566625
0.48283324
""
""
""
0.41794038
""
0.37998408
0.56043637
0.43501249
0.45889524
0.45503247
0.33406922
""
0.44062966
0.43614805
""
""
0.49338013
0.35938215
0.57999295
""
""
0.53373718
0.26778227
0.31737193
0.33472657
""
""
""
""
""
""
0.32850134
""
""
""
0.36603832
0.36950135
0.28630659
0.58690399
""
""
""
""
""
""
""
""
""
0.36524433
""
0.4821406
""
""
0.55790573
0.36800122
""
0.38671249
0.35203302
0.29261422
""
""
0.17495319
""
0.34767666
0.3756924
""
0.42978066
""
0.32489985
0.34341553
0.34009489
0.45045295
0.45026794
0.41116479
0.45376331
0.36644715
0.4140698
0.37289929
""
""
""
""
""
0.41501936
""
""
""
0.37631989
""
""
0.40971527
0.40111828
""
0.34349295
0.39080051
0.054959632
""
""
""
""
""
""
0.45858744
""
0.42940858
0.41613352
0.41458443
0.37693912
""
""
0.37910447
0.18428534
""
""
0.42794073
""
""
0.44809949
""
0.44473863
0.49132296
0.36907616
0.32563546
""
0.32964876
0.39080009
""
""
0.49194008
""
""
""
0.4668611
0.45794696
""
""
0.43846419
""
0.35503221
0.37950033
0.39881632
0.26621583
0.42449522
0.43413037
0.50558078
""
0.40483013
""
""
0.50201106
