staytract_other_female_mean
0.2477058
0.21325259
""
""
""
""
""
0.20547512
""
""
""
""
""
""
""
0.21561156
0.24046116
""
""
""
""
0.22815412
0.14756227
0.17480421
0.3058956
0.1116287
0.40152112
0.16162559
""
""
""
""
""
""
0.20352775
0.31287324
0.19066605
""
0.14578044
0.45324081
0.086108953
0.28780779
""
""
0.1868521
""
""
0.16130373
0.20024411
""
0.15161839
0.19583556
""
""
""
""
0.27309075
0.19274321
0.17950949
""
0.35466573
0.23506267
0.17507964
0.40066335
""
""
""
""
""
0.1971184
0.35528442
""
""
""
0.16933389
""
""
0.29232624
0.20363073
0.33721426
0.11941049
""
""
0.18839906
0.3779586
""
""
""
0.25328279
0.17159209
""
""
""
""
""
0.18847692
0.26559126
0.16766731
0.10578928
0.19928516
""
""
0.50925493
0.13323219
0.11632449
0.25512356
0.12770237
0.13392672
""
0.13230516
0.11529662
""
""
0.11070561
0.1376507
""
""
""
0.14846782
""
""
""
""
""
""
""
0.28869805
0.20788448
0.18377936
""
""
""
""
0.18504626
""
""
0.1992036
""
""
""
0.28936601
""
""
""
""
0.20317486
""
""
""
""
""
""
""
0.24421141
""
""
0.26069441
0.24815433
""
""
""
""
0.32664612
""
""
""
""
""
0.20687425
""
0.14726399
""
""
0.13916267
""
""
0.1944713
""
""
""
0.10634224
""
0.14544676
0.39666539
""
""
0.19423549
""
0.13066222
0.1705925
0.14583248
""
0.19444819
0.28081265
0.14223267
0.17211841
0.18085553
0.19722863
0.17715017
0.25479984
0.1434398
0.1683939
0.17071685
0.089839034
0.20472737
0.12888002
0.17031403
0.023770437
0.22207305
0.18458547
""
""
0.18046033
0.19609675
0.16506067
0.1852604
0.15675294
""
0.16119403
0.15876198
0.14979437
0.16000426
0.17349878
0.23973224
0.16779824
0.1689672
0.24983484
0.19213215
0.18400504
0.20443358
0.18185946
""
0.16400641
0.15848657
0.13946655
0.12458266
0.15033081
0.21787542
""
0.19515532
0.21706352
0.16745569
0.18759182
0.20222828
0.13470069
""
0.12686537
""
""
""
0.12728828
0.11266825
""
""
""
""
""
""
""
0.12272722
0.14142938
""
0.1608254
""
0.18074991
0.18340506
0.19305766
0.066510655
""
""
""
""
""
""
0.11619589
""
""
""
0.20819071
0.13931683
""
""
""
0.14032201
""
""
0.074830607
0.17538561
0.2311316
""
""
""
""
""
""
0.11191282
""
""
""
""
""
""
""
""
0.14955354
""
0.12252207
""
0.16916168
0.21314178
0.1668403
0.13580599
0.23301244
0.24772084
0.21451364
0.16462085
0.15363143
0.18985945
0.24692768
0.19592135
0.1325521
""
0.14756665
""
0.16683742
0.20003092
""
0.10440438
0.16385679
0.1849504
0.25236109
0.15288194
""
""
0.1566972
0.19119057
0.08835578
""
0.20922847
""
""
""
""
""
""
0.13023156
0.245735
0.14857082
""
0.24697886
0.26372394
""
""
0.13633676
0.13718525
0.15325674
0.33527851
""
""
0.20395231
0.22383314
0.12202043
0.19092959
0.061748832
0.37021512
0.15207627
0.38694364
0.20339474
0.20053346
0.14983116
0.17437124
0.17570816
0.17941576
0.15598968
0.17548122
0.16605945
0.17648421
0.10436622
0.21576649
0.31449214
0.17822753
""
""
0.14045292
0.3853502
0.13601214
""
""
""
""
""
""
""
0.16924666
0.22465242
""
""
0.21251257
""
""
""
0.083263032
0.23454162
""
""
""
0.11267234
""
0.17308167
0.28665674
""
0.16216877
0.10844672
0.29765505
0.13855217
0.096499279
""
0.17426421
""
0.099515192
0.31857419
""
0.17801018
""
0.10007285
""
""
""
""
""
0.13750878
""
""
0.10260007
0.12000257
""
""
0.15297003
""
""
""
""
0.092791587
0.14815696
0.0593311
""
0.16854627
""
""
0.17764753
""
""
""
0.1149253
""
0.19326971
""
""
""
""
""
0.19865818
0.18127643
""
0.20813908
""
""
""
""
""
""
""
""
""
0.042439576
0.088347077
""
""
0.18533567
""
""
""
""
""
""
""
""
""
""
""
""
""
0.18631971
0.14260291
""
""
0.11337135
""
""
""
""
0.51997292
""
""
""
""
""
0.14616632
0.059117474
""
""
""
0.081767313
""
""
""
""
""
""
""
""
""
0.31011507
""
""
""
""
0.27414843
""
""
""
""
0.20925017
0.18776077
0.28930598
""
""
""
""
""
""
0.28284279
""
""
""
""
0.34410357
0.29335663
0.34451136
0.36216769
0.11933323
""
0.099147938
""
""
0.22443137
""
""
0.091967374
0.20060483
""
""
""
0.17039275
""
0.15964386
""
""
""
0.15809068
""
""
""
""
""
""
0.087575398
0.13115305
0.23650904
""
""
""
""
0.20631003
0.099963225
""
""
0.20970465
""
0.11684562
""
0.20243041
""
""
0.17610079
""
""
0.14438455
""
0.29319236
""
""
""
0.12510845
""
""
""
""
0.23217553
0.16765606
""
""
0.11809026
""
""
0.11868206
""
""
""
""
""
""
""
""
""
0.23085509
""
""
""
""
0.26628774
""
0.24873887
""
0.38005173
""
""
""
0.12001109
0.18032528
0.23404267
0.31997076
0.12452405
0.26900738
""
0.055115342
""
""
0.13828002
0.14150597
0.1120502
0.19891627
0.16808318
0.14211832
0.010116629
""
""
""
""
""
""
""
0.16091841
""
0.16354451
0.20017619
""
""
""
""
""
""
""
""
0.17400764
0.1689335
""
0.11662689
""
""
""
""
0.12798508
0.1192851
""
0.1095082
""
""
""
""
""
0.11447728
0.16079238
0.21990757
0.11691343
0.084695913
""
0.15932913
0.14033222
""
""
0.22208256
""
""
""
0.17632407
""
""
""
""
0.21463478
""
""
0.20007125
""
0.16757949
""
0.28270328
""
""
""
""
0.1910786
""
0.10995331
0.050756987
""
0.14330341
0.29494801
0.19758561
""
0.17355213
""
""
""
""
0.23930292
0.19117703
0.12126998
""
0.16935392
0.15939145
0.21204095
0.21469751
0.15215594
0.28896907
""
0.19464628
0.11690333
""
0.33397764
""
0.087044977
""
""
""
""
""
""
0.13119458
""
""
""
""
""
""
0.14824393
""
0.12180261
""
0.2326313
""
""
""
0.097986855
""
""
0.14553709
""
0.26276624
0.23493692
""
0.081273608
""
0.22168194
""
""
0.14902583
""
""
""
""
""
""
0.11756887
""
""
""
""
""
""
""
""
""
0.29069141
""
""
""
""
""
0.20916474
""
0.071343623
""
""
""
