kfr_26_natam_male_p75_se
0.064992927
0.084953584
""
0.056176368
0.054890614
""
0.032023296
""
""
0.084524356
0.060659878
0.030061919
""
0.11203849
0.089009143
""
0.054609254
0.060690135
""
0.072634384
0.061623536
0.013694917
0.04401828
0.11475949
0.032268941
0.11408655
0.055822428
0.049835522
0.034054883
""
""
0.074486405
0.039538529
0.042370249
0.069655232
0.045856677
""
""
""
""
0.054038994
""
""
""
""
""
0.031413183
0.030389942
0.047447614
0.088734232
0.050295301
0.058232844
0.085232034
""
""
0.052320264
""
0.086885728
""
0.10586318
""
0.047988046
""
0.1111379
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040544882
""
""
""
0.080937594
0.035127353
""
0.13803416
0.075933538
0.023978097
0.038719401
0.082831882
""
""
0.080351375
""
""
0.088786386
0.09712261
0.035038143
0.051054794
0.058259226
0.03238605
0.041531473
0.048659317
0.03946827
0.031090092
0.056755055
0.037576452
0.096907303
0.072211817
0.085884549
0.082505971
0.047867421
""
0.047584187
0.058430456
0.068997703
""
""
""
0.10916351
""
""
""
""
0.074641682
0.069498874
""
""
""
0.026961772
""
""
""
0.10001066
""
0.069227204
0.096889146
""
""
0.059739921
0.080273837
""
""
""
""
0.063852392
0.038548794
""
0.16329974
0.14118071
0.041769598
0.068864092
""
0.028070673
0.043195855
0.085505836
0.063197583
0.10296644
""
""
""
0.050962839
0.026256457
""
0.017980872
0.042311002
0.07791505
0.02799565
0.059839331
0.014807398
0.041127268
0.050558873
0.037944514
0.10978762
0.13287644
0.044958115
0.028444286
0.071190454
0.051861186
0.088627532
0.10489966
0.045076594
""
""
0.0344138
""
""
0.086591542
""
""
0.11088567
0.040899429
""
""
""
""
""
0.047768746
""
0.049478181
0.075511724
0.086351179
0.065873131
0.062641121
0.051668309
0.036111038
""
0.086274974
0.065827891
0.063917622
0.069267467
""
""
0.047479697
0.075611733
0.081615441
0.033924658
0.1182949
""
""
""
0.071075425
""
0.037383683
0.10702257
""
""
0.052831065
0.065082528
0.066106237
0.089741826
""
""
""
""
""
0.087843001
""
""
0.11149509
""
""
0.072240978
""
""
0.083248712
0.039310839
""
""
0.022105938
0.075181521
0.060859095
""
0.063220471
0.075742193
""
0.047842696
""
0.10217696
""
0.084852263
0.057618018
0.049949616
0.052954391
0.021369968
0.065832794
0.029033374
0.024058195
0.05698321
0.062072333
""
""
0.069369629
0.12767512
0.11194237
0.04708273
0.076048337
""
0.089236997
0.041836321
""
""
0.029469319
0.039545547
""
0.096934125
0.024627917
""
0.05968361
0.058673635
""
0.067196138
0.063885003
0.066893712
""
""
0.086842343
""
0.061380446
0.016391873
0.090006016
0.038684666
0.056031976
""
""
""
0.044063769
""
""
0.11731688
0.091474079
""
0.10233039
0.030731777
0.030122668
0.030376881
0.042907771
0.057410885
0.057323333
""
0.042974487
""
""
""
""
0.074160695
0.088952817
""
0.062494416
""
0.071882091
0.03975901
0.021885954
""
0.019148231
0.049075771
0.094243743
""
0.028399412
""
""
0.081266284
0.05966353
""
""
0.12708743
0.12161388
""
""
""
""
""
""
""
""
""
0.13524516
0.099148117
""
0.15487729
""
0.032805406
""
""
""
""
""
""
""
""
""
0.043259241
""
""
""
0.045642003
""
0.03246564
0.076421618
""
""
""
""
""
""
0.065400951
""
0.13114588
""
0.10195573
0.074477926
0.097506665
0.061540786
""
0.044250295
0.15056878
""
0.051579233
0.07034453
0.078191504
0.041021988
0.029361075
""
""
0.062847897
0.057761118
""
""
""
0.10009133
""
""
""
""
0.13246234
0.081728593
0.12153608
""
0.081529535
0.051699955
""
0.055424489
""
0.091561221
""
""
""
""
""
""
""
0.061953645
""
""
""
0.024702538
0.07203941
""
""
0.053476013
0.082393311
0.083671845
""
0.044203073
0.083535254
""
""
""
""
0.051201303
0.070144676
0.061024304
""
""
0.037967734
""
""
""
""
""
""
0.032224737
""
""
0.07459905
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.04375837
0.018451963
""
""
""
""
0.11519814
""
""
""
""
""
""
""
0.086320072
""
0.075913288
0.03281403
0.024832118
0.081238315
0.070632331
0.091558531
""
0.024108618
0.087819293
0.021707576
0.084008269
0.12440114
""
""
0.057504099
0.12677449
0.051489219
0.078386322
0.025079785
""
0.091472618
0.016827058
0.013558486
0.02456115
0.040942784
0.0080738291
0.031799246
0.089210942
0.045482978
0.039889906
0.059784133
""
""
""
0.098583497
""
0.083415791
0.060338501
0.10654376
""
0.060922392
0.081383668
""
""
""
""
""
""
""
""
""
""
""
0.082035258
""
""
0.030475952
""
0.029253833
""
""
""
0.07703007
""
""
""
""
""
""
0.076096959
0.05033857
0.11240991
0.050868992
0.01883577
0.040384773
0.10739957
""
0.091905892
""
""
""
""
""
""
""
""
0.076488152
""
""
0.061239395
""
""
""
""
""
0.067120045
""
0.057488922
0.020095786
0.016134823
0.068585664
0.049050666
0.051469535
0.065560475
0.028023694
0.075140886
""
0.026072638
0.059804514
0.034475427
0.00960394
0.026257077
0.03662863
0.092397049
0.035324436
0.099828653
0.014379579
0.085558064
""
0.047025207
0.040839899
0.075652637
0.079193898
0.037804373
0.048319027
0.047352131
0.030051026
0.037108094
0.089747444
0.025735216
0.05120815
0.041651186
0.053828102
""
""
""
0.049918678
0.04883666
""
""
0.066746689
0.035021193
""
""
0.069900557
0.10720659
0.1044113
""
""
0.036585528
0.054451663
0.085808091
""
0.14091815
""
0.054324802
""
""
""
0.038319863
""
""
0.17553121
0.015234026
0.12862076
0.010554546
0.040567003
0.020488957
0.074792914
""
0.012578558
0.017792506
0.038395759
0.010833749
""
0.14973088
0.13719258
0.039450027
0.095109932
""
0.055217791
0.096270777
""
0.12810452
""
0.036673706
0.019853037
0.051241316
0.038505569
""
""
""
0.089562885
""
0.063652173
0.042301763
""
""
0.035807911
0.036950469
0.049339984
0.053071387
0.05200886
0.029596826
0.026413713
0.024791621
0.037342191
0.016536769
0.021634061
0.047923416
""
""
0.027779968
0.030260706
0.016780438
0.021687482
""
0.070284031
0.017646356
0.062747486
0.037397567
0.0099236462
0.040218245
""
0.10257175
0.067422695
0.029291555
0.043823197
0.034302816
0.017975913
0.057943422
0.02224627
0.070677243
0.034774106
0.036884375
0.12468633
""
0.051846445
""
""
""
0.040635206
0.048164189
0.012220721
