kir_stycz_hisp_female_p1
0.29646614
0.27160907
""
0.3368324
0.35022828
0.30775139
0.33013266
0.36061832
0.2082973
0.32484448
0.32993183
0.35955241
""
0.40085083
0.32947841
""
""
0.31955171
""
0.41953719
0.31615651
0.34034815
0.30822328
0.289709
0.33251587
0.33491015
0.28619885
0.33400255
0.36477801
0.34464434
0.29163939
0.30980316
0.35238633
0.37105227
0.31771162
0.33915535
0.20626815
0.223046
""
""
0.2876471
""
""
""
""
0.093181707
0.37989676
0.21696061
0.32216838
0.30497637
0.30184981
0.31836653
0.28093496
""
""
0.27109569
""
""
""
0.26210135
0.30312398
0.30520865
""
0.36658484
0.25576887
0.26437622
""
""
0.22030655
""
0.20206945
0.19453275
0.25626272
0.34718049
0.22838475
""
0.29598096
0.18889211
0.41834909
0.30743274
0.34186333
0.34351683
0.32036409
0.23902796
0.33323249
0.30634302
0.35582843
0.2859543
0.29618767
0.313086
0.32814398
0.3261584
0.39692938
0.21332698
0.3197746
0.30936849
0.33391213
0.36027819
0.37845099
0.35019767
0.34905803
0.43292993
0.36972633
0.35320419
0.3440631
0.37956762
0.33558768
0.35914186
0.27846858
0.37622964
0.30982149
0.27121186
0.34410599
""
0.35016069
0.32612941
0.31642964
""
0.37720963
""
0.29324216
0.44034743
0.25502956
0.24495126
0.34453672
0.36028332
0.31340209
0.30157423
""
0.12807763
0.37312204
0.36564898
0.3369534
0.21054207
0.33320019
0.39636728
0.30591798
0.3389352
0.26893961
0.29224938
0.30705923
0.32809716
""
0.34230655
0.22016305
""
0.31296477
0.26335219
""
""
0.28686857
0.29319388
0.32318538
""
0.34800845
0.29162806
""
0.22491887
""
""
""
""
0.37955135
0.38935596
""
0.46818805
0.22797427
0.34520474
""
0.31509668
0.32542178
0.29249182
0.25382707
0.30040821
0.24856561
0.34629864
0.33105862
0.33658805
0.31934676
0.3615905
0.33380118
0.34495971
0.3396956
0.43193883
0.33317652
0.34354135
""
0.37970427
0.33480802
""
0.25170198
0.43830758
0.35518792
0.29207763
""
0.16649833
0.31092653
0.27381429
0.30321994
0.34430486
0.35971856
0.36532778
0.34564203
0.35674825
0.29874486
0.31492373
0.33617705
0.40744331
0.24967571
0.35820138
0.3218638
0.34952891
""
0.44432703
0.33042708
0.3036125
0.29741311
0.3296898
0.22581196
0.31736097
0.36841118
0.34506801
0.32244286
0.36371085
0.30991483
0.34021962
0.25606564
0.25281796
0.32681432
0.27520502
0.29243296
0.15973416
""
0.26237723
""
0.33644298
""
0.28845215
""
0.052963853
0.28157976
0.37217566
0.36951205
0.37765217
0.31721562
0.40348461
0.46441963
0.30119866
0.2647973
0.38404459
0.31469792
0.34994242
0.22779879
""
0.29489931
0.21970746
0.30882671
0.32579431
0.2245902
0.36224478
0.31537649
0.3268216
0.32476595
0.33835143
0.35754845
0.4184016
0.38445249
0.43843147
0.34644327
0.37019059
0.31932542
0.40481183
0.30935189
0.32708302
""
""
0.29524541
0.36157766
0.29816106
0.39859548
0.37487453
""
""
0.40049931
0.33854389
0.3951107
0.31990838
0.38013661
0.27022734
0.25553662
""
""
0.22937667
0.57837337
0.35537356
0.3389658
0.5368982
0.26749986
0.36179119
0.32904178
0.39564329
""
0.4293578
0.39772055
0.38255888
0.37042087
0.37193754
0.43773782
0.36517537
""
0.34048218
0.33338302
0.27588814
0.36372823
0.37711009
0.36609286
0.28666028
0.35704201
0.31931394
0.28451648
0.20020518
0.32849479
0.37818271
0.28850725
0.40170351
0.34797257
0.34122562
0.33562201
0.32874444
0.3766343
0.24762218
0.316293
0.36391902
0.35080305
0.3435314
0.38692886
0.34178773
0.22292458
0.21797603
0.34532547
""
0.42262402
0.36942962
0.31175092
0.18708555
""
0.23682266
0.26794598
""
0.23715958
0.25381249
0.41291636
0.3084262
""
0.21423957
0.32718834
""
0.404973
0.32170653
0.29340348
0.3522079
""
0.2419982
""
""
""
0.48196459
""
""
""
""
""
0.37759513
""
""
""
""
""
""
0.42571303
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3244316
0.33246955
""
""
""
""
""
0.27568248
0.37448847
""
0.33484674
0.25960836
""
""
""
0.34738302
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32164702
0.45946443
0.40702292
0.37588328
""
0.26018876
0.33861035
0.35040677
0.37364101
0.51982498
""
0.34981012
0.25657552
""
""
""
""
0.32708675
0.36082035
0.31457093
""
0.32173505
0.37325901
0.50119275
""
0.4235287
0.36271793
0.35811743
0.30964786
0.26530787
0.34226134
0.35063568
0.36411786
0.3612684
""
""
""
0.28217909
0.3169761
""
""
0.29267171
0.2616044
0.34460321
""
""
""
""
0.2877233
""
0.4077231
0.29411948
0.32980263
0.21715251
0.37310025
""
0.34742296
0.336335
0.36871725
""
""
0.30283779
0.36389226
0.29434815
0.51612598
""
""
""
""
""
0.3139258
""
""
0.36385101
0.31990832
0.32545987
0.24277025
0.2559509
0.40490714
0.40564334
0.25004646
0.41494378
0.35505036
0.30084613
0.33783486
""
""
0.23434825
0.10592724
0.39382643
0.3447285
0.33522722
""
0.36326897
0.35417098
0.23926017
0.34597605
0.29336795
0.30917352
0.28779373
0.21049638
0.25381583
0.34449726
0.3028982
0.30368999
0.27578509
""
0.2791338
0.37273395
0.31320435
0.30314687
0.27930748
0.26878753
0.31478232
0.28321102
0.30860412
0.17559852
""
0.33214259
0.29353726
0.25944868
0.39349395
0.36608261
0.30032289
0.33788079
0.35224894
0.31379914
0.37435862
0.27683228
0.3621712
0.31193173
0.34459534
0.32042426
0.37163505
""
0.34673154
0.2999275
0.29162785
0.37442753
0.33427253
0.32638186
0.35549235
0.36950502
0.32906607
0.33236468
0.32617417
0.38895249
0.25870612
0.36725459
0.31306911
0.30327806
0.26419646
0.22647482
0.30882931
0.31743217
0.32367116
0.29156733
0.33718312
0.31245196
0.3101683
0.29799566
0.25868967
0.32406464
0.30750692
""
0.38931915
0.31310388
0.3128683
0.32313582
0.28531498
0.31350434
0.34768769
0.37851799
0.34569716
0.32231003
