kid_pooled_pooled_blw_p50_n
65394.867
31520.754
11554.734
76630.773
51182.789
12111.087
120975.87
11279.117
8099.5791
44699.953
50281.152
164109.98
7766.1943
20805.77
43559.477
5374.0098
6998.8818
39856.551
7329.2695
13591.731
86545.203
104435.03
41159.629
32431.426
135070.66
11614.17
34503.727
70778.289
144963.19
16610.031
21469.221
23562.047
106292.91
65934.75
24047.314
70055.508
22478.084
26347.717
9412.2109
9092.2021
89321.164
20671.006
7867.0264
4343.1636
12766.098
16111.506
207914.95
41174.316
110145.51
31479.781
47527.957
88379.844
44273.828
4744.1768
4785.6455
81129.055
10256.465
3815.9834
3379.4858
28365.807
13643.167
82169.445
6989.895
13362.565
24415.957
15294.733
8836.2139
17971.65
13350.751
21725.912
17113.418
27827.725
33966.211
27032.475
14766.896
6221.2261
31035.186
18813.814
8393.501
180869.2
29636.68
20088.699
14246.304
18366.191
130905.95
16419.486
17922.979
38330.082
56027.328
43263.59
29110.391
11884.674
12810.63
57873.582
15128.351
6131.4966
26565.359
60970.391
278433.41
82994.195
70367.289
602216.0
175025.77
72258.469
58732.234
222869.36
65876.984
150090.91
23819.063
45896.914
35714.988
35588.531
93646.977
13808.748
81417.773
104039.41
72147.297
5820.8774
5156.7822
7765.106
42086.059
19884.783
13443.269
23469.072
17765.164
57557.738
52901.859
18794.83
11723.063
12579.062
440218.84
20852.178
24199.539
13297.509
36186.039
22910.01
63808.059
49179.855
11859.415
19985.902
52961.438
22862.416
8533.0928
11512.762
32679.451
11202.314
31813.576
26897.258
17789.824
17456.359
22440.301
126420.9
38515.336
12598.508
79266.555
90951.477
12565.389
55769.75
13189.039
23268.861
6778.5879
11347.141
20850.33
252400.16
6711.313
417365.06
9935.9863
11120.928
6416.7451
28576.064
463937.53
34087.734
13965.011
52647.773
15108.827
5771.2783
48608.457
122446.34
16156.475
9566.4912
9179.3096
12101.254
120240.34
15764.726
11626.909
189893.89
7980.3408
13125.483
53464.238
6017.7065
10986.43
25332.229
114200.97
6058.2368
8890.8613
20970.914
26016.584
27086.189
76857.688
9251.0664
69229.18
44751.316
12511.057
17669.35
40893.016
52567.613
147891.73
17418.604
26806.451
31211.355
28401.777
35253.73
6739.2563
6146.3979
60100.359
80030.961
41412.473
262494.56
22360.447
27042.346
11575.084
20528.75
31745.105
16571.32
174309.17
37976.238
28660.232
44792.895
212092.45
87689.188
69711.703
42063.848
8537.3984
26201.92
5544.8994
20116.24
8303.7236
33823.109
3573.6042
29861.537
39965.621
17698.176
19269.904
41193.453
18437.072
11779.132
26285.047
103012.16
19514.01
28591.693
192834.88
35653.309
24586.121
3488.8054
30634.105
17339.254
13108.276
82425.344
19814.26
83018.555
25867.129
49496.0
98557.414
87498.758
71985.781
1510810.9
73746.789
486203.34
530417.06
50676.871
53289.57
16532.631
7901.0498
31831.787
4715.1572
9016.2715
67776.133
27511.477
11615.39
24947.158
131937.09
506.31177
1092.5314
351303.13
89047.844
10655.908
58900.57
237182.78
14595.837
5152.2285
4530.1943
3209.1563
6423.958
11310.473
5922.5649
6912.585
3664.2903
12150.168
8467.3555
22290.529
194052.34
5398.0967
14935.733
17078.449
7185.6226
7808.083
7856.7607
10193.035
19421.318
3326.5847
14720.176
18888.795
15528.184
13278.936
37563.277
23433.355
7701.0205
32623.766
28705.229
21254.648
12488.198
38820.297
15356.063
9962.4072
11234.308
13996.115
34408.109
13384.42
13753.791
33023.184
7074.8828
43535.797
47495.723
140012.22
14562.673
818938.0
53179.414
16377.521
18005.801
223487.73
4778.7393
9048.1777
24330.518
34122.367
17658.068
8278.3154
16389.371
12143.968
7764.1533
9136.7129
16870.676
13982.256
13994.188
3033.0044
14360.644
28544.559
4596.9409
23542.303
11992.883
20774.984
29225.916
2693.6016
23147.338
395.30957
1297.6213
7684.5396
6650.5161
3262.4705
1966.5591
2115.7712
4017.7251
4511.3906
9117.7529
570.34814
1718.2904
479.37054
3425.7268
793.28516
3833.8018
8144.9648
1408.9298
635.38062
452.53473
644.84137
1312.5883
273.59393
2524.9409
583.40338
1601.0786
1417.0343
3195.9988
3385.5938
2702.3135
3543.4709
1619.9326
19129.938
5059.0332
2333.3113
3616.0574
2600.7793
1151.4016
5260.8496
14173.813
3663.9709
3347.6326
9668.2676
16509.408
1647.8802
3798.2461
352.30542
12284.926
10211.946
2861.9065
1708.8295
1055.4419
2091.1895
6303.4995
3503.0522
2222.4224
3774.71
2142.0457
912.60217
2074.9287
347.70596
9040.2813
5718.7734
6546.7427
7523.9727
6642.4902
5606.8862
6472.9365
10370.742
47393.156
4658.167
4256.4063
5935.4873
18895.715
2676.4531
1146.4006
243.45905
3904.021
7947.3735
9949.1074
2739.5115
2085.9487
6809.7827
7859.458
4450.8594
3009.106
9771.9873
21277.477
3774.7747
24601.223
4860.3657
5609.2017
76153.875
5672.811
2189.1763
334.93237
1384.2007
2176.5945
3502.5508
60253.367
905.35797
764.32965
27386.703
3521.1377
1869.2639
914.45752
717.59875
1296.3384
2033.6891
1166.0188
917.78076
2615.0237
6111.7524
7139.4839
1455.2805
11520.31
1009.3202
2387.3318
44390.004
213110.38
2072.6653
272.4433
6970.7588
5884.2314
8902.0723
3689.0864
1134.1547
713.69141
2399.3574
1529.1849
1251.6788
6782.6816
3085.4412
2140.2766
15152.532
29181.877
57146.52
7121.5518
6075.6025
6609.5938
5625.2051
18895.975
7727.2549
174112.89
18436.271
12244.146
3485.4182
2800.2319
28341.947
11208.681
58520.02
20825.324
38510.617
8910.5361
21858.617
53023.242
25645.9
54656.461
8147.4409
116918.49
9123.8027
3460.5398
14140.298
193308.69
14006.736
2130.3625
12417.392
850.43787
19707.805
1313.5159
18128.137
44069.141
14492.829
6445.1206
35336.633
7001.9004
1454.0647
1802.8279
301.73795
11463.381
9296.6689
2172.8596
1188.3612
5767.1709
3009.1614
4861.3462
5715.2979
23868.883
5323.2114
3813.5217
146560.19
6574.4023
289391.09
7427.8154
8689.5547
601.82617
44990.676
6645.4692
4220.9849
3621.7871
6425.3374
5282.1016
61209.828
277391.41
88658.063
25673.6
40102.867
668838.63
66803.141
27561.916
17040.887
17351.477
4298.9106
1224.9752
7815.853
11438.436
15312.292
8891.1045
3559.7378
3561.1387
29123.547
1494.8484
2595.0027
19438.494
4445.3599
689.60394
3651.9944
9514.1094
8572.8252
44634.941
16172.876
52321.301
233378.63
468092.69
28502.082
62821.293
42801.695
35789.348
26425.02
8195.2656
1861.4539
18672.434
8915.5684
11948.284
148886.09
11438.804
23953.137
31020.064
19734.424
291.27408
37997.289
1406.5173
152.91078
2079.7402
2076.6243
1811.5748
1977.1873
2613.8516
1498.8398
2123.3765
5276.6064
920.49811
477.27948
10720.955
3891.4941
4509.7671
12411.463
1784.6278
4377.0059
1441.799
4939.3223
5670.7021
1615.375
214.64374
2363.4685
16552.211
854.9234
1125.1849
9734.665
7048.1563
5933.646
1879.1071
3001.6973
15283.451
14812.628
4235.9888
1453.0416
8136.3936
269.23007
80132.68
6788.5635
13513.149
9690.7002
24828.951
1904.3739
773.58624
8251.4648
102336.61
4174.7646
386822.22
5980.2397
129969.76
22788.326
1256.1415
24473.516
33874.887
7088.5454
51824.434
18363.605
18093.297
7500.4658
58827.129
10257.293
1557.6035
16960.387
6547.6621
1138.3541
3768.8535
482.42236
38531.613
137419.66
16474.283
32676.197
1921.9719
2326.4058
2934.834
6076.9858
1733.6028
6336.6357
18174.078
1159.3204
1020.0403
29840.248
15405.126
32412.482
5497.5728
19558.307
119955.49
118994.13
284789.56
56778.141
302085.22
233134.23
5714.8755
2291.8699
2120.0491
49826.984
55751.766
386562.34
200730.36
717.76611
3180.157
346207.66
64832.598
66771.125
2489712.8
9069.6426
5013.9067
14535.508
12033.314
69221.992
12343.429
23236.727
166659.39
8772.4844
98246.93
7652.0669
41366.008
38091.008
4658.4243
989.60785
17494.279
431.96185
980.43536
1122.3146
15940.428
8303.21
304584.25
