spouse_rk_other_male_mean_se
0.03047839
0.037290189
""
0.024352543
0.032394111
""
0.019372018
""
""
0.037440743
0.029764971
0.01704313
""
0.050889984
0.029763175
""
""
0.028132075
""
""
0.027525321
0.01478722
0.035966896
0.048219182
0.015014407
""
0.028999701
0.018127874
0.011394072
""
""
0.039302789
0.014862053
0.014327262
0.069700725
0.025028288
""
0.056655202
""
""
0.028150177
""
""
""
""
""
0.017024953
0.03484511
0.02545937
0.049275354
0.022392849
0.025023455
0.037662949
""
""
0.025196999
""
""
""
0.060941841
""
0.019551357
""
""
0.03607564
""
""
""
""
""
""
0.041075185
""
0.050985288
""
""
0.040105067
""
""
0.017276984
0.068430826
0.056012567
0.041856311
0.039788887
0.016869074
0.049143866
0.046479005
0.018971125
0.017939098
0.030032534
0.042388264
""
0.054048963
0.027125848
0.050115831
""
0.041920196
0.033930425
0.010962981
0.023293363
0.022765903
0.010207419
0.015682325
0.021355165
0.016965622
0.01131831
0.021930071
0.012957744
0.046349347
0.028367417
0.035059981
0.032439947
0.021961894
""
0.018679552
0.02184964
0.020389069
""
""
""
0.037678029
""
0.044002552
0.0312327
""
0.026756281
0.025318338
""
""
""
0.0087764338
0.060892012
0.032858275
""
0.039318964
0.0407249
0.023745095
0.024227433
""
0.05147288
0.029708413
0.02741069
""
""
0.053998373
""
0.030644355
0.063964874
""
""
0.047255959
0.021994784
0.052045662
""
0.013046571
0.026229618
""
0.031104395
""
0.068981148
""
""
0.021516429
0.009588927
""
0.0058859824
0.032394912
0.056521025
0.038052112
0.033343744
0.0075514903
0.019243795
0.045293584
0.022347083
0.037322685
""
0.017298527
0.013350188
0.052187972
0.036984473
0.045141097
0.034301382
0.012957697
0.051401936
0.044636123
0.012357771
""
""
0.023352385
""
""
0.023490155
0.016035577
""
""
0.040335063
0.03089915
0.032322444
0.019347114
0.051856931
0.017053921
0.027961042
0.048574015
0.034063224
0.029502846
0.019282805
0.0140252
0.049150474
0.032754701
0.03333604
0.034645721
0.028387059
""
""
0.022392742
0.019188484
0.023216961
0.011257817
0.031675298
0.033152059
0.042194977
0.036542363
0.038659353
0.04907041
0.01175642
0.028763216
0.037636496
0.034643959
0.013084252
0.023114169
0.024319878
0.024866404
""
0.037339482
""
0.040745858
""
0.036326677
""
""
0.0435054
0.048902299
0.046089139
0.023766184
0.050215982
0.041030191
0.027785128
0.015795069
0.065156363
0.030072531
0.011971119
0.028945679
0.039761107
""
0.029995639
0.046941947
""
0.016859448
0.036452547
0.024315247
0.034528818
0.02144522
0.017231574
0.016545471
0.016714169
0.0053855269
0.016462317
0.0074520963
0.0076242192
0.022158096
0.020265501
0.044605479
""
0.03430995
""
""
0.021093588
0.02760792
0.035624154
0.042867478
0.011837221
""
""
0.0072643971
0.016971456
0.064998344
0.021853443
0.0092306463
0.053671625
""
""
""
""
""
""
""
""
0.051748559
""
0.036266327
0.0086444849
""
0.032205865
0.030206257
""
""
""
0.041442756
0.031471483
""
0.037110846
0.029815702
0.049169797
0.033346713
0.023153273
0.028838055
0.067054324
0.032065105
0.051105384
0.039743047
0.05879505
0.018844111
0.055588268
""
0.06433028
0.03254715
0.024395643
0.050499968
0.044938631
0.025638385
""
0.02617177
0.02081383
0.011968206
0.062654905
0.0065889945
0.020604119
0.041201107
0.035336461
0.010618391
""
""
0.032381974
0.026812844
0.041012306
""
0.050524253
0.031789862
""
0.056079622
0.03957741
""
0.04404676
""
0.036675107
0.036380313
""
0.044343401
""
""
0.034629904
""
0.028156487
""
""
""
""
""
""
""
""
""
0.033221785
""
""
""
""
""
""
0.040766083
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.034031816
""
""
""
""
""
""
0.036818001
""
""
0.034407064
0.035138678
""
""
""
0.041100651
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.066838123
0.021341396
""
""
""
0.026332783
""
""
""
""
""
0.034264423
""
""
""
""
""
""
""
0.033879563
""
0.024354314
""
""
0.01453076
""
""
""
""
""
""
0.011133854
""
""
0.035182972
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.021996556
0.0088342475
""
""
""
""
0.041350771
""
""
""
""
""
""
0.059049066
""
""
0.021715198
0.022375574
0.015257669
0.053599957
0.053494811
""
""
0.02069461
0.02763457
0.010698182
0.040515892
0.074170858
""
""
0.025551209
""
0.019715851
0.051662292
0.021370187
""
0.036345392
0.014774104
0.01546256
0.019323414
0.026547628
0.0080385143
0.02958744
""
0.03170374
0.017278142
0.031754464
""
""
""
0.049725469
""
""
0.035202429
0.033420756
""
0.031415667
""
""
""
""
""
""
""
""
""
""
""
""
0.061714496
""
""
0.014057086
""
0.011346714
""
""
""
0.032021325
""
""
""
""
""
""
0.034683939
0.023530802
0.065673403
0.028489927
0.0079075545
0.022944437
0.048080429
0.064023525
0.041996859
""
""
""
""
""
""
""
""
0.022907821
""
""
0.032083835
""
""
""
""
""
0.041068334
0.056910709
0.013721058
0.011092971
0.0085821012
0.048982132
0.027595794
0.029949434
0.037457373
0.017968133
0.042523105
""
0.022572851
0.042855032
0.02729186
0.0082167964
0.027932825
0.027268508
0.029421683
0.034023941
""
0.013922218
""
""
""
""
""
""
0.042223174
""
""
""
""
""
0.02263933
0.046815831
""
0.029006861
""
""
""
""
""
""
""
""
0.030762315
""
""
0.049581137
0.051443044
0.052545667
""
""
0.027262099
0.041384086
0.050888453
""
0.058993202
""
0.0036823836
0.016750442
0.010021739
""
0.035554476
""
""
""
0.015099959
""
0.007872588
""
0.013452293
0.03325367
""
0.034839187
0.02384536
""
0.031412762
0.0097745564
0.042704545
0.060967948
0.016088989
0.047199212
""
0.026559828
""
""
""
""
0.014378906
0.0078507569
0.031800658
0.023149215
""
""
""
""
""
0.043946736
0.024991315
""
""
0.021203199
0.02541717
0.025715139
""
0.025707707
0.012618043
0.014299769
0.010597314
0.015700024
0.0060755992
0.0068101198
0.057983447
""
""
0.015756173
0.014807874
0.004576386
0.008710485
""
""
0.006261284
0.032333557
0.015941843
0.0033481237
0.035723452
0.048836995
0.047824945
0.050338682
0.01622499
0.033749253
0.022330871
0.007810276
0.03965028
0.011532512
0.032937568
0.022879839
0.022068121
0.065368377
""
0.028012279
""
""
""
0.028109936
0.034086801
0.0047964416
