staycz_asian_female_mean
0.41676694
0.44197932
""
0.44762063
0.45803669
0.27131081
0.52192181
""
""
0.53353781
0.38941243
0.57152539
""
0.33706084
0.4876225
""
""
0.28013605
""
""
0.4455919
0.37316123
0.45876011
0.23114476
0.50710952
""
0.46564698
0.36926153
0.57405061
0.50159228
0.31252462
0.34185538
0.54615355
0.39719367
0.29747909
0.49876961
""
0.22510287
""
""
0.40921423
""
""
""
""
0.51121873
0.46382275
0.3786681
0.4945932
0.50094855
0.37228703
0.55749023
0.31675887
""
""
0.49654353
0.35089755
""
""
0.36458728
0.28963864
0.50422478
""
0.43228886
""
0.23716585
""
""
""
""
0.32710913
0.29185277
0.12246688
0.37432998
""
""
0.23802048
""
""
0.53103095
0.33054867
0.50614148
""
0.32996112
0.6294868
0.38543212
0.19253545
0.39765599
0.36556628
0.25597897
0.40775853
""
0.48125839
0.41814435
""
""
0.49740857
0.39520782
0.60671121
0.37524602
0.40985754
0.53275007
0.47235358
0.50900245
0.4499644
0.55422598
0.441477
0.62722242
0.21515314
0.44966689
0.2879712
0.30176026
0.45081887
""
0.52338493
0.503398
0.29861414
""
""
""
0.38914636
0.56300086
0.42065495
0.30931219
0.39790419
0.42052555
0.46956995
0.36477131
0.28188938
0.41321132
0.63820612
0.40406004
0.43634287
0.34167427
0.47261074
0.39769256
0.35927841
0.39416045
""
0.31811032
0.30477744
0.3574343
""
0.16361187
0.31771719
""
0.40344697
0.34707445
0.28285226
0.26741257
""
0.48238558
0.28556654
""
0.52269155
0.55041099
""
0.42416361
""
0.17972837
""
""
0.38673559
0.53929371
""
0.67830586
0.4898701
0.3271167
""
0.33093691
0.4924596
0.36927611
0.25598589
0.26830265
0.22568545
0.4240571
0.38400427
0.51391679
0.2684117
0.37931558
0.38413176
0.58843058
0.38216406
0.62689382
0.37138203
0.47887498
""
0.35721096
0.40942571
""
""
0.27654606
0.54945904
""
""
0.34249035
0.43077889
0.3759484
0.39087594
0.32459697
0.35771376
0.37002283
0.20700096
0.29355592
0.34950501
0.44145754
0.53468269
0.26664856
0.24528474
0.21481876
0.36582503
0.51694733
""
""
0.33338371
0.38358259
0.34917492
0.40589398
0.33985698
0.30659115
0.32443351
0.11129031
0.38483781
0.30701217
0.58279854
0.30797851
0.35583106
0.33143681
0.40921691
0.27919391
0.41666323
0.45558035
""
0.33761457
""
0.16725855
""
0.22046788
""
0.20907587
0.34395233
0.33006862
0.32916108
0.35302767
0.33719665
0.25837347
