staycz_asian_female_mean
""
0.39069316
""
""
""
""
""
0.17528957
""
""
""
""
""
""
""
0.26893526
""
""
""
""
""
""
0.33962199
""
""
""
""
0.26938546
""
""
""
""
""
""
0.57636434
""
0.45322314
""
""
""
0.31826311
0.44476181
""
""
0.3562921
""
""
""
0.56499726
""
0.4376944
0.40890348
""
""
""
""
""
""
0.47506994
""
0.33853951
""
0.27073213
""
""
""
""
""
""
0.53893489
""
""
""
""
0.49594802
""
""
0.48977554
""
0.29159933
0.42179173
""
""
0.68449938
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39013413
0.48152918
0.47773317
""
""
""
0.64461726
0.42955992
""
0.50751984
0.65269363
""
0.45501205
0.30372953
""
""
""
0.54010928
""
""
""
""
""
""
""
""
""
""
""
""
0.54274464
""
""
""
""
""
0.51509446
""
""
0.33486506
""
""
""
""
""
""
""
""
0.28607002
""
""
""
""
""
""
""
0.44497752
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.50722063
""
0.48606828
""
""
0.75100422
""
""
0.40584606
""
""
""
""
""
0.6942606
0.42522794
""
""
0.72209561
""
""
0.42793062
""
""
0.72619724
0.27609083
0.47467151
0.62360865
0.55511397
0.36790213
0.28705081
""
0.53362238
0.47306532
0.59591591
""
0.78559011
0.52992141
0.5649333
""
0.37630883
0.45256177
""
""
0.53955883
0.71606129
0.53377992
0.76952082
0.59839857
""
0.7164644
0.70074606
0.43681353
0.75408179
0.67560816
0.80694705
0.65228677
0.41442135
0.7745983
0.4734093
0.6224097
0.62798774
0.48979676
""
0.23519599
0.73342997
0.50252616
0.47398099
0.54000568
0.35325593
""
0.59051824
0.44691795
0.68651199
0.55425751
0.4250592
0.70664054
""
0.6314947
""
""
""
0.5302617
0.77938896
""
""
""
""
""
""
""
""
0.71025646
""
0.54098433
""
""
0.47082201
0.34037513
""
""
""
""
""
""
""
0.66652024
""
""
""
""
0.42968786
""
""
""
0.57388937
""
""
""
""
""
""
""
""
""
""
""
0.26532102
""
""
""
""
""
""
""
""
""
""
0.41533893
""
0.51462889
0.53197783
0.42757183
0.53488743
0.55508453
0.55809045
0.51062244
0.64952457
0.43167588
0.43485931
0.59803867
0.76098555
0.26571551
""
0.36049265
""
0.45758247
0.51311618
""
0.38026384
0.48300746
0.61003846
0.57515907
""
""
""
0.64044905
0.56188947
0.51402819
""
""
""
""
""
""
""
""
0.55179936
0.34962586
0.59378082
""
0.38572088
""
""
""
0.53071493
0.488269
0.25415424
""
""
""
0.40175298
0.43332821
0.47490713
0.56135863
0.35358483
0.68247074
0.44712356
""
0.58253777
0.49447799
0.47277433
0.54377991
0.63841057
0.37907335
0.24858254
0.36134964
0.48523587
0.52435964
0.41451594
0.49385798
""
""
""
""
0.44112426
""
""
""
""
""
""
""
0.18401265
""
0.54693937
0.43936598
""
""
0.32352176
""
""
""
""
""
""
""
""
0.54540354
""
0.5529052
0.43859142
""
0.44889602
0.35029277
""
0.55658829
0.32860318
""
0.70540941
""
0.62147516
""
""
0.25646898
""
0.21496491
""
""
""
""
""
0.67520016
""
""
0.3738541
0.65638381
""
""
""
""
""
""
""
0.55536002
0.16406503
0.70646966
""
0.56659979
""
""
0.39202812
0.4855094
""
""
0.64110619
0.70706952
0.39707831
""
""
""
""
""
0.57470387
0.55252051
""
0.48024473
""
""
""
""
""
""
""
""
0.38660893
""
0.29587367
""
""
0.37129176
""
""
""
""
""
""
""
""
""
""
""
""
""
0.40445027
""
""
""
0.70523894
""
""
""
""
""
""
""
""
""
""
0.39210314
0.57344383
""
""
""
0.3685959
""
""
""
""
""
""
""
""
""
0.14017251
0.32545972
""
""
""
""
""
""
""
""
""
0.39384112
""
""
""
""
""
""
""
0.34138045
""
""
""
""
0.50564408
0.68442231
0.56147641
0.60692447
0.62842697
""
0.40543404
""
""
""
""
""
""
0.19250925
""
""
""
0.61599874
""
""
""
""
""
0.578601
""
""
""
""
""
""
""
0.31776986
0.19505984
""
""
""
""
""
""
""
""
""
""
""
""
0.43715546
""
""
0.44314083
""
""
""
""
""
""
""
""
0.3639563
""
""
""
""
0.30994985
0.70756906
""
""
0.30278978
""
""
0.65954083
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.33273873
""
""
""
""
""
0.67223644
0.31006584
0.62700647
