married_asian_male_mean
0.48182711
0.42001453
""
0.49228755
0.43496177
""
0.46085656
""
""
0.47206625
0.43664566
0.46323848
""
0.3505581
0.40649703
""
""
0.43360394
""
""
0.46546313
0.41628191
0.44439676
0.49740487
0.50540125
""
0.41447473
0.41024035
0.47056684
0.48634049
0.43398437
0.53713638
0.46299759
0.48461059
0.56743246
0.35846895
""
0.53324604
""
""
0.47719994
""
""
""
""
0.43386474
0.42070121
0.4490661
0.46062449
0.45156342
0.42497331
0.37855372
0.28547195
""
""
0.42201746
""
""
""
0.59684598
0.36586875
0.43985578
""
""
""
0.62711471
""
""
""
""
0.50420994
""
0.63926858
0.73111957
""
""
0.53460485
0.47000211
""
0.43831018
0.62615544
0.47187534
""
0.36929259
0.39313409
0.59454411
0.57980174
0.3771854
0.49490312
0.51305497
0.53695679
""
0.60525054
0.49970049
""
""
0.53404307
0.56751955
0.42075557
0.47645751
0.45499101
0.43336523
0.4707123
0.39588967
0.51035202
0.45223063
0.41730908
0.44472119
0.467994
0.47693238
0.50854462
0.51038307
0.47905409
""
0.45172828
0.45819253
0.5221886
""
""
0.60552245
0.45874438
0.3300823
0.48860931
0.57580036
0.77630669
0.50702262
0.4711853
0.47115645
0.51286858
0.62768352
0.46496224
0.4400903
0.42869729
0.43321383
0.34792283
0.38768893
0.48337391
0.43446276
0.57615417
0.42188969
0.47452086
0.38960344
""
""
0.49578777
""
0.4141441
0.47279099
0.50650066
0.65390879
""
0.5679521
0.4925907
""
0.39443552
0.49581808
""
0.47201562
""
0.53697056
""
""
0.43102717
0.48690811
""
0.47801235
0.62941915
0.66866219
""
0.49104285
0.50340831
0.44967401
0.55558449
0.53823912
0.57512957
""
0.50080472
0.45313975
0.34307414
0.59646052
""
0.39672053
0.48392409
0.3562282
0.54348993
0.45929137
""
0.40148908
0.45422152
""
""
0.49206963
0.43670654
""
""
0.45084009
0.29985711
0.40919554
0.47277585
0.42508683
0.51618719
0.4964419
0.50982583
0.47382644
0.56610531
0.45778286
0.50048566
0.54314673
0.59458363
0.49692601
0.54043216
0.53523099
""
""
0.52121913
0.49120194
0.40895507
0.48959073
0.4225139
0.3834829
0.33853567
0.37620437
0.41765639
0.41801569
0.47087839
0.48366487
0.50785172
0.48765174
0.50356412
0.51287204
0.44926342
0.44365555
""
0.49660036
""
0.37008375
""
0.56289387
""
0.56915611
0.55758983
0.4919427
0.60551476
0.52438521
0.56294012
0.4698973
0.51595038
0.47840142
0.67080867
0.43678984
0.45081472
0.42230311
0.41366872
""
0.46721971
0.42306006
0.25126961
0.46999708
0.44026822
0.45564139
0.48976815
0.48509598
0.49301916
0.51457006
0.43950975
0.48742265
0.46702185
0.51071066
0.49934778
0.49691567
0.445963
0.43913835
""
0.48636505
""
0.58271354
0.43912575
0.46851721
""
0.36983994
0.3843061
""
""
0.42247713
0.46919325
0.40782237
0.41945136
0.45828465
0.57474697
""
""
""
""
0.64585423
""
""
""
0.51063573
0.27598494
0.3806119
0.35582635
""
0.47992766
0.39596307
0.49067008
0.42192289
""
0.46991152
0.44046998
""
0.464542
0.46174532
0.44722861
0.45998406
0.45292604
0.35817558
""
0.43552759
0.42989048
0.43435314
0.5244323
0.39906976
0.47220489
0.48972332
0.45515767
0.60283887
0.45510182
0.44105387
0.60923314
0.51851058
""
0.54068375
0.49195802
0.44837645
0.57476908
0.50345844
0.43885031
0.39814767
0.22616662
0.4630188
""
""
0.43809167
0.48400754
0.67952931
""
""
""
""
""
0.66832829
0.42200115
0.4828538
""
0.53445929
0.51518512
""
0.4578214
""
0.62013429
0.51327115
""
0.38060433
""
""
""
""
""
""
""
""
""
0.30764961
""
""
""
""
""
""
0.56062376
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.3619765
""
""
""
""
""
""
0.51724237
""
""
0.34680128
0.55916971
""
""
""
0.49291763
""
""
""
""
""
""
""
""
""
""
""
""
""
0.32873401
0.42761201
0.3602947
0.33818629
0.4171699
0.45372474
0.31719297
0.34003019
0.40627462
""
""
""
0.32342219
""
""
""
""
0.42345637
0.49640048
""
""
""
""
0.55906105
""
0.36723301
0.34985721
""
0.5041672
""
""
0.46604002
""
""
""
""
""
""
0.40707076
""
""
0.43043336
""
""
""
""
""
""
""
""
""
""
""
""
0.33382562
""
""
0.44405758
0.40446198
""
""
0.38234827
""
0.50621754
""
""
""
""
""
""
0.34639385
""
""
0.51324594
0.40989193
0.47800216
0.14304173
0.3792184
""
0.52746534
0.56379294
0.44801807
0.44057515
0.6523127
0.72704619
""
""
0.43910855
""
0.51592445
0.52125221
0.42187932
""
0.36220536
0.38606092
0.58160633
0.45173633
0.38157418
0.48253214
""
""
0.71082705
0.42159292
0.38069159
""
""
""
0.52527249
""
""
0.46627218
0.46872601
""
0.33370379
""
""
""
""
""
0.48963529
""
""
0.42896277
""
""
0.43589935
0.51848125
""
""
0.45716655
""
0.44173828
""
""
""
0.5158717
""
""
""
""
""
0.33735201
0.55775034
0.46516263
0.52353561
0.40510172
0.48596188
0.4213455
0.59780258
0.75600249
0.41494951
""
""
""
""
""
""
""
""
0.45030528
""
""
0.39928851
""
""
""
""
""
0.49498549
0.49517179
0.45685944
0.46757481
0.49101731
0.38294154
0.5391345
0.45133007
0.47808644
0.39100468
0.51365161
""
0.61619616
""
""
0.50728595
""
0.46296898
0.60575467
""
""
0.3105084
""
""
""
""
""
0.30443713
0.29710031
0.31008276
0.25213563
""
""
""
0.45557272
""
""
0.48608565
""
""
""
""
""
""
""
""
0.47929922
""
""
""
""
""
""
""
0.41560149
0.41581434
""
""
0.43772626
""
0.39612824
0.36840156
0.39815354
""
0.45377332
""
""
""
0.43451747
""
0.43125519
""
0.42813933
0.42665285
""
0.66872984
0.62717998
""
0.55022228
0.38633928
0.59501749
""
0.49315277
0.40461174
""
0.69402957
""
""
""
""
0.49478391
0.4388203
0.57536274
0.46938288
""
""
""
""
""
""
0.51306063
""
""
0.30932119
0.3525283
0.52276582
0.66249275
0.36514649
0.39464444
0.44582209
0.38847128
0.53481013
0.3946135
0.41350675
0.37204868
""
""
0.42716816
0.42666343
0.41780648
0.37114269
""
""
0.41715854
0.49216506
0.43631428
0.39857548
0.41954482
0.57775235
0.43237266
0.36434564
0.45316944
""
0.33643234
0.42814252
0.48954397
0.43792874
0.43795016
0.40760997
0.41344839
""
""
0.41289565
""
""
""
0.39432436
0.40059248
0.42042211
