staytract_asian_male_p10
0.20152555
0.35015321
""
0.16318983
0.18715681
""
0.26261961
""
""
0.25944081
0.2366349
0.25889045
""
0.37989661
0.28873059
""
""
0.26416123
""
""
0.26134804
0.19932528
0.26570532
0.13783993
0.20430933
""
0.12152256
0.22095279
0.27491549
0.44223469
0.23696215
0.19754152
0.2678161
0.16717622
0.31076261
0.23582385
""
0.15523544
""
""
0.18668856
""
""
""
""
0.15719797
0.27208939
0.24794868
0.23552535
0.26614761
0.13221937
0.30655608
0.17260841
""
""
0.2390565
""
""
""
0.27654979
0.096781753
0.18760538
""
""
""
0.21803144
""
""
""
""
0.16100326
""
0.10854396
0.1338342
""
""
0.33344111
0.26480401
""
0.19049728
0.11812788
0.24691792
""
0.21879825
0.29306459
0.27062222
0.18941356
0.29341814
0.14949979
0.27989337
0.2261904
""
0.066472821
0.21847315
""
""
0.23453607
0.20279643
0.26360416
0.22316536
0.18501057
0.2919423
0.21931259
0.14801249
0.16744433
0.26343685
0.23217598
0.26465863
0.21353188
0.14303158
0.17426771
0.32413486
0.18269761
""
0.21360677
0.25594866
0.1721579
""
""
0.29361609
0.1422779
0.35699227
0.20739149
0.080915518
0.11441459
0.20532265
0.22253889
0.20998344
0.20452361
0.11323559
0.25497779
0.24350339
0.28903338
0.26010066
0.26555753
0.36319107
0.23344584
0.23345715
0.21077311
0.26513571
0.22019172
0.27529806
""
""
0.14174627
""
0.23909715
0.16038874
0.10640715
0.086474068
""
0.20514649
0.16143154
""
0.25438258
0.19480465
""
0.2106871
""
0.12684296
""
""
0.25613523
0.26158914
""
0.25563627
0.29098225
0.14689955
""
0.16454025
0.21006043
0.1790541
0.12717649
0.18095927
0.037788421
""
0.16594797
0.22792602
0.12018067
0.10893759
""
0.27385676
0.17621747
0.35166848
0.095334113
0.21964498
""
0.37370124
0.19411558
""
""
0.27550223
0.2075844
""
""
0.17895426
0.19304529
0.058859315
0.18232407
0.1096592
0.13352978
0.19145797
0.32399163
0.19130427
0.12025514
0.16108407
0.20806234
0.26312828
0.24103267
0.17336498
0.27188313
0.16078453
""
""
0.14763126
0.20857124
0.20107287
0.22131304
0.1840902
0.14443406
0.26858032
0.18409605
0.20001449
0.089895196
0.21540309
0.15006313
0.19766551
0.13982408
0.2081762
0.18703006
0.20121376
0.2143631
""
0.22905408
""
0.18291906
""
0.30601332
""
0.21023397
0.25849891
0.32763675
0.1221123
0.18501462
0.15728316
0.23899375
0.22573388
0.18339385
0.16291931
0.22042018
0.21429437
0.17739999
0.25043198
""
0.2078522
0.24588381
0.16051155
0.20509692
0.35442719
0.22278994
0.3080422
0.19623236
0.22253692
0.21133868
0.30293337
0.31814742
0.29929221
0.28184924
0.27623695
0.25153562
0.22486413
0.079778045
""
0.20255765
""
0.27661541
0.18811861
0.21536639
""
0.22888535
0.27525336
""
""
0.27465272
0.24242963
0.34687865
0.27106181
0.24663241
0.23361121
""
""
""
""
0.14237078
""
""
""
0.12222555
0.27757987
0.26007283
0.22743666
""
0.060267199
0.21205916
0.14204511
0.12922007
""
0.18008661
0.067512259
""
0.19900538
0.16977401
0.24369244
0.2487296
0.23726787
0.2261741
""
0.23391445
0.17949027
0.26951972
0.17236249
0.26046449
0.16214462
0.125038
0.45297274
0.26005527
0.14865489
0.16762097
0.14671719
0.14449172
""
0.083879948
0.23717761
0.21675083
0.1325869
0.26631689
0.22095037
0.14810874
0.057589814
0.22357011
""
""
0.13295901
0.14175983
0.18932933
""
""
""
""
""
0.11431845
0.23213731
0.32964632
""
0.26347753
0.2430051
""
0.097573988
""
0.15490156
0.13740773
""
0.15029106
""
""
""
""
""
""
""
""
""
0.27929327
""
""
""
""
""
""
0.22904335
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.22612232
""
""
""
""
""
""
0.14021921
""
""
0.28002843
0.11072683
""
""
""
0.058132175
""
""
""
""
""
""
""
""
""
""
""
""
""
0.26713693
0.10465127
0.2166695
0.2003741
0.41725332
0.082616329
0.32459295
0.21321905
0.22446041
""
""
""
0.3182244
""
""
""
""
0.13524367
0.21327271
""
""
""
""
0.035331111
""
0.094786249
0.24392891
""
0.18867476
""
""
0.18866368
""
""
""
""
""
""
0.17625928
""
""
0.17872547
""
""
""
""
""
""
""
""
""
""
""
""
0.32249683
""
""
0.15674952
0.24486502
""
""
0.044506047
""
0.35250866
""
""
""
""
""
""
0.23262045
""
""
0.21137521
0.17435184
0.23910846
0.41229999
0.16164564
""
0.19014606
0.23458371
0.15989648
0.24510758
0.11514729
0.09763509
""
""
0.2332707
""
0.17645326
0.12119935
0.2415463
""
0.088842578
0.17217891
0.15739281
0.24115704
0.01121838
0.20970918
""
""
0.19038592
0.13777533
0.18621455
""
""
""
0.12335008
""
""
0.22043847
0.18236098
""
0.29742947
""
""
""
""
""
0.19879009
""
""
0.24543798
""
""
0.25643063
0.17388003
""
""
0.25782543
""
0.27171224
""
""
""
0.2230587
""
""
""
""
""
0.39181709
0.15940024
0.23197125
0.14773026
0.31417644
0.29071581
0.24239501
0.22556145
0.23032489
0.28686884
""
""
""
""
""
""
""
""
0.19349603
""
""
0.20088179
""
""
""
""
""
0.19483675
0.091946766
0.17802288
0.28543109
0.27466047
0.25174209
0.26217854
0.23373386
0.19766016
0.18901853
0.18097405
""
0.15804641
""
""
0.26247844
""
0.097417556
0.1705139
""
""
0.25686392
""
""
""
""
""
0.26320478
0.3999292
0.22340292
0.43271634
""
""
""
0.20357314
""
""
0.22012807
""
""
""
""
""
""
""
""
0.068034045
""
""
""
""
""
""
""
0.1676963
0.21453358
""
""
0.073886983
""
0.38965505
0.4276827
0.42273295
""
0.21127579
""
""
""
0.17819162
""
0.20536563
""
0.18458834
0.14155675
""
0.031029223
0.18362716
""
0.14347671
0.36624661
0.25311872
""
0.19827622
0.12243348
""
0.22823751
""
""
""
""
0.21103787
0.2449346
0.26063034
0.21719861
""
""
""
""
""
""
0.26979467
""
""
0.26875958
0.13269722
0.11203138
0.079829961
0.15486796
0.24785745
0.26798195
0.24246047
0.29622865
0.26676425
0.30417016
0.15693621
""
""
0.19717269
0.25437209
0.32639188
0.18472494
""
""
0.29125962
0.1776803
0.25424895
0.30904433
0.024019109
0.23829311
0.10541141
0.26131067
0.16134202
""
0.1930529
0.24636774
0.20579487
0.22813803
0.1704106
0.24897204
0.20654629
""
""
0.23888344
""
""
""
0.29256383
0.24257927
0.28182551
