marr_29_white_pooled_p75_se
0.0043914462
0.0066893096
0.016765386
0.0036419169
0.0047326032
0.013060695
0.0033553496
0.011678592
0.0142289
0.0056003914
0.0050261621
0.002764388
0.013776144
0.0086615812
0.0051322295
0.016277958
0.019015647
0.0052001919
0.015620672
0.01565844
0.0050579105
0.004902327
0.0057699308
0.0083611235
0.0029026726
0.018907992
0.0081125852
0.0048386869
0.0031675613
0.010765445
0.010629303
0.0065666502
0.0032747018
0.0042591523
0.013150101
0.0047383946
0.010155744
0.0089485301
0.024373962
0.023150226
0.0049542221
0.012119951
0.016161332
0.022116778
0.014714174
0.013529466
0.0030595392
0.0059667025
0.0037121843
0.0079782857
0.0053785546
0.0044598626
0.0070894482
0.030979184
0.018927449
0.004927549
0.012703414
0.022500513
0.022238553
0.0095871454
0.01154424
0.0040194602
0.017947411
0.0096802283
0.0097319447
0.0096929017
0.020936057
0.012864775
0.012947764
0.011347224
0.014650569
0.011768595
0.012679944
0.007462339
0.011599308
0.01479671
0.007749829
0.009608943
0.01460452
0.003291013
0.011075526
0.0073892125
0.011064819
0.0070265853
0.0027645621
0.0081858085
0.0081671225
0.0066302051
0.0042975261
0.0058828783
0.0067247413
0.011100987
0.010263463
0.0044486881
0.010815918
0.017595468
0.007264826
0.0051828409
0.0023425273
0.0045538875
0.0039761057
0.0026386622
0.0029387034
0.0042500477
0.0040203603
0.0026601215
0.004511144
0.0028927925
0.009519537
0.0058568236
0.0064977957
0.0078653013
0.0042111073
0.017591566
0.0043520276
0.0034240773
0.0047431667
0.019876065
0.021956516
0.020297008
0.0076342225
0.010895154
0.011430648
0.010925077
0.012036787
0.0054950132
0.0054800082
0.011301237
0.013933784
0.013835183
0.0017969215
0.0091763167
0.0074179112
0.011326035
0.0060609584
0.0093168039
0.0046277251
0.006735791
0.017279325
0.009986436
0.0057047028
0.0073903329
0.021514468
0.014542688
0.0091044195
0.019132493
0.0068404092
0.0093144756
0.011985785
0.012559093
0.0085802954
0.0032384994
0.0072821286
0.018824399
0.0039198878
0.0044427193
0.013877287
0.005614188
0.011948939
0.0081419246
0.020835912
0.012672306
0.0054441793
0.0021050216
0.017234487
0.0016310157
0.0077783149
0.0079868082
0.014572774
0.0048647695
0.0013801254
0.0041939793
0.0078093666
0.003817304
0.0081760548
0.011935247
0.0040192059
0.0023832768
0.0071194991
0.010052391
0.0095074316
0.0088052228
0.0025957264
0.0086321905
0.00846365
0.0020386146
0.014182293
0.0067025744
0.0041800891
0.016682589
0.010535737
0.0068831458
0.0028175749
0.012729749
0.010863472
0.0068262755
0.0052882796
0.0050477674
0.0030436188
0.008151656
0.0035504487
0.0044222432
0.0072141043
0.0060614632
0.0045596203
0.0035173444
0.0023769864
0.0067451173
0.0057480433
0.0047782124
0.0057801157
0.0043477425
0.012488846
0.012321559
0.0035043429
0.0033771363
0.0042801555
0.0019432398
0.0065954863
0.006955409
0.0083038323
0.0069058053
0.006345232
0.0087136161
0.0024409022
0.0048923651
0.0057495539
0.0047639399
0.0019865686
0.0034091054
0.0036362922
0.0047895075
0.015506177
0.0064335591
0.016686397
0.0088358019
0.014817369
0.0054048458
0.023124434
0.008703188
0.005470572
0.0076849344
0.0072048372
0.0046035992
0.0083897179
0.0083138449
0.0063064266
0.002799965
0.0080155898
0.0053896694
0.0019930936
0.0050956365
0.0067100087
0.012941566
0.0061242916
0.0078524658
0.0094151543
0.0030156604
0.0070169382
0.0034548107
0.0063948529
0.0037499429
0.0027375002
0.0028047089
0.0034119945
0.001370106
0.0027980441
0.0015090799
0.0014020483
0.0039963447
0.0051208767
0.0080425283
0.022398081
0.0058599585
0.020748965
0.012411465
0.003635782
0.005448272
0.010338415
0.0059910007
0.0025554064
0.034782875
0.039332733
0.0014811096
0.0025786769
0.0084933285
0.0038794985
0.0017209585
0.0072841304
0.012860672
0.013985768
0.017393898
0.01091764
0.0092444252
0.011013512
0.009231329
0.01424855
0.006561798
0.0074102073
0.0049578487
0.0016432033
0.013023689
0.0072379932
0.005215521
0.010086038
0.0094867274
0.0097725755
0.0077056335
0.0055836574
0.015120241
0.0061344197
0.0052106353
0.0071522715
0.005591189
0.0034074485
0.0046797725
0.010920242
0.0042106523
0.0048936862
0.0057537388
0.0075449101
0.0036607718
0.0062291739
0.0091412207
0.008432271
0.0058728526
0.0047917296
0.0071682404
0.0076951529
0.004318417
0.0096773691
0.0036585056
0.0035402954
0.0022446455
0.0076965173
0.0012345086
0.003521567
0.0090854894
0.0078256652
0.0018608896
0.014953001
0.0098543344
0.0053734439
0.0044028792
0.0072919456
0.014377626
0.011377781
0.011873749
0.014666053
0.012528732
0.0074024685
0.0092628663
0.007873131
0.017284021
0.0071818694
0.0062313741
0.016029831
0.0070147053
0.012936861
0.010655866
0.0074867904
0.019156402
0.0051657525
0.052739833
0.023222392
0.012219867
0.013429196
0.017927308
0.025358418
0.032310713
0.016018271
0.017395323
0.0073155994
0.095901757
0.046015058
0.069996662
0.022262497
0.031483598
0.042950787
0.0097907046
0.025167333
0.10623962
0.098069407
0.059975568
0.034043819
0.11510786
0.042954542
0.049052961
0.03069775
0.024019623
0.015636152
0.021430241
0.016391089
0.013421219
0.021098906
0.0059854724
0.013010559
0.020047601
0.021463906
0.098363601
0.035089497
0.012032073
0.0092079826
0.016628908
0.016301952
0.0078641688
0.0059675029
0.021784877
0.013395036
0.054098744
0.0075176065
0.010152121
0.026980225
0.031396404
0.045192882
0.033370964
0.01291326
0.016178085
0.018834185
0.024520546
0.033621762
0.045813397
0.016945351
0.0530967
0.0089384932
0.011336467
0.0098759569
0.011084048
0.010447714
0.011821076
0.011646537
0.0082339216
0.0035427869
0.014716438
0.013887589
0.011606564
0.0065744701
0.097318225
0.065546952
