kfr_white_pooled_p25_se
0.025527574
0.040586565
0.02399984
0.021046679
0.024003427
0.020533511
0.020097593
0.035569686
0.015026502
0.021409525
0.028585287
0.040619388
0.031897567
0.028295221
0.022931704
0.020911878
0.025955267
0.026284644
0.02502938
0.026379585
0.022632176
0.019758863
0.030401673
0.027386785
0.01683015
0.021895846
0.023567285
0.020800678
0.023322826
0.034495238
0.026956104
0.024886429
0.027522789
0.016828367
0.020109719
0.02983655
0.030980028
0.024445368
0.093602836
0.019082254
0.016028618
0.019192673
0.026150735
0.036231115
0.061214205
0.057440978
0.039250318
0.0236653
0.033953782
0.046476025
0.036916744
0.031943072
0.036270678
0.019578395
0.023765134
0.0223378
0.019224329
0.019960158
0.027119026
0.017602427
0.018745255
0.017907917
0.024211209
0.019810449
0.016304294
""
0.050251357
0.051606469
0.035201263
0.03466253
0.03962066
0.03834556
0.030124791
0.025255501
0.027269512
0.046625555
0.040903088
0.030799799
0.030079158
0.022312041
0.046464212
0.035061676
0.018689128
0.048580632
0.038004689
0.024888929
0.018032921
0.023243167
0.020400852
0.017701112
0.022282457
0.016286489
0.016507624
0.017804867
0.015301532
0.018643081
0.035385612
0.037586622
0.020113315
0.020453662
0.01925399
0.018306093
0.017371539
0.018442817
0.017664028
""
0.025993628
0.034936137
0.025389349
0.025121434
0.023897909
0.047638215
0.022035511
0.021987721
0.02201177
0.028298158
0.024718268
0.018929567
0.019404538
0.025526319
0.020942247
0.019410489
0.019190108
0.027454805
0.02206853
0.024779581
0.01721973
0.031355225
0.024644004
0.020776667
0.1000291
0.033863436
0.027399624
0.054343507
0.044217408
0.059208971
0.029012481
0.067890413
0.033722747
0.032373179
0.029197829
0.10194966
0.089622609
0.026377717
0.028137827
0.026306098
0.028593309
0.029027281
0.026485551
0.023083789
0.023249542
0.03196663
0.033885114
0.024342095
0.027576493
0.024827965
0.041651782
0.034063745
0.036735266
0.026841717
0.025785495
0.031315975
0.023996048
0.019675288
0.033650961
0.021496847
0.022547789
0.033948775
0.048528899
0.021243412
0.027333736
0.02292571
0.024427498
0.024226084
0.023623183
0.023750288
0.020024948
0.020453734
0.021817243
0.051996965
0.034608521
0.035594109
0.040964082
0.030795876
0.031776819
0.026761487
0.045162138
0.022674015
0.022106167
0.025569033
0.036731761
0.026172953
0.027472585
0.023546426
0.024190264
0.031413995
0.026110873
0.031964362
0.034288894
0.035153471
0.021259012
0.043691475
0.030701065
0.032985166
0.027965385
0.043785978
0.044925384
0.016834471
0.015309674
0.018786652
0.019650964
0.017691584
0.020509671
0.01744953
0.018714815
0.018615386
0.016068824
0.019407893
0.028407652
0.01901284
0.022312382
0.018628325
0.016004331
0.028465893
0.025737729
0.020068139
0.024058953
0.032273825
0.038416095
0.039788842
0.03294456
0.029605279
0.02303328
0.023975693
0.022211056
0.024153231
0.024560366
0.027003501
0.022873702
0.021957772
0.033267662
0.031316042
0.036899429
""
""
0.043841638
0.036583822
0.048340596
0.043073021
0.088761225
0.064162575
0.068118423
""
0.046705101
0.018339787
0.023412414
0.017149946
0.018014846
0.020053271
0.01935428
0.015507901
0.024474138
0.021855481
0.021031616
0.020316029
0.043882228
0.019578665
0.02267921
0.017628841
0.022478767
0.032572769
0.018918663
0.019776914
0.023176158
0.030953398
0.032268651
0.02270063
0.024941295
0.026552951
0.023084076
0.023480412
0.051230669
0.024461279
0.017018216
0.02190222
0.02935493
0.067717202
0.027089879
0.029879868
0.023316048
0.040058427
0.025997587
0.019389998
0.058715895
0.028460998
0.020058395
0.018565875
0.026002988
0.028603485
0.016185543
0.034047149
0.02621787
0.024354314
0.020823579
0.029852038
0.032960832
0.022260439
0.015445961
0.024136038
0.022071106
0.022401713
0.020436438
0.019262994
0.022497918
0.016956618
0.018918425
0.019200249
0.024276728
0.019702762
0.015763395
0.017435016
0.023258386
0.030533373
0.021015834
0.027780298
0.021418938
0.024212174
0.025308898
0.022463977
0.027502753
0.024942607
0.027304657
0.029416546
0.037559047
0.031862892
0.017426653
0.01936478
0.029376846
0.016382648
0.019571159
0.024747645
0.022989359
0.10242403
0.049701564
0.06615492
0.039370988
0.06595014
0.065674499
0.061419882
0.038243834
0.088037789
0.03984458
0.038327307
0.027356705
0.045061477
0.02428931
0.040038027
0.025251891
0.024148885
0.026888663
0.026390092
0.02462513
0.036998682
0.02787154
0.032187857
0.023224303
0.016799312
0.023227602
0.018299781
0.019773053
0.025821628
0.07862249
0.043501016
0.018304316
0.03613643
0.03409465
0.019842127
0.019169997
0.016261922
0.01739078
0.028451819
0.019846905
0.027971797
0.020468539
0.014555013
0.020161334
0.020361237
0.025029074
0.023624592
0.016225126
0.021269606
0.032948669
0.027895603
0.064453386
""
""
0.051465295
0.053082734
""
""
0.038148019
0.037891522
0.02950608
0.030011589
0.039777085
0.055327132
0.045407463
0.037857119
0.041769873
0.069953173
""
""
""
0.061273105
""
""
0.058863629
0.028044159
0.042328227
0.045811903
0.029100534
0.055630639
""
0.069628671
""
0.077170551
0.05385581
0.049950652
0.058914177
0.080830589
0.039383687
0.038848974
""
""
0.037017681
""
0.035500247
0.035378087
0.034249041
""
""
0.036497694
0.024989124
0.020628108
0.046978638
0.020411205
0.041834265
0.030278597
0.020621434
0.020383216
""
0.029855749
0.030723786
0.073808223
0.023839988
0.055333607
0.038415592
0.046885788
0.10233235
0.038089808
0.032271143
0.054244991
0.042017974
0.036589436
0.03153906
0.03711557
0.052686229
0.026634458
0.060553834
0.027923122
0.015584362
0.0218636
0.03306618
0.019124819
0.022286735
0.028519114
