par_rank_hisp_male_mean_se
0.03396095
0.025769344
""
""
0.019711483
""
""
0.018370723
""
""
0.0435302
""
""
""
""
0.021110676
0.028847024
""
""
""
""
0.030911049
0.014135572
0.050096318
0.020891089
0.033453401
0.054572474
0.031650458
""
0.032452017
0.05494846
""
""
""
0.032102477
0.037663318
0.015225163
""
0.03955508
0.044346284
0.027250953
0.04148896
""
""
0.01448381
""
""
0.018631723
0.015983976
""
0.018012425
0.020267554
""
""
""
""
0.021671383
0.049080558
0.025225783
""
0.036694035
0.029670339
0.031540286
0.048497856
""
""
""
""
""
0.0086955354
""
""
""
""
0.014045989
""
""
0.033120669
0.036681473
0.050299454
0.035136774
""
""
0.030316416
""
""
""
""
""
""
""
""
""
""
""
""
0.028520182
0.0056179026
0.0099459318
0.012342536
0.0096133724
0.015953269
0.016483158
0.0014490208
0.0069403332
0.013948641
0.0022939155
0.0047287554
0.005607246
0.0088709528
0.0036507959
""
0.045814976
0.033628989
0.0068812622
0.051622063
0.025998844
""
0.021272542
""
0.028063517
""
""
""
""
0.062707499
0.02889411
0.015098458
0.026821777
""
""
0.038214672
""
0.028365813
0.046221297
""
0.021692831
""
0.023407565
0.010364482
0.044547591
0.032834057
0.036043122
""
""
0.031181958
0.016945953
""
""
""
""
""
0.037139911
0.02890604
""
""
0.034867074
0.029552082
""
""
""
""
""
""
0.045375939
""
0.045419469
0.028229725
0.023444396
""
0.010982198
""
0.046367846
0.025772693
""
""
0.011170383
0.010576267
""
""
0.034416735
0.065246969
0.0078695863
0.029942436
""
0.026357966
0.0023659444
""
0.019724978
0.0069978135
0.018817548
0.012663739
0.0029764154
0.020718038
0.010406989
0.0017899944
0.011686482
0.013577274
0.0030724679
0.027651777
0.0020344774
0.004134194
0.016675591
0.021978799
0.00057940284
0.0041364725
0.0099146627
0.028745998
0.0097823311
0.0031228052
0.031225694
0.04845782
0.0024604127
0.0063195704
0.016865727
0.0014239466
0.00688877
0.032429669
0.0014304766
0.002701293
0.0064424095
0.0013166609
0.0014017068
0.0035699334
0.002601956
0.0059235455
0.003073531
0.0031628788
0.0020145122
0.0038495322
0.0108783
""
0.019065272
0.0039425902
0.0045332122
0.0026723514
0.0068681943
0.0087870425
""
0.0022790199
0.017016139
0.0022626822
0.0050942115
0.0082624797
0.0032153481
0.012567684
0.0045888973
0.03210954
""
0.024139585
0.007233914
0.013502582
0.026145134
""
0.046379101
0.020481756
0.023072505
0.031947285
""
0.016760362
0.0024802126
""
0.0087985815
0.030493381
0.025285814
0.004125834
0.016393142
0.013146009
""
""
0.048781928
""
0.021214548
""
0.0042962153
""
0.022554092
0.023251206
0.014303793
0.007787067
0.014110393
""
0.016958877
0.0089702439
""
0.023321569
0.019113023
0.01310926
0.0080231652
0.0097019309
""
0.033453532
0.027269065
""
0.014022833
0.004366044
0.045358066
0.012536068
""
0.032609642
""
""
0.050427582
""
0.025738405
0.035431761
0.0044120545
0.025845705
0.0043919017
0.0042885309
0.017959261
0.017640177
0.0047277384
0.01025922
0.017488355
0.014958487
0.013488199
0.0075013023
0.015084526
0.0056432714
0.012298134
""
0.012278234
0.0599581
0.0061764512
0.0023085326
""
0.013330994
0.017321352
0.0098970346
0.0053136623
0.034058101
0.017656945
""
0.0057883612
0.01003841
0.018922405
""
0.027437186
""
0.040110905
""
""
0.014414332
0.0088518877
0.0096078916
0.010140784
0.0028080668
""
0.013175926
0.038248409
""
""
0.0091370409
0.0049526799
0.015437838
0.024801558
""
""
0.0068851593
0.0072891167
0.013026806
0.0011910123
0.012062305
0.030386226
0.0094480887
0.0085768914
0.0023603537
0.0034366397
0.0032408182
0.0067721726
0.0055724573
0.0044186064
0.018227428
0.016060252
0.0067870365
0.012991763
0.0097964862
0.0047680978
0.030971467
0.02426156
0.057146065
""
0.0054973965
0.048680894
0.027924363
0.040132724
""
""
""
""
0.044131689
0.054288983
0.026168954
0.021533696
0.036429249
""
0.02876267
""
""
""
0.026854603
0.056367453
0.051979899
0.022187591
""
0.021165304
0.072337039
0.023649789
0.027428929
""
0.013591202
0.014097197
0.057186477
0.015318009
0.02064953
""
0.0086951684
""
0.0077239936
0.022440372
0.026268983
0.017026465
""
0.021801552
""
""
""
""
0.025481725
0.0068339738
""
""
0.027088266
0.01806091
""
""
0.038210969
""
""
""
""
0.014759115
0.024155822
0.019973177
""
0.0082874103
0.040229123
""
0.031771649
0.017938532
0.038067169
""
0.0054150801
0.020036697
0.0063090576
""
""
0.036054283
""
""
0.016746117
0.01322181
""
0.027136514
""
""
""
""
""
""
""
""
0.037855692
0.065606803
0.0095301317
""
0.038972821
0.023265725
0.038321499
""
""
""
0.050937869
""
""
""
0.040924355
""
""
""
0.017055284
0.0089359656
0.030141704
0.040398162
""
0.021041503
0.028576
0.061298382
""
""
0.01430413
""
0.050775822
""
""
""
0.010616345
0.024822531
""
""
""
0.035561558
""
""
0.039816182
""
""
0.031887759
""
""
""
0.030440226
0.025943631
0.017340718
""
""
0.03936914
""
""
""
""
0.031553656
0.028452735
0.036714129
""
""
0.03626867
""
""
0.053097088
0.0056202034
""
""
""
0.049260858
0.010573436
0.0042924699
0.017231179
0.01141566
0.009544096
""
0.015069362
0.030455086
""
0.010470579
0.033157062
""
0.034387425
0.012485716
0.06980598
""
""
0.0060709096
""
0.01006718
""
""
""
0.015813487
0.029615751
0.021793695
0.025314603
0.013805578
""
0.018687561
0.012836667
0.017374197
0.038020216
0.034370434
""
0.028725082
0.024095479
0.0090145087
0.03318451
""
0.014291883
0.019319117
0.020055916
0.053314656
""
0.011463523
""
0.022822162
0.049950089
""
""
0.013318077
""
0.027066991
""
0.035784762
0.023754587
0.019391146
""
""
""
0.049912617
0.037741452
0.0011511513
