kir_imm_pooled_male_mean
0.57584453
0.50431693
""
""
""
""
""
0.4573597
""
""
""
""
""
""
""
0.54855466
""
""
""
""
""
""
0.48762548
""
0.58814967
0.46230334
""
""
""
""
""
""
""
""
0.55022746
""
0.56219995
""
""
""
0.57206696
0.51558131
""
""
0.59492874
""
""
0.44729811
0.57990861
""
0.59042722
0.60397011
""
""
""
""
""
""
0.67350024
""
""
""
0.64196944
""
""
""
""
""
""
0.59611827
""
""
""
""
0.61137646
""
""
0.62294936
0.53732687
0.62990433
0.61829984
""
""
0.66134673
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52989918
0.50783139
0.65366852
""
""
0.54778606
0.54110974
0.47174609
0.69707596
0.49825928
0.55654001
0.51473528
0.55755275
0.52120882
""
""
""
0.5174731
""
""
""
""
""
""
""
""
""
""
""
""
0.49952191
""
""
""
""
""
0.43137792
""
""
0.54713476
""
""
""
""
""
""
""
""
0.61281842
""
""
""
""
""
""
""
0.45203203
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.624084
""
0.60850996
""
""
0.61216909
""
""
0.58420002
""
""
""
0.74965179
""
0.47867376
""
""
""
0.63343269
""
""
0.50776917
""
0.44074821
0.62406689
""
0.54959947
0.51077431
0.51885271
0.54396284
0.50537008
""
0.54670554
0.55330026
0.52711999
""
0.55630261
0.53540933
0.64944446
""
0.45423606
0.52395064
""
""
0.5447548
0.59829992
0.64442247
0.57391888
0.60893255
""
0.53420389
0.56002754
0.53329837
0.54164845
0.55324376
0.61985826
0.54740661
0.56753814
0.62943292
0.56904608
0.6419903
0.53264022
0.52450043
""
0.44442695
0.60426301
0.57906073
0.5279364
0.55884677
0.49963269
""
0.52306479
0.56507689
0.56287062
0.57953864
0.50361472
0.541996
""
0.5918265
""
""
""
0.60411012
0.57331556
""
""
""
""
""
""
""
""
0.5330075
""
0.58829117
""
""
0.53204846
0.55085069
0.44941077
""
""
""
""
""
""
0.6053431
""
""
""
0.62658232
0.60969782
""
""
""
0.53851938
""
""
""
""
0.46533307
""
""
""
""
""
""
0.58093649
""
""
""
""
""
""
""
""
""
""
0.56930554
""
0.59009475
0.57681501
0.61757338
0.61659199
0.58687419
0.589176
0.62962794
0.53277862
0.61381978
0.5909
0.53174996
0.52501041
0.56490225
""
0.47031882
""
0.53692877
0.5193454
""
0.52354747
0.54291296
0.50898999
0.50124013
0.53960413
0.61064547
""
0.5420891
0.50586706
0.56707251
""
0.49095026
""
""
""
""
""
0.56119967
0.50547868
0.52721798
0.52240139
""
0.51260686
""
""
""
0.53278881
0.49713326
0.51894909
0.61660105
""
""
0.50255489
0.45990154
0.64450008
0.5314095
0.52063441
0.46478373
0.53484517
0.56435347
0.50041282
0.48518214
0.53849614
0.49382314
0.531919
0.53708571
0.37373903
0.6140905
0.54249305
0.53725845
0.53848666
0.54765725
""
""
""
""
0.51098049
""
0.39908201
""
""
""
""
""
""
""
0.51315564
0.46770939
""
""
0.56319779
""
""
""
0.47236732
""
""
""
""
0.5319525
""
0.5366478
""
""
0.59567368
0.48192656
""
0.59857529
0.59871674
""
0.48721084
""
0.59551156
""
""
0.64901805
""
0.60626787
""
""
""
""
""
0.52359283
""
""
0.53752685
0.58704382
""
""
""
""
""
""
""
0.6328699
0.48040432
0.58683962
""
0.59666443
""
""
