kfr_29_white_female_mean_se
0.0060247607
0.003842778
0.01193549
0.011777802
0.0062887506
0.031339865
0.012115102
0.0043007815
0.0087630367
0.010239577
0.0075070783
0.016118746
0.010936678
0.013786027
0.012877388
0.0068733953
0.0064673112
0.015878044
0.018779891
0.0081168972
0.014604361
0.0048582
0.0064775287
0.010583273
0.0058609801
0.005365815
0.0090574315
0.0047909021
0.011537315
0.0086364727
0.0089015821
0.035904862
0.016717374
0.011456961
0.0050466852
0.0062914388
0.0022019281
0.012960008
0.0051872944
0.0080882013
0.0052893469
0.0056554582
0.027407914
0.02436248
0.0031088963
0.012812794
0.0090024462
0.0047725965
0.0027490112
0.012516398
0.0037184299
0.0042486009
0.024680262
0.014185321
0.011192927
0.011904676
0.0072802221
0.0055326172
0.0036012058
0.03317396
0.0058898092
0.0077799815
0.0043484606
0.0061758026
0.014915574
0.025508784
0.0094874585
""
""
0.0030231015
0.04797782
""
0.044709463
""
0.0049937558
0.052001461
0.046504967
0.0090108877
0.0082912827
0.013231075
0.015834108
""
""
0.007361419
0.049287453
0.060595475
""
0.046751343
0.030236885
0.017839149
""
0.027127989
0.021803411
0.05384418
""
0.051654991
0.017223084
0.0049579074
0.0050836508
0.008109577
0.010123734
0.019095687
0.018778309
0.00097354082
0.0038182256
0.0065891799
0.0019625884
0.0044644871
0.020364102
0.0037662855
0.0059591383
0.010817952
0.010450082
0.0071381838
0.003561191
0.0072541228
0.015561703
0.025219813
0.0087210014
0.01786294
0.011056653
0.010458889
0.0085456632
0.015496506
0.01126951
0.010188301
0.0052412576
0.0055098846
0.0077285459
0.012019913
0.020217404
0.014235484
0.011981295
0.0048644245
0.010494662
0.012718248
0.0049949661
0.010872223
0.0065696258
0.011518873
0.008388821
0.012655245
0.0070733586
0.013178162
0.012041956
0.0064828373
0.0098241828
0.024776231
0.010538208
0.021738287
0.015877211
0.014579437
0.0094395448
0.0054960069
0.01170182
0.012333811
0.0074804816
0.0070439759
0.015870254
0.015374591
0.016012596
0.0134539
0.010340317
0.01540924
0.013715537
0.013820753
0.008993499
0.0097020259
0.0058871354
0.017003169
0.0027287605
0.010002932
0.01220124
0.0043635215
0.014092252
0.014768083
0.0042325007
0.012326882
0.010721941
0.013668904
0.0076204068
0.010631216
0.0037151964
0.0053276261
0.021232657
0.010586836
0.0019708376
0.044872977
0.0083518587
0.0035805223
0.0090767788
0.014492842
0.0019433649
0.0092142625
0.0036392133
0.002515089
0.0099532548
0.0045846272
0.0091840411
0.011670064
0.0023398073
0.0055629127
0.0078267111
0.0093523636
0.00096290058
0.0054765432
0.0038103305
0.011657341
0.0057256296
0.004320283
0.015670374
0.025070723
0.0037090301
0.0048554935
0.0047637462
0.0012604832
0.0027961172
0.013476959
0.001555381
0.0016474845
0.008070318
0.0015225945
0.0012289532
0.0041319085
0.0025664815
0.0032731497
0.0027697692
0.0032215063
0.0017716509
0.0038638001
0.0035488077
0.034716617
0.0071494565
0.0028384204
0.0024573437
0.0026318405
0.0056620967
0.0060595558
0.019090362
0.0034601875
0.0066327201
0.0020811886
0.0045549967
0.0062100231
0.0024863242
0.013743069
0.0018851387
0.016673302
0.018501583
0.019959167
0.0029490471
0.0055806199
0.01083305
0.036612846
0.015793707
0.020817798
""
0.024225095
0.024621261
0.008022272
0.0027573798
0.05350168
0.0029621639
0.01397137
0.0083074728
0.001855258
0.006117038
0.0064509809
0.023003709
0.036180746
0.012985917
""
0.020593589
0.055851232
0.0017966712
0.031690344
0.015653104
0.019485163
0.0068957256
0.0026970287
0.014815605
0.018475002
0.0093731256
0.0038011351
""
0.010007272
0.0098122517
0.0068431003
0.0084411576
0.010112843
0.026509833
0.010496115
0.01677615
0.017001575
0.012622357
0.00457151
0.014831396
0.015935458
0.01813115
0.028466167
0.060301851
0.034866787
0.024266938
0.020810097
0.0083462624
0.016342388
0.0034146647
0.011245071
0.0019027282
0.0017815514
0.0032296504
0.003674448
0.0018387111
0.0028264294
0.0037733838
0.0041606948
0.0042311498
0.0023552021
0.0040497142
0.0057655908
0.003814724
0.0094226673
0.003438954
0.0096526667
0.0021118019
0.001578718
0.013000717
0.0038637244
0.0042506647
0.003098093
0.0036509358
0.0064843833
0.010899041
0.014722646
0.0018174226
0.0027771753
0.0059828348
0.017199909
0.01050212
0.012178489
0.019612715
0.013541966
0.017884247
0.011974958
0.011063733
0.0039130794
0.0055877231
0.0017053029
0.010600898
0.0045503345
0.0077096
0.016017681
0.020361766
0.0032554241
0.0023830945
0.0035489539
0.0078180041
0.01825623
0.013666563
0.0030538756
0.0030782484
0.0043033455
0.0023004694
0.0058926023
0.0055460781
0.0030655835
0.0076959818
0.0018362724
0.0035463795
0.0017605061
0.0024985329
0.0017250857
0.0022731468
0.0064188023
0.0038112879
0.0034643463
0.0036565494
0.0027777385
0.0022798402
0.007633213
0.0078037977
0.01145705
0.013055393
0.0022401139
0.0090735769
0.0069518266
0.0096765673
0.012025288
0.021372594
0.014606417
0.041686472
0.0093756374
0.010918871
0.0065849447
0.0051119137
0.01251326
0.011886545
0.0047879312
0.014651686
0.014192102
0.014060394
0.0088115316
0.0079882471
0.012620516
0.010991386
0.05141636
0.006265867
0.019119397
0.0048386138
0.005580347
0.017261876
0.0037485352
0.01136608
0.0095306942
0.0035212294
0.0065001221
0.045403909
0.0037930298
0.021848472
0.0020953461
0.0085791629
0.0083134463
0.0041389912
0.013483026
0.004715377
0.013958951
0.011759762
0.011667134
0.010955662
0.011656514
0.0031375869
0.011945765
0.023481829
0.0062427269
0.0043840432
0.020166788
0.031032769
0.0068206233
0.011873486
0.01228652
0.018383546
0.010621284
0.0039382679
0.0055751456
0.0045696017
0.0095430752
0.0024460431
0.0096989339
0.029973984
0.0058930274
0.0063515296
0.012266696
0.01439845
0.0020407343
0.0083364761
0.0040332163
0.035294961
0.0087108491
0.0093387971
0.010360452
0.01247892
0.0039538434
0.0041435044
0.016022652
0.0066151097
0.014018948
0.01323287
0.017038316
0.023171768
0.023874708
0.0090661952
0.011814474
0.020327466
0.0082407584
0.0081982724
0.0071954615
0.019364297
0.018251987
0.0056438856
0.0089610927
0.011836226
0.021371076
0.021129515
0.0092942091
0.019955786
0.01263867
0.022412417
0.012034385
0.010091476
0.019495891
0.012405495
0.0068936888
0.0040842094
0.0063144425
0.0075984695
0.014861015
0.0049255155
0.011597451
0.0088213375
0.010236686
0.012025353
0.0075460477
0.023158722
0.011329415
0.05285662
0.014910611
0.033835642
0.004337756
0.0055328705
0.032628715
0.016226657
0.02146904
0.0062302938
0.0097224545
0.030894762
0.011051053
0.030503213
0.04957867
0.012608054
0.023782793
0.016970368
0.025164226
0.0082638338
0.0084734643
0.0097968085
0.015271739
0.021083049
0.0064098132
0.02008291
0.018954804
0.011726353
0.010102067
0.0049574566
0.0058070859
0.0082601234
0.02883108
0.014769031
0.0094303852
0.042876918
0.029674862
0.010070451
0.0050514909
