kir_stycz_black_male_n
""
""
""
""
""
""
""
46.0
""
""
150.0
""
""
""
53.0
""
1397.0
25.0
504.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
2019.0
""
""
""
""
35.0
""
""
74.0
59.0
34.0
54.0
""
""
""
""
""
26.0
28.0
60.0
""
""
""
""
530.0
65.0
""
""
""
""
153.0
""
""
""
1325.0
""
""
133.0
75.0
""
""
""
57.0
""
""
""
""
440.0
""
25.0
29.0
99.0
24.0
""
104.0
""
4993.0
61.0
""
283.0
""
""
""
""
""
""
""
""
""
""
""
65.0
""
229.0
""
""
88.0
""
52.0
""
""
53.0
79.0
""
27.0
""
""
""
""
23.0
84.0
""
""
60.0
""
""
""
""
""
""
20.0
""
""
""
""
102.0
102.0
59.0
""
36.0
29.0
34.0
""
28.0
259.0
26.0
""
25.0
""
""
68.0
335.0
89.0
635.0
178.0
256.0
140.0
163.0
1048.0
4441.0
1684.0
24.0
""
70.0
190.0
175.0
362.0
6514.0
128.0
286.0
239.0
212.0
75.0
874.0
548.0
143.0
4445.0
206.0
1778.0
488.0
22.0
361.0
164.0
158.0
504.0
445.0
9474.0
1702.0
174.0
311.0
1410.0
120.0
232.0
88.0
173.0
345.0
224.0
284.0
842.0
1018.0
663.0
461.0
725.0
934.0
25.0
681.0
185.0
283.0
449.0
435.0
459.0
381.0
28.0
84.0
89.0
23.0
""
84.0
""
""
""
""
""
""
23.0
""
""
""
""
""
22.0
57.0
2608.0
6659.0
353.0
162.0
144.0
154.0
1363.0
265.0
427.0
""
952.0
1380.0
70.0
4780.0
19273.0
115.0
362.0
183.0
158.0
255.0
658.0
300.0
15372.0
110.0
73.0
389.0
""
490.0
22.0
991.0
61.0
1597.0
""
900.0
755.0
4538.0
616.0
""
""
50.0
""
""
""
""
""
43.0
""
733.0
""
452.0
111.0
""
""
""
""
23.0
""
""
""
292.0
""
2640.0
""
""
""
""
""
""
""
967.0
""
""
""
""
290.0
677.0
""
1749.0
""
""
29.0
""
36.0
20.0
""
""
1261.0
""
""
""
25.0
""
33.0
""
116.0
""
""
721.0
26.0
4490.0
""
""
""
""
""
""
94.0
""
""
1033.0
154.0
60.0
""
""
""
24.0
134.0
1180.0
24346.0
""
""
272.0
""
""
""
""
21.0
""
""
26.0
""
""
""
""
""
""
""
""
451.0
""
""
""
""
""
""
""
3500.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
103.0
""
""
""
""
""
""
1447.0
""
""
""
""
""
""
53.0
50.0
""
""
42.0
""
""
""
""
""
""
""
""
185.0
""
""
""
""
""
477.0
137.0
136.0
203.0
78.0
430.0
59.0
83.0
308.0
70.0
211.0
161.0
396.0
499.0
550.0
161.0
749.0
819.0
79.0
48.0
38.0
268.0
95.0
1370.0
5839.0
306.0
208.0
""
49.0
1029.0
254.0
158.0
222.0
615.0
166.0
239.0
198.0
974.0
119.0
278.0
581.0
626.0
344.0
804.0
1135.0
274.0
629.0
425.0
155.0
198.0
184.0
257.0
446.0
459.0
202.0
63.0
599.0
139.0
110.0
121.0
725.0
352.0
80.0
281.0
89.0
80.0
485.0
165.0
299.0
105.0
""
168.0
120.0
265.0
699.0
1084.0
244.0
63.0
94.0
255.0
129.0
436.0
""
""
""
44.0
""
""
""
""
""
389.0
115.0
61.0
""
71.0
""
158.0
""
""
93.0
""
""
""
""
293.0
""
152.0
33.0
""
""
""
""
""
""
""
80.0
45.0
""
""
181.0
""
""
""
""
""
""
""
""
5887.0
57.0
90.0
63.0
""
""
36.0
""
""
33.0
""
""
""
""
""
""
47.0
""
""
96.0
""
""
""
""
69.0
""
""
""
""
""
148.0
""
50.0
""
""
147.0
""
198.0
""
""
41.0
""
""
""
428.0
""
""
""
8707.0
29.0
""
""
160.0
""
""
""
""
""
""
""
""
22.0
""
""
""
""
""
7759.0
""
""
""
""
""
""
43.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1984.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
229.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
279.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
4387.0
""
""
""
""
""
""
""
""
""
""
""
""
271.0
""
""
""
""
""
""
""
170.0
33.0
84.0
28.0
""
1408.0
1274.0
2274.0
3390.0
180.0
897.0
8956.0
945.0
2218.0
32.0
2040.0
2174.0
1443.0
440.0
484.0
1775.0
339.0
851.0
58.0
3522.0
75.0
504.0
""
""
""
""
102.0
""
84.0
30.0
""
""
""
""
100.0
""
""
""
""
""
89.0
""
""
""
65.0
""
""
""
""
""
""
""
""
20.0
847.0
""
10954.0
163.0
27.0
58.0
61.0
107.0
""
""
72.0
""
""
616.0
2774.0
""
""
""
36.0
27.0
""
""
176.0
23400.0
""
25.0
""
3053.0
""
4722.0
5682.0
439.0
315.0
1278.0
72.0
819.0
60.0
32.0
""
53.0
12506.0
219.0
1186.0
985.0
21.0
84.0
280.0
""
""
20.0
53.0
3253.0
104.0
""
62.0
198.0
""
""
102.0
3409.0
""
""
717.0
58.0
""
339.0
""
""
277.0
233.0
253.0
258.0
445.0
118.0
645.0
101.0
34.0
120.0
236.0
390.0
221.0
""
142.0
""
685.0
393.0
705.0
3295.0
34.0
""
459.0
70.0
290.0
2603.0
1065.0
2252.0
441.0
936.0
92.0
""
457.0
223.0
3709.0
704.0
565.0
20.0
95.0
249.0
466.0
20.0
568.0
""
597.0
73.0
344.0
678.0
141.0
33.0
""
""
189.0
6791.0
""
77.0
265.0
863.0
848.0
228.0
787.0
461.0
43.0
428.0
220.0
103.0
284.0
1112.0
34.0
239.0
386.0
721.0
546.0
665.0
159.0
391.0
409.0
196.0
55.0
100.0
""
37.0
30.0
681.0
515.0
3852.0
201.0
143.0
""
940.0
69.0
733.0
40.0
""
""
""
""
""
""
""
""
""
33.0
""
""
""
""
""
""
""
""
50.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
46.0
""
""
""
474.0
""
106.0
29.0
""
33.0
""
800.0
""
40.0
460.0
94.0
49.0
50.0
""
""
11017.0
""
43.0
140.0
278.0
158.0
23.0
6600.0
""
26.0
51.0
314.0
""
7067.0
33.0
""
""
""
30.0
""
""
30.0
""
87.0
""
218.0
51.0
173.0
20.0
734.0
2505.0
41.0
1142.0
75.0
75.0
""
""
78.0
""
3488.0
""
""
120.0
""
""
""
""
""
""
209.0
""
""
306.0
70.0
69.0
50.0
46.0
31.0
889.0
2434.0
536.0
""
""
""
""
146.0
22.0
64.0
""
63.0
""
""
""
""
""
""
""
""
""
103.0
104.0
""
32.0
""
318.0
""
683.0
""
""
62.0
23.0
""
""
""
59.0
23.0
53.0
""
""
""
""
""
""
79.0
""
""
32.0
""
20.0
""
39.0
28.0
98.0
""
""
77.0
30.0
""
""
""
""
260.0
""
""
""
3925.0
134.0
243.0
""
""
43.0
44.0
20.0
50.0
""
""
24.0
50.0
23.0
26.0
""
20.0
2179.0
85.0
37.0
""
""
""
""
26.0
110.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
98.0
""
""
""
87.0
""
1336.0
20.0
""
""
""
""
""
""
230.0
""
""
46.0
4563.0
21.0
376.0
""
426.0
41.0
""
816.0
45.0
91.0
""
""
44.0
903.0
""
""
""
""
33.0
138.0
1515.0
3087.0
""
518.0
162.0
""
108.0
""
""
""
27.0
""
""
86.0
439.0
112.0
68.0
379.0
125.0
175.0
""
169.0
""
356.0
2069.0
""
302.0
20.0
""
19856.0
47.0
""
33.0
""
""
""
""
""
""
""
""
207.0
""
288.0
""
542.0
""
102.0
107.0
1045.0
42.0
273.0
1216.0
177.0
992.0
220.0
247.0
668.0
1434.0
231.0
3861.0
418.0
527.0
404.0
429.0
460.0
864.0
395.0
1014.0
320.0
463.0
1541.0
602.0
2508.0
753.0
189.0
1006.0
274.0
446.0
580.0
588.0
333.0
1207.0
119.0
614.0
394.0
384.0
205.0
1510.0
243.0
4981.0
217.0
1705.0
1410.0
332.0
694.0
1316.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
87.0
""
""
44.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
105.0
136.0
""
""
129.0
119.0
""
""
70.0
21.0
31.0
50.0
""
""
25.0
58.0
55.0
""
5323.0
""
""
80.0
155.0
493.0
""
71.0
313.0
96.0
""
46.0
""
71.0
2117.0
""
302.0
29.0
39.0
338.0
68.0
82.0
26.0
""
""
""
28.0
""
1158.0
42.0
246.0
28.0
""
60.0
20.0
73.0
66.0
""
1012.0
31.0
63.0
340.0
""
28.0
877.0
""
""
128.0
""
""
""
""
42.0
""
63.0
209.0
736.0
""
""
""
16296.0
""
""
101.0
392.0
407.0
33.0
""
""
""
38.0
142.0
""
63.0
""
305.0
249.0
170.0
""
348.0
""
""
""
""
122.0
""
""
218.0
""
25.0
1650.0
3570.0
""
""
""
678.0
730.0
543.0
""
""
""
36.0
54.0
""
90.0
""
""
35.0
54.0
""
166.0
""
75.0
186.0
""
""
""
""
""
1178.0
""
87.0
36.0
""
""
46.0
494.0
""
""
""
""
""
""
17314.0
""
""
""
1073.0
67.0
""
""
""
""
""
208.0
""
473.0
754.0
""
119.0
42.0
37.0
""
""
""
4202.0
""
59.0
""
""
1645.0
""
""
""
""
40.0
27.0
240.0
788.0
143.0
215.0
50.0
""
""
""
""
104.0
25212.0
473.0
""
""
108.0
""
179.0
67.0
69.0
37.0
""
99.0
129.0
29.0
""
220.0
24.0
""
""
42.0
173.0
""
2784.0
""
""
128.0
""
""
391.0
""
""
""
27.0
""
""
""
25.0
""
213.0
21.0
23.0
""
39.0
51.0
""
256.0
102.0
""
""
""
""
717.0
""
""
1142.0
""
57.0
75.0
""
""
148.0
""
""
""
334.0
57.0
""
""
""
548.0
""
58.0
""
294.0
217.0
79.0
21.0
456.0
""
""
251.0
28.0
121.0
50.0
""
""
84.0
348.0
""
""
87.0
""
""
61.0
""
26.0
""
120.0
90.0
""
283.0
""
78.0
89.0
63.0
""
""
24.0
""
130.0
""
1176.0
""
""
""
""
""
""
""
7498.0
298.0
""
""
""
82.0
156.0
2805.0
42.0
61.0
114.0
""
""
21.0
36.0
186.0
197.0
176.0
""
187.0
""
221.0
""
391.0
32.0
""
631.0
25.0
""
""
54.0
""
""
""
""
""
""
""
""
""
123.0
""
""
""
""
""
""
""
""
""
""
""
285.0
""
""
""
""
""
""
39.0
""
""
""
115.0
""
""
""
53.0
""
""
""
""
""
""
""
""
""
""
140.0
263.0
20.0
116.0
176.0
96.0
659.0
57.0
""
157.0
""
31.0
200.0
""
85.0
228.0
216.0
""
137.0
81.0
2169.0
33.0
""
186.0
81.0
""
342.0
57.0
3446.0
147.0
""
122.0
144.0
72.0
""
85.0
129.0
""
40.0
168.0
338.0
327.0
2961.0
322.0
""
319.0
283.0
45.0
81.0
91.0
54.0
""
383.0
151.0
82.0
59.0
""
269.0
31.0
67.0
48.0
72.0
67.0
44.0
128.0
113.0
""
29.0
459.0
85.0
178.0
445.0
2294.0
56.0
""
43.0
130.0
""
39.0
""
""
""
""
191.0
511.0
520.0
98.0
153.0
""
45.0
23.0
115.0
""
23.0
366.0
1318.0
34.0
""
292.0
2724.0
50.0
23.0
710.0
122.0
77.0
""
147.0
196.0
""
2235.0
61.0
375.0
""
646.0
201.0
56.0
205.0
2548.0
3901.0
""
1056.0
""
2207.0
29.0
4391.0
740.0
77.0
88.0
1157.0
3279.0
64.0
90.0
141.0
""
""
52.0
""
""
262.0
""
""
""
""
44.0
""
""
""
56.0
""
3046.0
246.0
""
""
""
""
""
""
""
""
2014.0
""
22.0
""
433.0
202.0
""
256.0
""
""
41.0
""
70.0
""
151.0
""
""
""
122.0
""
""
""
41.0
""
""
""
""
21.0
""
33.0
""
103.0
439.0
""
""
""
20.0
55.0
""
""
85.0
21.0
""
42.0
""
""
""
51.0
""
""
""
""
20.0
153.0
""
""
""
""
""
""
""
""
""
""
""
""
40.0
""
""
""
""
""
72.0
""
""
""
""
""
""
""
613.0
""
""
""
""
21.0
""
""
""
""
""
""
""
""
""
""
""
317.0
""
43.0
""
""
""
""
""
""
""
""
7930.0
""
""
""
36.0
30.0
""
""
""
""
""
694.0
""
290.0
""
""
""
""
""
24.0
""
""
""
""
21.0
""
37.0
142.0
""
""
35.0
""
""
""
""
""
""
""
""
""
""
""
76.0
""
22.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
