hs_natam_female_mean
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.99948275
""
""
""
""
0.93243319
""
""
""
0.96658409
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.79559606
0.84417558
""
""
0.9190678
0.77895248
""
""
0.93656808
""
""
""
0.76794404
""
""
0.93246722
0.81781316
0.7837131
""
""
""
""
""
""
""
""
0.78260607
0.8834483
""
0.78418338
0.52982414
0.86273074
""
""
0.72306818
0.67598575
0.83094996
0.69624054
0.72532356
""
""
0.77274227
""
""
""
0.81008059
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87995178
""
""
""
""
""
0.75263196
""
""
""
0.91880196
""
""
0.94713515
""
""
0.64039445
""
""
0.88321441
""
0.81772006
""
0.98331827
0.81139767
0.77132541
""
""
0.83207595
""
""
""
0.73884416
""
""
""
""
""
""
0.92931968
""
""
0.88422215
0.81734639
""
0.85250288
0.79968888
""
""
""
""
""
0.91044813
""
0.81325966
""
""
0.8353228
""
0.95579964
""
""
""
0.8304311
""
0.7836048
0.84706849
""
0.87170589
""
0.81027752
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60713255
""
""
""
""
0.91695476
""
""
""
""
""
""
""
""
0.78373897
""
""
""
""
""
""
""
""
""
""
""
0.81983495
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52405101
""
""
""
""
""
""
""
""
0.98396587
0.76029116
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.88588619
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.97793508
""
""
0.8141644
""
0.80907387
""
""
0.8117612
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.82523507
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
