grad_asian_female_p100
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46813273
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.036351345
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52787137
""
""
0.42366257
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44334027
""
""
""
""
""
0.34317577
""
""
0.654585
""
""
""
""
0.53838831
""
""
""
0.50270855
""
0.36388373
""
""
0.047238275
""
""
0.65284503
""
""
0.56447244
0.34290242
""
0.51993424
0.44294503
""
0.63557255
0.35461339
0.54101026
0.33967373
""
0.41734716
0.50115705
0.57911503
0.32987362
""
""
""
0.46147752
0.46803412
0.18730861
""
""
""
0.22771238
""
0.33412632
0.73610085
""
-0.045723554
""
0.61627519
""
""
""
0.28134251
""
""
""
""
""
""
""
""
""
0.61955804
""
""
""
""
0.34876844
""
""
""
""
""
""
""
""
0.71995294
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.81942016
0.37979499
""
""
0.38330761
0.35223177
""
""
""
0.81716758
""
0.087996744
""
""
""
""
""
0.50821877
""
""
""
""
""
""
""
""
0.25975609
0.36163202
""
""
""
""
""
""
""
""
""
""
""
0.75645697
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.27550018
""
""
""
""
0.54286468
""
0.99727619
""
0.36715493
""
""
""
""
""
""
-0.032424919
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.144787
""
0.5391013
""
""
""
""
""
""
""
""
""
""
1.0473951
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.31558144
""
""
""
""
""
""
0.62944353
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55115736
0.44487113
0.37881142
0.84931356
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56943464
""
""
""
""
""
0.67090082
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.7353971
""
""
""
0.301579
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
