stayhome_pooled_female_p75_se
0.039292041
0.097682208
0.023995284
0.025242178
0.01796169
0.03842831
0.047535736
0.031486172
0.020073857
0.046394512
0.052792922
0.08696913
0.04980725
0.067056343
0.025437782
0.025654759
0.029110279
0.072113179
0.023723885
0.020342683
0.023881771
0.019879859
0.02784981
0.057939462
0.051774319
0.037422366
0.028217144
0.079309069
0.033080131
0.050167024
0.024944421
0.036078773
0.050966121
0.039266042
0.029428001
0.041494928
0.098594949
0.038847033
""
0.034442216
0.043870173
0.038576365
0.04917834
0.036638979
0.048201822
0.053191617
0.095341839
0.070394553
0.075243399
0.063831508
0.055334643
0.032572728
0.051389989
0.032043494
0.034884367
0.03789952
0.038312163
0.027637515
0.066114642
0.035860088
0.041307267
0.038861498
0.062826045
0.0253294
0.026660742
0.12000576
0.059559308
0.063665338
0.080797039
0.044941206
0.064494103
0.083720431
0.13737549
0.055984993
0.11259286
0.10392362
0.072666772
0.058591478
0.14160606
0.07384865
0.2555266
0.11523274
0.040021114
0.050937291
0.029800586
0.026354816
0.022377854
0.039380401
0.049635135
0.054909445
0.021586075
0.035929054
0.030350756
0.022217227
0.027585
0.032051023
0.21197517
0.036925633
0.040618382
0.040789098
0.035762943
0.028492706
0.024783658
0.039765172
0.04008358
""
0.040416401
0.050494984
0.047290049
0.047552541
0.048447244
0.091028385
0.055104118
0.034585405
0.047624063
0.10544639
0.051495869
0.027539486
0.046105552
0.048155338
0.039196346
0.035787057
0.047040556
0.050508179
0.080219425
0.047354307
0.01848392
0.066857673
0.086100377
0.043997038
0.032265808
0.0367346
0.04689502
0.10799707
0.12746045
0.10541179
0.036692191
0.21369024
0.051798113
0.050138038
0.037031624
0.046801262
0.067057602
0.046334103
0.03805149
0.085835576
0.05018492
0.13000301
0.075035296
0.02590714
0.064173438
0.094441041
0.041357435
0.024873786
0.056306396
0.047498163
0.083099402
0.072268479
0.027574003
0.071056783
0.056021094
0.035214797
0.015022334
0.024309663
0.049358152
0.040513206
0.068006039
0.052564684
0.037083138
0.018495729
0.045591269
0.035747036
0.020511005
0.032747593
0.03462971
0.051224135
0.056668937
0.050937898
0.043053765
0.15310217
0.059745051
0.056108095
0.043049205
0.055990197
0.085417606
0.055773135
0.13438798
0.031405047
0.056600306
0.067684621
0.059559204
0.04647319
0.11898747
0.090493821
0.026089856
0.056967065
0.094840609
0.13885981
0.11832911
0.041484963
0.041947734
0.12057786
0.038663592
0.035487544
0.052092876
0.09571407
0.1507221
0.036684096
0.026692336
0.01958444
0.030331882
0.037751913
0.023391603
0.037603401
0.024758967
0.028649431
0.031881686
0.036521457
0.027079813
0.021002965
0.05279588
0.044558898
0.030726936
0.027920414
0.053679325
0.015627097
0.057862576
0.036568295
0.077673547
0.024761155
0.052519742
0.091337211
0.049908698
0.027230179
0.036938917
0.034762897
0.041814238
0.045200545
0.069521978
0.033081267
0.044404663
0.038359478
0.055472087
0.077595703
0.12191888
0.054496322
0.037358634
0.026392644
0.045440163
0.115601
0.26965216
0.058528103
0.098822087
0.082128733
0.022467421
0.055070307
0.031401541
0.022875533
0.037480269
0.035158452
0.056244772
0.11912246
0.06729681
0.044124898
0.051329974
0.025589595
0.053426094
0.046055518
0.031825427
0.031737
0.04381191
0.031806581
0.030963043
0.03265845
0.030903028
0.037187506
0.04232407
0.021486947
0.059916914
0.025898363
0.033922948
0.048802041
0.035915181
0.057352543
0.052484807
0.028935513
0.080550805
0.046281893
0.069001064
0.038580861
0.08238595
0.039573468
0.055684894
0.12005648
0.043003738
0.10635436
0.061531439
0.18809201
0.1458223
0.040969484
0.15187447
0.029150583
0.044533532
0.084524266
0.079119489
0.10075829
0.02821107
0.063301064
0.049945693
0.051779687
0.026052363
0.017158508
0.033333506
0.025308767
0.023312218
0.05351932
0.045729734
0.058919329
0.054751102
0.065942183
0.033340622
0.12464298
0.043314055
0.07059934
0.048036799
0.042557672
0.052824862
0.048648763
0.047725517
0.027077693
0.053876538
0.060539763
0.036575675
0.054159395
0.10232344
0.022966186
0.043368045
0.057651017
0.047835786
0.052353743
0.033822753
0.030419366
0.074907288
0.065001346
0.15116201
0.074522339
0.094823435
0.046706539
0.14308447
0.077109389
0.24056157
0.040889949
0.037315615
0.054740872
0.032874577
0.040298194
0.10506124
0.044923317
0.021379294
0.012170353
0.030108506
0.04447899
0.020265961
0.029491123
0.064210899
0.063202433
0.02180158
0.034947842
0.036301818
0.054351319
0.15038906
0.12216599
0.040268719
0.039095782
0.18425076
0.11386485
0.033234201
0.020622425
0.032658964
0.029332194
0.057933468
0.044886053
0.048984952
0.045081671
0.052350711
0.034640692
0.029441878
0.027056117
0.060207926
0.041203853
0.096907467
0.18499149
0.087313332
0.10060599
0.073385395
0.11259324
0.049093302
0.087068036
0.11065915
0.16254018
0.091537468
0.17471576
0.052778833
0.090365216
0.071754739
0.083380871
0.060919546
0.040382072
0.094857767
0.074009292
0.13064134
0.062022958
0.094570316
0.072767831
0.34999767
0.19287147
0.054110106
0.059155427
0.060236052
0.03701704
0.051966205
0.068502694
0.12102336
0.08915139
0.10044692
0.20979097
0.054833643
0.030529184
0.04244151
0.06517262
0.071573399
0.064498156
0.25016195
0.053727288
0.086850092
0.073814794
0.034097411
0.068600923
0.035711396
0.10442273
0.086491294
0.046020199
0.047260124
0.060763806
0.048649967
0.044100452
0.049052563
0.026198259
0.036946468
0.036401216
0.19378078
0.047406591
0.12095889
0.10275759
0.082623377
0.076263338
0.1214411
0.066717751
0.052069049
0.050120566
0.030635048
0.030378748
0.040095806
0.032678895
0.031162472
0.013465459
0.024393722
0.02367048
0.022353971
0.017204681
0.04004921
0.045725193
0.13403428
0.023593046
0.01632469
0.011805617
0.032895122
0.021577246
0.019469099
0.0458006
0.027253851
0.028033428
0.020398788
0.036162
0.039907474
0.048185244
0.032681927
0.035443734
0.020903349
0.035901949
0.022268139
0.024572378
0.024454031
0.051462032
0.028487051
0.032936648
0.0356826
0.023407029
0.072121643
0.032832425
0.038035311
0.033836715
0.052537095
0.05321081
0.046663668
0.035187989
0.01924783
0.039728958
0.050065834
0.02923863
0.059976377
0.064957552
0.034562264
0.032812938
0.057486869
0.026944609
0.024698596
0.024336977
0.022751752
0.025909409
0.034369301
0.023835069
0.014251637
0.025549103
0.039255705
0.054264128
0.022274937
0.18755227
0.073829599
0.10272335
0.066025086
0.04166013
0.068077482
0.13228633
0.11830702
0.024249611
0.023203479
0.032378577
0.022182763
0.056501139
0.055543467
0.027353039
0.023719491
0.070111059
0.071563557
0.021401854
0.02353471
0.016358295
0.040514939
0.029546829
0.028190808
0.017492006
0.023940198
0.031790439
0.037783578
0.046727501
0.13409135
0.087170169
0.2258884
0.030865334
0.047125936
0.092330374
0.045870572
0.021246636
0.040113203
0.026864592
0.024021629
0.028377196
0.075384744
0.03996107
0.019372949
0.028019495
0.039618187
0.026748685
0.021876028
0.02216104
0.032149475
0.058336489
0.032650858
0.045692947
0.029772449
0.046202108
0.032149781
0.031528275
0.036194962
0.025725679
0.081125051
0.035715308
0.045279067
0.028797107
0.031008579
0.069453537
0.14356661
0.11990201
""
""
0.036670361
